date,day_index,event_hour,branch,level,label,backend,settlement_clock,soc_event_kwh,scenario_k,source_days,scenario_weights,objective_with_surrogates_yuan,level1,expected_emergency_cost_yuan,scenario_cvar_emergency_cost_yuan,solve_seconds,max_eq_residual,horizon_intervals,epsilon,risk_lambda,alpha,contract_changed_kwh,binaries,mip_gap,contracts_locked,schema_hash
2025-01-16,15,6,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10542.719024365346,9,"[9, 3, 10, 12, 8, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",98038.03774660864,98038.03774660864,5793.019919780349,27395.88981558276,0.19425960000080522,1.8189894035458565e-12,253,0.0,0.02,0.8,866.6986679115328,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-16,15,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,6695.524336416686,9,"[9, 3, 10, 12, 8, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",72145.56840669147,72145.56840669147,3443.817040663172,17009.77828634053,0.14440959999046754,1.8189894035458565e-12,217,0.0,0.02,0.8,846.8924179115307,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-16,15,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10679.366368123035,9,"[9, 3, 10, 12, 8, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",46609.28420079527,46609.28420079527,604.9981200094554,3024.990600047278,0.10515329999907408,1.8189894035458565e-12,181,0.0,0.02,0.8,9.277023593767808e-13,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-17,16,0,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,2963.091749694955,9,"[9, 3, 10, 12, 13, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",76368.35078714091,76368.35078714091,3309.4802361614225,16547.401180807115,0.20641600000089966,3.637978807091713e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-17,16,6,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10800.0,9,"[9, 3, 10, 12, 13, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",64607.761638015596,64607.761638015596,1931.2780692997471,9648.239126738685,0.21889160000137053,3.637978807091713e-12,253,0.0,0.02,0.8,93.09516055555935,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-17,16,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10800.0,9,"[9, 3, 10, 12, 13, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",56806.98194792297,56806.98194792297,1518.140251747688,7590.70125873844,0.09845489999861456,1.8189894035458565e-12,217,0.0,0.02,0.8,3734.010753094377,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-17,16,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10800.0,9,"[9, 3, 10, 12, 13, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",41739.683394606815,41739.683394606815,174.79708868421582,873.9854434210793,0.08333569999376778,1.8189894035458565e-12,181,0.0,0.02,0.8,9.805489753489383e-13,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-18,17,0,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,9950.787708090933,9,"[9, 3, 10, 7, 13, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",91493.30701238288,91493.30701238288,3282.577734226445,16412.888671132227,0.20029899998917244,1.8189894035458565e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-18,17,6,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10800.0,9,"[9, 3, 10, 7, 13, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",82455.31454001836,82455.31454001836,1848.2373844367726,9241.186922183864,0.12550899999041576,3.637978807091713e-12,253,0.0,0.02,0.8,266.97484596474607,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-18,17,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,9618.645072056437,9,"[9, 3, 10, 7, 13, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",73603.45002648713,73603.45002648713,1024.6599240152527,5123.299620076264,0.1448339000053238,1.8189894035458565e-12,217,0.0,0.02,0.8,4098.944809413584,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-18,17,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10800.0,9,"[9, 3, 10, 7, 13, 1, 6, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",67674.4237570131,67674.4237570131,169.30766601612098,846.5383300806051,0.09828569999081083,1.8189894035458565e-12,181,0.0,0.02,0.8,1.7905676941154525e-12,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-19,18,0,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,10064.257450652074,9,"[9, 3, 12, 7, 8, 15, 14, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",115406.64077449124,115406.64077449124,4512.006319003559,22560.0315950178,0.21936009998898953,1.8189894035458565e-12,289,0.0,0.02,0.8,0.0,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-19,18,6,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,9645.701369445707,9,"[9, 3, 12, 7, 8, 15, 14, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",107535.04206938614,107535.04206938614,4783.644129184191,22808.90313198655,0.21801630000118166,3.637978807091713e-12,253,0.0,0.02,0.8,2505.1397042960716,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-19,18,12,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,4997.044858884156,9,"[9, 3, 12, 7, 8, 15, 14, 5, 11]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",96312.93691431213,96312.93691431213,3096.608487295696,15456.325877226342,0.12997040001209825,1.8189894035458565e-12,217,0.0,0.02,0.8,2261.9245411851416,0,0.0,False,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
