strategy,date,event_hour,slot_j,slot_label,old_kwh,new_kwh,delta_kwh,legal
D,2025-07-25,6,102,17:10-17:20,492.6488194444445,535.753609944446,43.10479050000151,True
D,2025-07-25,6,105,17:40-17:50,794.9177044444447,799.5531538888887,4.635449444444021,True
D,2025-07-25,6,117,19:40-19:50,85.4271486111113,85.46469861111132,0.037550000000010186,True
D,2025-07-25,6,118,19:50-20:00,89.63358972222215,89.65236472222216,0.018775000000005093,True
D,2025-07-25,12,89,15:00-15:10,218.03983333333326,0.0,-218.03983333333326,True
D,2025-07-25,12,90,15:10-15:20,838.631869351852,53.895498055555564,-784.7363712962964,True
D,2025-07-25,12,91,15:20-15:30,220.50695346296632,40.061066944444526,-180.4458865185218,True
D,2025-07-25,12,92,15:30-15:40,225.83247500000016,85.77379166666638,-140.05868333333376,True
D,2025-07-25,12,93,15:40-15:50,235.97175305555498,141.1189672222224,-94.85278583333258,True
D,2025-07-25,12,94,15:50-16:00,273.11940611111095,241.048453888889,-32.07095222222196,True
D,2025-07-25,12,96,16:10-16:20,338.60075916666653,310.75533527777753,-27.845423888889,True
D,2025-07-25,12,97,16:20-16:30,380.8577139592592,304.6018613888887,-76.25585257037045,True
D,2025-07-25,12,98,16:30-16:40,398.8020450222226,364.1532416666668,-34.6488033555558,True
D,2025-07-25,12,99,16:40-16:50,493.6381841666665,459.83603555555555,-33.802148611110965,True
D,2025-07-25,12,100,16:50-17:00,530.6230174999997,497.31167194444447,-33.31134555555525,True
D,2025-07-25,12,101,17:00-17:10,501.5819000000002,472.7241000000002,-28.857799999999997,True
D,2025-07-25,12,102,17:10-17:20,535.753609944446,492.64881944444454,-43.10479050000146,True
D,2025-07-25,12,105,17:40-17:50,799.5531538888887,794.9177044444447,-4.635449444444021,True
D,2025-07-25,12,117,19:40-19:50,85.46469861111132,85.42714861111132,-0.037549999999995975,True
D,2025-07-25,12,118,19:50-20:00,89.65236472222216,89.63358972222214,-0.018775000000019304,True
D,2025-07-26,6,92,15:30-15:40,0.0,32.42298333333326,32.42298333333326,True
D,2025-07-26,6,93,15:40-15:50,0.0,92.60128944444455,92.60128944444455,True
D,2025-07-26,6,94,15:50-16:00,0.0,145.38446722222216,145.38446722222216,True
D,2025-07-26,6,95,16:00-16:10,4.06169999999986,193.46052685185117,189.3988268518513,True
D,2025-07-26,6,96,16:10-16:20,12.848431944444542,152.15990638888888,139.31147444444434,True
D,2025-07-26,6,97,16:20-16:30,71.33344805555555,266.5415319444445,195.20808388888895,True
D,2025-07-26,6,98,16:30-16:40,173.4313166666666,387.99416666666656,214.56284999999997,True
D,2025-07-26,6,99,16:40-16:50,253.72105194444418,422.3230145277749,168.6019625833307,True
D,2025-07-26,6,100,16:50-17:00,268.7309880555554,305.1998547222222,36.46886666666683,True
D,2025-07-26,6,101,17:00-17:10,237.57535000000007,239.15152700000112,1.5761770000010529,True
D,2025-07-26,6,109,18:20-18:30,592.5606461111113,598.373660277778,5.813014166666676,True
D,2025-07-26,6,117,19:40-19:50,23.66194861111137,23.69949861111138,0.037550000000010186,True
D,2025-07-26,6,118,19:50-20:00,15.619016388888781,15.637791388888786,0.018775000000005093,True
D,2025-07-26,12,92,15:30-15:40,32.42298333333326,0.0,-32.42298333333326,True
D,2025-07-26,12,93,15:40-15:50,92.60128944444455,0.0,-92.60128944444455,True
D,2025-07-26,12,94,15:50-16:00,145.38446722222216,0.0,-145.38446722222216,True
D,2025-07-26,12,95,16:00-16:10,193.46052685185117,4.06169999999986,-189.3988268518513,True
D,2025-07-26,12,96,16:10-16:20,152.15990638888888,12.84843194444454,-139.31147444444434,True
D,2025-07-26,12,97,16:20-16:30,266.5415319444445,71.33344805555556,-195.20808388888895,True
D,2025-07-26,12,98,16:30-16:40,387.99416666666656,173.43131666666662,-214.56284999999994,True
D,2025-07-26,12,99,16:40-16:50,422.3230145277749,253.7210519444442,-168.60196258333067,True
D,2025-07-26,12,100,16:50-17:00,305.1998547222222,268.73098805555543,-36.46886666666677,True
D,2025-07-26,12,101,17:00-17:10,239.15152700000112,237.5753500000001,-1.5761770000010245,True
D,2025-07-26,12,109,18:20-18:30,598.373660277778,592.5606461111113,-5.813014166666676,True
D,2025-07-26,12,117,19:40-19:50,23.69949861111138,23.661948611111374,-0.037550000000006634,True
D,2025-07-26,12,118,19:50-20:00,15.637791388888786,15.619016388888777,-0.018775000000008646,True
D,2025-07-27,6,66,11:10-11:20,774.3716333333334,639.7702083333334,-134.60142500000006,True
D,2025-07-27,6,70,11:50-12:00,662.0031383333333,527.3774133333332,-134.6257250000001,True
D,2025-07-27,6,71,12:00-12:10,603.7447333333332,469.1129333333331,-134.6318000000001,True
D,2025-07-27,6,72,12:10-12:20,497.85187999999994,388.66881888888895,-109.18306111111099,True
D,2025-07-27,6,73,12:20-12:30,463.25612333333265,420.27721277777744,-42.97891055555522,True
D,2025-07-27,6,74,12:30-12:40,513.1570916666665,490.8684916666666,-22.28859999999986,True
D,2025-07-27,6,89,15:00-15:10,0.0,91.29219999999998,91.29219999999998,True
D,2025-07-27,6,90,15:10-15:20,0.0,205.32428910493687,205.32428910493687,True
D,2025-07-27,6,91,15:20-15:30,0.0,137.64822802469462,137.64822802469462,True
D,2025-07-27,6,92,15:30-15:40,98.12438333333353,228.71390833333373,130.5895250000002,True
D,2025-07-27,6,93,15:40-15:50,129.54163925925815,300.7196725000001,171.17803324074197,True
D,2025-07-27,6,94,15:50-16:00,146.22636722222228,360.5311330898458,214.30476586762353,True
D,2025-07-27,6,95,16:00-16:10,242.35455000000002,379.8100833333335,137.4555333333335,True
D,2025-07-27,6,96,16:10-16:20,286.08534861111127,425.34679305555574,139.26144444444446,True
D,2025-07-27,6,97,16:20-16:30,372.2887138888892,513.3560694444448,141.06735555555554,True
D,2025-07-27,6,98,16:30-16:40,333.70348333333345,593.1678916666667,259.46440833333327,True
D,2025-07-27,6,99,16:40-16:50,440.46164805555577,580.6847151999998,140.22306714444403,True
D,2025-07-27,6,100,16:50-17:00,516.7819627777773,586.4691822222221,69.68721944444485,True
D,2025-07-27,6,101,17:00-17:10,533.9211666666667,604.6895833333332,70.76841666666644,True
D,2025-07-27,6,102,17:10-17:20,552.2643047222225,575.5924667222225,23.32816200000002,True
D,2025-07-27,6,107,18:00-18:10,572.9631028111123,645.57745,72.61434718888768,True
D,2025-07-27,6,117,19:40-19:50,153.91508611111124,153.95263611111125,0.037550000000010186,True
D,2025-07-27,6,118,19:50-20:00,153.99835722222213,154.01713222222213,0.018775000000005093,True
D,2025-07-27,12,71,12:00-12:10,469.1129333333331,482.65454999999974,13.541616666666641,True
D,2025-07-27,12,72,12:10-12:20,388.66881888888895,462.464605,73.79578611111106,True
D,2025-07-27,12,73,12:20-12:30,420.27721277777744,463.2561233333327,42.978910555555274,True
D,2025-07-27,12,74,12:30-12:40,490.8684916666666,513.1570916666665,22.28859999999986,True
D,2025-07-27,12,76,12:50-13:00,0.0,425.26491097394035,425.26491097394035,True
D,2025-07-27,12,89,15:00-15:10,91.29219999999998,0.0,-91.29219999999998,True
D,2025-07-27,12,90,15:10-15:20,205.32428910493687,73.00862484567885,-132.31566425925803,True
D,2025-07-27,12,91,15:20-15:30,137.64822802469462,108.43548083333314,-29.212747191361473,True
D,2025-07-27,12,92,15:30-15:40,228.71390833333373,273.5596916666668,44.84578333333309,True
D,2025-07-27,12,93,15:40-15:50,300.7196725000001,230.56193527777805,-70.15773722222207,True
D,2025-07-27,12,94,15:50-16:00,360.5311330898458,289.44584722222237,-71.08528586762344,True
D,2025-07-27,12,95,16:00-16:10,379.8100833333335,330.10736666666685,-49.702716666666674,True
D,2025-07-27,12,96,16:10-16:20,425.34679305555574,380.23606444444465,-45.110728611111085,True
D,2025-07-27,12,97,16:20-16:30,513.3560694444448,416.72173611111145,-96.6343333333333,True
D,2025-07-27,12,98,16:30-16:40,593.1678916666667,516.7557916666666,-76.41210000000012,True
D,2025-07-27,12,99,16:40-16:50,580.6847151999998,478.173281333333,-102.51143386666678,True
D,2025-07-27,12,100,16:50-17:00,586.4691822222221,516.7819627777773,-69.68721944444485,True
D,2025-07-27,12,101,17:00-17:10,604.6895833333332,533.9211666666669,-70.76841666666633,True
D,2025-07-27,12,102,17:10-17:20,575.5924667222225,552.2643047222226,-23.328161999999907,True
D,2025-07-27,12,107,18:00-18:10,645.57745,572.9631028111123,-72.61434718888768,True
D,2025-07-27,12,117,19:40-19:50,153.95263611111125,153.950813888889,-0.0018222222222448181,True
D,2025-07-27,12,118,19:50-20:00,154.01713222222213,154.016221111111,-0.0009111111111224091,True
D,2025-07-27,18,107,18:00-18:10,572.9631028111123,748.5768833333334,175.61378052222108,True
D,2025-07-27,18,108,18:10-18:20,567.860713805556,715.9823069444451,148.12159313888912,True
D,2025-07-27,18,109,18:20-18:30,728.4295799999999,788.6208858333331,60.19130583333322,True
D,2025-07-27,18,110,18:30-18:40,702.5959769999994,859.3800666666666,156.78408966666723,True
D,2025-07-27,18,111,18:40-18:50,744.24314,893.6686325000001,149.42549250000002,True
D,2025-07-27,18,112,18:50-19:00,769.9828086111111,819.0056372222224,49.02282861111132,True
D,2025-07-27,18,115,19:20-19:30,524.7454139872879,735.151133888889,210.40571990160117,True
D,2025-07-27,18,117,19:40-19:50,153.950813888889,153.95439166666677,0.003577777777763913,True
D,2025-07-27,18,118,19:50-20:00,154.016221111111,154.0180099999999,0.0017888888888819565,True
D,2025-07-27,18,121,20:20-20:30,748.1301941666666,802.598890020625,54.46869585395848,True
D,2025-07-28,6,65,11:00-11:10,708.6696951283232,741.5134999999998,32.84380487167664,True
D,2025-07-28,6,70,11:50-12:00,894.2685747222223,893.2091636111107,-1.059411111111558,True
D,2025-07-28,6,71,12:00-12:10,906.5268666666666,902.8587999999997,-3.6680666666668458,True
D,2025-07-28,6,72,12:10-12:20,801.4032152777778,800.8357930555553,-0.5674222222224898,True
D,2025-07-28,6,76,12:50-13:00,115.51954527777798,362.8619793289324,247.34243405115444,True
D,2025-07-28,6,89,15:00-15:10,1148.807216666667,1221.7678333333338,72.96061666666674,True
D,2025-07-28,6,90,15:10-15:20,1181.478457222222,1219.9961349999999,38.51767777777786,True
D,2025-07-28,6,91,15:20-15:30,1049.0135883641938,1128.7761497222195,79.76256135802578,True
D,2025-07-28,6,92,15:30-15:40,467.05628333333357,508.92252499999995,41.86624166666638,True
D,2025-07-28,6,93,15:40-15:50,418.5684033055528,524.5146294444442,105.94622613889135,True
D,2025-07-28,6,94,15:50-16:00,452.8365991666667,611.2051380555556,158.3685388888889,True
D,2025-07-28,6,95,16:00-16:10,526.3505999999999,699.1951999999999,172.8446,True
D,2025-07-28,6,96,16:10-16:20,546.6379286111111,717.9328841666667,171.2949555555556,True
D,2025-07-28,6,97,16:20-16:30,618.7646855555558,788.5099966666668,169.74531111111094,True
D,2025-07-28,6,98,16:30-16:40,675.4453333333331,864.0151249999999,188.5697916666668,True
D,2025-07-28,6,99,16:40-16:50,687.6155955555555,921.6594541666666,234.0438586111111,True
D,2025-07-28,6,100,16:50-17:00,767.972421111111,863.4339768333328,95.46155572222187,True
D,2025-07-28,6,101,17:00-17:10,786.7836166666667,872.8077666666665,86.02414999999974,True
D,2025-07-28,6,102,17:10-17:20,797.7924397222223,896.1297338888885,98.3372941666662,True
D,2025-07-28,6,103,17:20-17:30,885.6027894444442,946.0327739444444,60.42998450000027,True
D,2025-07-28,6,107,18:00-18:10,676.374769477779,790.8945666666666,114.51979718888765,True
D,2025-07-28,6,109,18:20-18:30,822.8912324999998,852.7994836444448,29.90825114444499,True
D,2025-07-28,6,117,19:40-19:50,246.32930027777797,246.36685027777798,0.037550000000010186,True
D,2025-07-28,6,118,19:50-20:00,253.55809638888877,253.57687138888878,0.018775000000005093,True
D,2025-07-28,12,71,12:00-12:10,902.8587999999997,805.9713666666668,-96.88743333333298,True
D,2025-07-28,12,72,12:10-12:20,800.8357930555553,791.3756680555555,-9.460124999999834,True
D,2025-07-28,12,73,12:20-12:30,744.825980555555,0.0,-744.825980555555,True
D,2025-07-28,12,74,12:30-12:40,776.3661499999997,233.84463550177168,-542.521514498228,True
D,2025-07-28,12,76,12:50-13:00,362.8619793289324,115.51954527777798,-247.34243405115444,True
D,2025-07-28,12,89,15:00-15:10,1221.7678333333338,1148.807216666667,-72.96061666666674,True
D,2025-07-28,12,90,15:10-15:20,1219.9961349999999,1181.4784572222222,-38.517677777777635,True
D,2025-07-28,12,91,15:20-15:30,1128.7761497222195,1049.013588364194,-79.76256135802555,True
D,2025-07-28,12,92,15:30-15:40,508.92252499999995,467.05628333333345,-41.8662416666665,True
D,2025-07-28,12,93,15:40-15:50,524.5146294444442,418.5684033055529,-105.94622613889123,True
D,2025-07-28,12,94,15:50-16:00,611.2051380555556,452.8365991666668,-158.3685388888888,True
D,2025-07-28,12,95,16:00-16:10,699.1951999999999,526.3505999999999,-172.8446,True
D,2025-07-28,12,96,16:10-16:20,717.9328841666667,546.637928611111,-171.2949555555557,True
D,2025-07-28,12,97,16:20-16:30,788.5099966666668,618.764685555556,-169.74531111111082,True
D,2025-07-28,12,98,16:30-16:40,864.0151249999999,675.4453333333332,-188.56979166666667,True
D,2025-07-28,12,99,16:40-16:50,921.6594541666666,687.6155955555556,-234.04385861111098,True
D,2025-07-28,12,100,16:50-17:00,863.4339768333328,767.972421111111,-95.46155572222187,True
D,2025-07-28,12,101,17:00-17:10,872.8077666666665,786.7836166666668,-86.02414999999962,True
D,2025-07-28,12,102,17:10-17:20,896.1297338888885,797.7924397222224,-98.33729416666608,True
D,2025-07-28,12,103,17:20-17:30,946.0327739444444,885.602789444444,-60.42998450000039,True
D,2025-07-28,12,107,18:00-18:10,790.8945666666666,676.374769477779,-114.51979718888765,True
D,2025-07-28,12,109,18:20-18:30,852.7994836444448,822.8912324999998,-29.90825114444499,True
D,2025-07-28,12,117,19:40-19:50,246.36685027777798,246.32930027777803,-0.03754999999995334,True
D,2025-07-28,12,118,19:50-20:00,253.57687138888878,253.55809638888874,-0.018775000000033515,True
D,2025-07-28,18,107,18:00-18:10,676.374769477779,795.8256999999999,119.45093052222092,True
D,2025-07-29,6,41,7:0-7:10,0.0,337.96912982617687,337.96912982617687,True
D,2025-07-29,6,42,7:10-7:20,0.0,430.717237777778,430.717237777778,True
D,2025-07-29,6,43,7:20-7:30,228.30745260395796,362.27439361111107,133.9669410071531,True
D,2025-07-29,6,44,7:30-7:40,247.97612500000014,394.46922500000005,146.4930999999999,True
D,2025-07-29,6,45,7:40-7:50,1088.0157352777778,1160.1575936111112,72.1418583333334,True
D,2025-07-29,6,64,10:50-11:00,0.0,283.0227530555554,283.0227530555554,True
D,2025-07-29,6,65,11:00-11:10,569.9431545110403,1068.9029166666667,498.9597621556263,True
D,2025-07-29,6,66,11:10-11:20,968.7262847222225,1005.5023391666666,36.77605444444407,True
D,2025-07-29,6,67,11:20-11:30,968.0607744444444,976.2227825000002,8.162008055555816,True
D,2025-07-29,6,68,11:30-11:40,909.4777583333333,972.6573416666668,63.179583333333426,True
D,2025-07-29,6,69,11:40-11:50,877.9480205555561,969.30097,91.35294944444388,True
D,2025-07-29,6,70,11:50-12:00,857.5048444444443,897.7724383333334,40.26759388888911,True
D,2025-07-29,6,72,12:10-12:20,703.4486872222222,818.1821199999999,114.7334327777777,True
D,2025-07-29,6,73,12:20-12:30,608.0552819444441,755.322170833333,147.26688888888884,True
D,2025-07-29,6,74,12:30-12:40,582.9779166666667,696.9526416666663,113.97472499999958,True
D,2025-07-29,6,75,12:40-12:50,647.9063322222228,739.1399899999997,91.2336577777769,True
D,2025-07-29,6,76,12:50-13:00,0.0,852.2311191666665,852.2311191666665,True
D,2025-07-29,6,89,15:00-15:10,378.3898666666669,1019.1959994184408,640.8061327517739,True
D,2025-07-29,6,90,15:10-15:20,389.0610702777781,1102.2126269444439,713.1515566666658,True
D,2025-07-29,6,91,15:20-15:30,353.1880813888887,461.345021111111,108.15693972222232,True
D,2025-07-29,6,117,19:40-19:50,262.0901677777779,262.1277177777779,0.037550000000010186,True
D,2025-07-29,6,118,19:50-20:00,270.6132055555556,270.63198055555563,0.018775000000005093,True
D,2025-07-29,12,71,12:00-12:10,813.3671833333334,26.424133333333543,-786.9430499999999,True
D,2025-07-29,12,72,12:10-12:20,818.1821199999999,577.8118347301747,-240.37028526982522,True
D,2025-07-29,12,73,12:20-12:30,755.322170833333,0.0,-755.322170833333,True
D,2025-07-29,12,74,12:30-12:40,696.9526416666663,0.0,-696.9526416666663,True
D,2025-07-29,12,75,12:40-12:50,739.1399899999997,647.9063322222228,-91.2336577777769,True
D,2025-07-29,12,76,12:50-13:00,852.2311191666665,0.0,-852.2311191666665,True
D,2025-07-29,12,89,15:00-15:10,1019.1959994184408,378.3898666666669,-640.8061327517739,True
D,2025-07-29,12,90,15:10-15:20,1102.2126269444439,389.06107027777813,-713.1515566666658,True
D,2025-07-29,12,91,15:20-15:30,461.345021111111,353.18808138888875,-108.15693972222226,True
D,2025-07-29,12,117,19:40-19:50,262.1277177777779,262.09016777777794,-0.03754999999995334,True
D,2025-07-29,12,118,19:50-20:00,270.63198055555563,270.61320555555557,-0.018775000000061937,True
D,2025-07-30,6,41,7:0-7:10,0.0,4.087362326175878,4.087362326175878,True
D,2025-07-30,6,42,7:10-7:20,0.0,471.9459363888889,471.9459363888889,True
D,2025-07-30,6,43,7:20-7:30,32.104279925560945,406.8026566666668,374.69837674110585,True
D,2025-07-30,6,44,7:30-7:40,253.30578333333347,408.99906666666664,155.69328333333317,True
D,2025-07-30,6,45,7:40-7:50,1102.7322175,1179.3998813888888,76.66766388888891,True
D,2025-07-30,6,64,10:50-11:00,0.0,72.2714519444446,72.2714519444446,True
D,2025-07-30,6,65,11:00-11:10,0.0,856.1512833333334,856.1512833333334,True
D,2025-07-30,6,66,11:10-11:20,656.0386808333333,807.2882549999999,151.24957416666666,True
D,2025-07-30,6,67,11:20-11:30,0.0,768.7493708333334,768.7493708333334,True
D,2025-07-30,6,68,11:30-11:40,0.0,740.8474083333333,740.8474083333333,True
D,2025-07-30,6,69,11:40-11:50,383.70314662592216,732.1349841666665,348.43183754074437,True
D,2025-07-30,6,70,11:50-12:00,604.0999799999995,673.5519399999998,69.45196000000033,True
D,2025-07-30,6,71,12:00-12:10,554.0065333333331,586.6666166666669,32.66008333333377,True
D,2025-07-30,6,72,12:10-12:20,475.33630277777763,582.1135605555558,106.77725777777812,True
D,2025-07-30,6,73,12:20-12:30,375.52877055555507,534.8372261111107,159.3084555555556,True
D,2025-07-30,6,74,12:30-12:40,376.02884166666627,522.0428749999999,146.0140333333336,True
D,2025-07-30,6,75,12:40-12:50,419.3396016666668,518.4872516666669,99.14765000000011,True
D,2025-07-30,6,76,12:50-13:00,0.0,476.50823337214536,476.50823337214536,True
D,2025-07-30,6,89,15:00-15:10,0.0,840.398550833332,840.398550833332,True
D,2025-07-30,6,90,15:10-15:20,108.03200796944745,1161.0302977777774,1052.99828980833,True
D,2025-07-30,6,91,15:20-15:30,132.22520222222204,497.65428833333397,365.4290861111119,True
D,2025-07-30,6,92,15:30-15:40,325.8521833333334,513.1410083333334,187.28882499999997,True
D,2025-07-30,6,93,15:40-15:50,299.22943691666416,512.8431324999998,213.61369558333564,True
D,2025-07-30,6,94,15:50-16:00,392.6366755555557,592.8398199999999,200.2031444444442,True
D,2025-07-30,6,95,16:00-16:10,497.3034,661.4653499999998,164.16194999999982,True
D,2025-07-30,6,96,16:10-16:20,494.28773527777764,651.7724556481483,157.4847203703706,True
D,2025-07-30,6,97,16:20-16:30,596.8716722222224,744.1988944444445,147.32722222222208,True
D,2025-07-30,6,98,16:30-16:40,712.6875,805.4773916666667,92.78989166666668,True
D,2025-07-30,6,99,16:40-16:50,696.2834897222222,810.7477555555557,114.46426583333357,True
D,2025-07-30,6,100,16:50-17:00,766.1445977777777,889.0067752777777,122.86217750000003,True
D,2025-07-30,6,101,17:00-17:10,802.8170666666668,939.0263191444426,136.20925247777575,True
D,2025-07-30,6,107,18:00-18:10,660.2337361444459,756.2351500000001,96.00141385555423,True
D,2025-07-30,6,109,18:20-18:30,883.2666897222222,896.8497822222222,13.58309250000002,True
D,2025-07-30,12,71,12:00-12:10,586.6666166666669,177.03847065610023,-409.62814601056664,True
D,2025-07-30,12,72,12:10-12:20,582.1135605555558,475.3363027777777,-106.77725777777806,True
D,2025-07-30,12,73,12:20-12:30,534.8372261111107,0.0,-534.8372261111107,True
D,2025-07-30,12,74,12:30-12:40,522.0428749999999,0.0,-522.0428749999999,True
D,2025-07-30,12,75,12:40-12:50,518.4872516666669,419.3396016666668,-99.14765000000011,True
D,2025-07-30,12,76,12:50-13:00,476.50823337214536,0.0,-476.50823337214536,True
D,2025-07-30,12,89,15:00-15:10,840.398550833332,378.40303333333327,-461.99551749999875,True
D,2025-07-30,12,90,15:10-15:20,1161.0302977777774,963.9530370370354,-197.07726074074196,True
D,2025-07-30,12,91,15:20-15:30,497.65428833333397,368.3512522222218,-129.3030361111122,True
D,2025-07-30,12,92,15:30-15:40,513.1410083333334,523.2669916666667,10.125983333333352,True
D,2025-07-30,12,93,15:40-15:50,512.8431324999998,536.2121886111111,23.369056111111263,True
D,2025-07-30,12,94,15:50-16:00,592.8398199999999,503.77808666666635,-89.06173333333356,True
D,2025-07-30,12,95,16:00-16:10,661.4653499999998,555.1353333333332,-106.33001666666667,True
D,2025-07-30,12,96,16:10-16:20,651.7724556481483,542.5273558055527,-109.24509984259555,True
D,2025-07-30,12,97,16:20-16:30,744.1988944444445,596.8716722222225,-147.32722222222196,True
D,2025-07-30,12,98,16:30-16:40,805.4773916666667,712.6875000000001,-92.78989166666656,True
D,2025-07-30,12,99,16:40-16:50,810.7477555555557,696.2834897222223,-114.46426583333346,True
D,2025-07-30,12,100,16:50-17:00,889.0067752777777,766.1445977777778,-122.86217749999992,True
D,2025-07-30,12,101,17:00-17:10,939.0263191444426,802.8170666666668,-136.20925247777575,True
D,2025-07-30,12,107,18:00-18:10,756.2351500000001,660.2337361444459,-96.00141385555423,True
D,2025-07-30,12,109,18:20-18:30,896.8497822222222,883.2666897222223,-13.583092499999907,True
D,2025-07-31,6,43,7:20-7:30,0.0,120.3800045833309,120.3800045833309,True
D,2025-07-31,6,44,7:30-7:40,214.2796166666668,366.31084999999996,152.03123333333315,True
D,2025-07-31,6,45,7:40-7:50,1056.8852120599531,1164.5658480555558,107.68063599560264,True
D,2025-07-31,6,65,11:00-11:10,622.0390333333332,676.5641333333333,54.525100000000066,True
D,2025-07-31,6,66,11:10-11:20,660.0295377777777,670.2397619444446,10.210224166666876,True
D,2025-07-31,6,70,11:50-12:00,725.9838555555552,728.5366655555556,2.5528100000003633,True
D,2025-07-31,6,72,12:10-12:20,647.6351372222224,701.5048255555555,53.8696883333331,True
D,2025-07-31,6,73,12:20-12:30,566.2808986111107,668.1383152777775,101.85741666666672,True
D,2025-07-31,6,74,12:30-12:40,588.858183333333,672.877708333333,84.01952499999993,True
D,2025-07-31,6,75,12:40-12:50,632.1394327777778,664.7491050000001,32.60967222222234,True
D,2025-07-31,6,76,12:50-13:00,0.0,696.3698375000004,696.3698375000004,True
D,2025-07-31,6,89,15:00-15:10,332.2000045110408,1128.0602833333335,795.8602788222927,True
D,2025-07-31,6,90,15:10-15:20,1030.8964294444445,1126.6990766666663,95.80264722222182,True
D,2025-07-31,6,91,15:20-15:30,238.2413272222218,936.8568669444496,698.6155397222278,True
D,2025-07-31,6,92,15:30-15:40,320.09913333333327,393.1616833333334,73.0625500000001,True
D,2025-07-31,6,93,15:40-15:50,256.1602646944422,393.45315472222205,137.29289002777983,True
D,2025-07-31,6,94,15:50-16:00,303.5095486111111,444.18803194444445,140.67848333333336,True
D,2025-07-31,6,95,16:00-16:10,369.18521666666663,490.6186499999999,121.43343333333326,True
D,2025-07-31,6,96,16:10-16:20,429.4624447222225,545.6259308333333,116.16348611111084,True
D,2025-07-31,6,97,16:20-16:30,552.6266602777779,662.4401158333334,109.81345555555549,True
D,2025-07-31,6,98,16:30-16:40,649.295,707.1785,57.883500000000026,True
D,2025-07-31,6,99,16:40-16:50,666.2443258333335,739.2793770833348,73.03505125000129,True
D,2025-07-31,12,71,12:00-12:10,714.2002333333332,571.9826052777762,-142.21762805555704,True
D,2025-07-31,12,72,12:10-12:20,701.5048255555555,647.6351372222224,-53.8696883333331,True
D,2025-07-31,12,73,12:20-12:30,668.1383152777775,0.0,-668.1383152777775,True
D,2025-07-31,12,74,12:30-12:40,672.877708333333,0.0,-672.877708333333,True
D,2025-07-31,12,75,12:40-12:50,664.7491050000001,632.1394327777778,-32.60967222222234,True
D,2025-07-31,12,76,12:50-13:00,696.3698375000004,0.0,-696.3698375000004,True
D,2025-07-31,12,89,15:00-15:10,1128.0602833333335,339.5084260185171,-788.5518573148163,True
D,2025-07-31,12,90,15:10-15:20,1126.6990766666663,1180.0011235185202,53.3020468518539,True
D,2025-07-31,12,91,15:20-15:30,936.8568669444496,433.35126527777777,-503.50560166667185,True
D,2025-07-31,12,92,15:30-15:40,393.1616833333334,435.84018333333336,42.678499999999985,True
D,2025-07-31,12,93,15:40-15:50,393.45315472222205,439.55846083333347,46.10530611111142,True
D,2025-07-31,12,94,15:50-16:00,444.18803194444445,431.17995499999984,-13.00807694444461,True
D,2025-07-31,12,95,16:00-16:10,490.6186499999999,470.93451666666647,-19.68413333333342,True
D,2025-07-31,12,96,16:10-16:20,545.6259308333333,532.6465161111113,-12.979414722222032,True
D,2025-07-31,12,97,16:20-16:30,662.4401158333334,602.8281936111113,-59.61192222222212,True
D,2025-07-31,12,98,16:30-16:40,707.1785,738.6339583333333,31.455458333333354,True
D,2025-07-31,12,99,16:40-16:50,739.2793770833348,666.2443258333336,-73.03505125000117,True
D,2025-08-02,6,89,15:00-15:10,131.53844683333466,0.0,-131.53844683333466,True
D,2025-08-02,6,90,15:10-15:20,282.36221305555557,28.59083222222182,-253.77138083333375,True
D,2025-08-02,6,92,15:30-15:40,183.54987500000038,62.200437962963306,-121.34943703703708,True
D,2025-08-02,6,93,15:40-15:50,247.82000138888873,106.45392055555544,-141.36608083333329,True
D,2025-08-02,6,94,15:50-16:00,245.05463777777732,195.73440111111108,-49.32023666666623,True
D,2025-08-02,12,90,15:10-15:20,28.59083222222182,44.77159611111074,16.18076388888892,True
D,2025-08-02,12,92,15:30-15:40,62.200437962963306,142.8634641975306,80.66302623456728,True
D,2025-08-02,12,93,15:40-15:50,106.45392055555544,167.47747611111117,61.02355555555573,True
D,2025-08-02,12,94,15:50-16:00,195.73440111111108,245.05463777777737,49.32023666666629,True
D,2025-08-03,6,89,15:00-15:10,0.0,11.569150000000263,11.569150000000263,True
D,2025-08-03,6,90,15:10-15:20,0.0,9.093356388888424,9.093356388888424,True
D,2025-08-03,6,91,15:20-15:30,0.0,24.697003055555797,24.697003055555797,True
D,2025-08-03,6,92,15:30-15:40,0.0,100.80395833333318,100.80395833333318,True
D,2025-08-03,6,93,15:40-15:50,20.968853333333186,192.5533711111109,171.5845177777777,True
D,2025-08-03,6,94,15:50-16:00,132.60298666666688,228.14134138888915,95.53835472222227,True
D,2025-08-03,6,95,16:00-16:10,171.61096666666663,251.19878333333304,79.58781666666641,True
D,2025-08-03,6,96,16:10-16:20,195.23622722222206,371.6351211111107,176.39889388888867,True
D,2025-08-03,6,97,16:20-16:30,246.3782202777778,274.2207933333329,27.84257305555508,True
D,2025-08-03,12,89,15:00-15:10,11.569150000000263,0.0,-11.569150000000263,True
D,2025-08-03,12,90,15:10-15:20,9.093356388888424,0.0,-9.093356388888424,True
D,2025-08-03,12,91,15:20-15:30,24.697003055555797,0.0,-24.697003055555797,True
D,2025-08-03,12,92,15:30-15:40,100.80395833333318,0.0,-100.80395833333318,True
