date,slot_i,start,price,contract_kwh,net_actual_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtail_kwh,soc_start,soc_end,soc_balance_residual,power_balance_slack,grid_import_kwh,unused_contract_kwh,pv_curtail_kwh,supply_surplus_kwh,battery_dump_kwh,physical_balance_residual,execution_mode
2025-08-19,55,09:10,1.0147,-0.0,4.00954999999999,0.0,0.0,4.00954999999999,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,56,09:20,0.9922,-0.0,-78.04261666666662,78.04261666666662,0.0,0.0,0.0,1200.0,1274.0377269678252,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,57,09:30,0.97,-0.0,-178.85000000000014,0.0,0.0,0.0,178.85000000000014,1274.0377269678252,1274.0377269678252,0.0,178.85000000000014,0.0,0.0,178.85000000000014,178.85000000000014,0.0,0.0,measured_current_mpc
2025-08-19,58,09:40,0.9422,-0.0,-166.64821666666649,0.0,0.0,0.0,166.64821666666649,1274.0377269678252,1274.0377269678252,0.0,166.64821666666649,0.0,0.0,166.64821666666649,166.64821666666649,0.0,0.0,measured_current_mpc
2025-08-19,59,09:50,0.9569,-0.0,-154.67070000000012,0.0,0.0,0.0,154.67070000000012,1274.0377269678252,1274.0377269678252,0.0,154.67070000000012,0.0,0.0,154.67070000000012,154.67070000000012,0.0,0.0,measured_current_mpc
2025-08-19,60,10:00,0.9977,-0.0,-192.79999999999995,0.0,0.0,0.0,192.79999999999995,1274.0377269678252,1274.0377269678252,0.0,192.79999999999995,0.0,0.0,192.79999999999995,192.79999999999995,0.0,0.0,measured_current_mpc
2025-08-19,61,10:10,0.9919,-0.0,-219.6397333333332,0.0,0.0,0.0,219.6397333333332,1274.0377269678252,1274.0377269678252,0.0,219.6397333333332,0.0,0.0,219.6397333333332,219.6397333333332,0.0,0.0,measured_current_mpc
2025-08-19,62,10:20,0.9588,-0.0,-235.60798333333332,0.0,0.0,0.0,235.60798333333332,1274.0377269678252,1274.0377269678252,0.0,235.60798333333332,0.0,0.0,235.60798333333332,235.60798333333332,0.0,0.0,measured_current_mpc
2025-08-19,63,10:30,0.9549,-0.0,-286.14625,0.0,0.0,0.0,286.14625,1274.0377269678252,1274.0377269678252,0.0,286.14625,0.0,0.0,286.14625,286.14625,0.0,0.0,measured_current_mpc
2025-08-19,64,10:40,0.9839,-0.0,-394.9470500000002,0.0,0.0,0.0,394.9470500000002,1274.0377269678252,1274.0377269678252,0.0,394.9470500000002,0.0,0.0,394.9470500000002,394.9470500000002,0.0,0.0,measured_current_mpc
2025-08-19,65,10:50,0.799,-0.0,-396.32135000000017,0.0,0.0,0.0,396.32135000000017,1274.0377269678252,1274.0377269678252,0.0,396.32135000000017,0.0,0.0,396.32135000000017,396.32135000000017,0.0,0.0,measured_current_mpc
2025-08-19,66,11:00,0.5025,-0.0,-312.0779166666664,0.0,0.0,0.0,312.0779166666664,1274.0377269678252,1274.0377269678252,0.0,312.0779166666664,0.0,0.0,312.0779166666664,312.0779166666664,0.0,0.0,measured_current_mpc
2025-08-19,67,11:10,0.4662,174.6705359248736,-323.49513333333334,0.0,0.0,0.0,323.49513333333334,1274.0377269678252,1274.0377269678252,0.0,498.16566925820695,0.0,174.6705359248736,323.49513333333334,498.16566925820695,0.0,0.0,measured_current_mpc
2025-08-19,68,11:20,0.5007,-0.0,-316.6063833333335,0.0,0.0,0.0,316.6063833333335,1274.0377269678252,1274.0377269678252,0.0,316.6063833333335,0.0,0.0,316.6063833333335,316.6063833333335,0.0,0.0,measured_current_mpc
2025-08-19,69,11:30,0.4827,-0.0,-271.4241666666669,0.0,0.0,0.0,271.4241666666669,1274.0377269678252,1274.0377269678252,0.0,271.4241666666669,0.0,0.0,271.4241666666669,271.4241666666669,0.0,0.0,measured_current_mpc
2025-08-19,70,11:40,0.4785,-0.0,-300.9528333333335,300.9528333333335,0.0,0.0,0.0,1274.0377269678252,1559.5466534521386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,71,11:50,0.4662,445.2861509020489,-369.5899666666669,814.8761175687158,0.0,1.1368683772161603e-13,0.0,1559.5466534521386,2332.606016169826,-1.1368683772161603e-13,1.1368683772161603e-13,445.2861509020489,0.0,0.0,0.0,0.0,1.1368683772161603e-13,measured_current_mpc
2025-08-19,72,12:00,0.4432,419.1306916666666,-423.71208333333334,0.0,0.0,0.0,423.71208333333334,2332.606016169826,2332.606016169826,0.0,842.842775,0.0,419.1306916666666,423.71208333333334,842.842775,0.0,0.0,measured_current_mpc
2025-08-19,73,12:10,0.4411,378.13827162358166,-440.36653333333334,0.0,0.0,0.0,440.36653333333334,2332.606016169826,2332.606016169826,0.0,818.504804956915,0.0,378.13827162358166,440.36653333333334,818.504804956915,0.0,0.0,measured_current_mpc
2025-08-19,74,12:20,0.4551,341.43507160343717,-434.90863333333346,0.0,0.0,0.0,434.90863333333346,2332.606016169826,2332.606016169826,0.0,776.3437049367706,0.0,341.43507160343717,434.90863333333346,776.3437049367706,0.0,0.0,measured_current_mpc
2025-08-19,75,12:30,0.4463,342.19313189837345,-423.7591666666665,0.0,0.0,0.0,423.7591666666665,2332.606016169826,2332.606016169826,0.0,765.9522985650399,0.0,342.19313189837345,423.7591666666665,765.9522985650399,0.0,0.0,measured_current_mpc
2025-08-19,76,12:40,0.4113,462.68621452842274,-407.9123166666666,0.0,0.0,0.0,407.9123166666666,2332.606016169826,2332.606016169826,0.0,870.5985311950893,0.0,462.68621452842274,407.9123166666666,870.5985311950893,0.0,0.0,measured_current_mpc
2025-08-19,77,12:50,0.5682,342.6506040580321,-362.63628333333327,0.0,0.0,0.0,362.63628333333327,2332.606016169826,2332.606016169826,0.0,705.2868873913653,0.0,342.6506040580321,362.63628333333327,705.2868873913653,0.0,0.0,measured_current_mpc
2025-08-19,78,13:00,0.8279,-0.0,-321.865,0.0,0.0,0.0,321.865,2332.606016169826,2332.606016169826,0.0,321.865,0.0,0.0,321.865,321.865,0.0,0.0,measured_current_mpc
2025-08-19,79,13:10,0.8636,-0.0,-344.7031999999999,0.0,0.0,0.0,344.7031999999999,2332.606016169826,2332.606016169826,0.0,344.7031999999999,0.0,0.0,344.7031999999999,344.7031999999999,0.0,0.0,measured_current_mpc
2025-08-19,80,13:20,0.8416,-0.0,-336.5671833333331,0.0,0.0,0.0,336.5671833333331,2332.606016169826,2332.606016169826,0.0,336.5671833333331,0.0,0.0,336.5671833333331,336.5671833333331,0.0,0.0,measured_current_mpc
2025-08-19,81,13:30,0.8618,-0.0,-292.3420833333332,0.0,0.0,0.0,292.3420833333332,2332.606016169826,2332.606016169826,0.0,292.3420833333332,0.0,0.0,292.3420833333332,292.3420833333332,0.0,0.0,measured_current_mpc
2025-08-19,82,13:40,0.8623,-0.0,-288.7594499999998,0.0,0.0,0.0,288.7594499999998,2332.606016169826,2332.606016169826,0.0,288.7594499999998,0.0,0.0,288.7594499999998,288.7594499999998,0.0,0.0,measured_current_mpc
2025-08-19,83,13:50,0.9026,-0.0,-222.30556666666666,0.0,0.0,0.0,222.30556666666666,2332.606016169826,2332.606016169826,0.0,222.30556666666666,0.0,0.0,222.30556666666666,222.30556666666666,0.0,0.0,measured_current_mpc
2025-08-19,84,14:00,0.9754,-0.0,-97.45708333333323,0.0,0.0,0.0,97.45708333333323,2332.606016169826,2332.606016169826,0.0,97.45708333333323,0.0,0.0,97.45708333333323,97.45708333333323,0.0,0.0,measured_current_mpc
2025-08-19,85,14:10,1.0002,-0.0,-39.52648333333309,0.0,0.0,0.0,39.52648333333309,2332.606016169826,2332.606016169826,0.0,39.52648333333309,0.0,0.0,39.52648333333309,39.52648333333309,0.0,0.0,measured_current_mpc
2025-08-19,86,14:20,0.9978,-0.0,-39.00569999999993,0.0,0.0,0.0,39.00569999999993,2332.606016169826,2332.606016169826,0.0,39.00569999999993,0.0,0.0,39.00569999999993,39.00569999999993,0.0,0.0,measured_current_mpc
2025-08-19,87,14:30,1.0271,-0.0,-44.063333333333276,0.0,0.0,0.0,44.063333333333276,2332.606016169826,2332.606016169826,0.0,44.063333333333276,0.0,0.0,44.063333333333276,44.063333333333276,0.0,0.0,measured_current_mpc
2025-08-19,88,14:40,1.0906,-0.0,-4.8636499999997795,0.0,0.0,0.0,4.8636499999997795,2332.606016169826,2332.606016169826,0.0,4.8636499999997795,0.0,0.0,4.8636499999997795,4.8636499999997795,0.0,0.0,measured_current_mpc
2025-08-19,89,14:50,0.9376,-0.0,90.17738333333341,0.0,90.17738333333341,0.0,0.0,2332.606016169826,2237.5507079140125,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-08-19,90,15:00,0.6694,388.24801358024337,184.19916666666677,0.0,0.0,0.0,0.0,2237.5507079140125,2237.5507079140125,0.0,204.0488469135766,184.19916666666677,204.0488469135766,0.0,204.0488469135766,0.0,0.0,measured_current_mpc
2025-08-19,91,15:10,0.66,1013.5664138888892,198.51243333333332,0.0,0.0,0.0,0.0,2237.5507079140125,2237.5507079140125,0.0,815.0539805555559,198.51243333333332,815.0539805555559,0.0,815.0539805555559,0.0,0.0,measured_current_mpc
2025-08-19,92,15:20,0.7217,278.78774444444434,200.02739999999994,0.0,0.0,0.0,0.0,2237.5507079140125,2237.5507079140125,0.0,78.7603444444444,200.02739999999994,78.7603444444444,0.0,78.7603444444444,0.0,0.0,measured_current_mpc
2025-08-19,93,15:30,0.7308,426.53424166666673,240.1704166666667,0.0,0.0,0.0,0.0,2237.5507079140125,2237.5507079140125,0.0,186.36382500000002,240.1704166666667,186.36382500000002,0.0,186.36382500000002,0.0,0.0,measured_current_mpc
2025-08-19,94,15:40,0.7534,461.3892055555555,316.28509999999983,0.0,0.0,0.0,0.0,2237.5507079140125,2237.5507079140125,0.0,145.1041055555557,316.28509999999983,145.1041055555557,0.0,145.1041055555557,0.0,0.0,measured_current_mpc
2025-08-19,95,15:50,0.7823,503.60166944444444,417.56681666666645,0.0,0.0,0.0,0.0,2237.5507079140125,2237.5507079140125,0.0,86.03485277777799,417.56681666666645,86.03485277777799,0.0,86.03485277777799,0.0,0.0,measured_current_mpc
2025-08-19,96,16:00,0.8055,591.89855,487.68375000000003,0.0,0.0,0.0,0.0,2237.5507079140125,2237.5507079140125,0.0,104.21479999999997,487.68375000000003,104.21479999999997,0.0,104.21479999999997,0.0,0.0,measured_current_mpc
2025-08-19,97,16:10,0.8271,606.1973527777775,472.25575000000003,0.0,0.0,0.0,0.0,2237.5507079140125,2237.5507079140125,0.0,133.94160277777746,472.25575000000003,133.94160277777746,0.0,133.94160277777746,0.0,0.0,measured_current_mpc
