strategy,date,event_hour,soc_kwh,scenario_count,node_count,objective,solve_seconds,max_eq_residual,max_ub_violation,latest_history_day,continuation_first_time
D,2025-06-29,12,8244.77197023603,3,3,44531.284685597646,0.020247699998435564,4.547473508864641e-13,1.7053025658242404e-13,177,2025-06-30 00:10:00
D,2025-06-29,18,10763.813405246934,3,1,42254.710434759465,0.01570950000314042,1.8189894035458565e-12,1.7053025658242404e-13,177,2025-06-30 00:10:00
D,2025-06-30,0,5199.34084882623,3,9,44726.57403313916,0.02762589999838383,1.8189894035458565e-12,2.2595258997171186e-12,178,
D,2025-06-30,6,10800.0,3,6,48295.981133318775,0.01933660000213422,1.8189894035458565e-12,1.7053025658242404e-13,178,2025-07-01 00:10:00
D,2025-06-30,12,7342.844642043049,3,3,42361.19016928453,0.018640599999343976,9.094947017729282e-13,1.7053025658242404e-13,178,2025-07-01 00:10:00
D,2025-06-30,18,10769.12537437219,3,1,34002.807820202725,0.016149099999893224,9.094947017729282e-13,1.1368683772161603e-13,178,2025-07-01 00:10:00
D,2025-07-01,0,3543.066501271425,3,9,40087.83628903156,0.02633070000229054,1.8189894035458565e-12,1.2381207170619746e-12,179,
D,2025-07-01,6,7486.610507586357,3,6,47158.45690599685,0.022000900000421098,1.8189894035458565e-12,9.094947017729282e-13,179,2025-07-02 00:10:00
D,2025-07-01,12,4771.832185147484,3,3,43340.43446673815,0.01946020000104909,9.094947017729282e-13,2.2737367544323206e-13,179,2025-07-02 00:10:00
D,2025-07-01,18,10076.823986394087,3,1,39602.143284192425,0.016395500002545305,4.547473508864641e-13,1.1368683772161603e-13,179,2025-07-02 00:10:00
D,2025-07-02,0,1774.4534645298459,3,9,39121.21693899394,0.02505560000281548,9.094947017729282e-13,3.979039320256561e-12,180,
D,2025-07-02,6,7407.2374339998305,3,6,43048.083211357545,0.02265350000016042,1.8189894035458565e-12,2.2737367544323206e-13,180,2025-07-03 00:10:00
D,2025-07-02,12,3477.084202119004,3,3,43454.42355871687,0.021202399999310728,1.8189894035458565e-12,2.2737367544323206e-13,180,2025-07-03 00:10:00
D,2025-07-02,18,9581.339474120256,3,1,45557.16318318488,0.022400300000299467,1.8189894035458565e-12,1.1368683772161603e-13,180,2025-07-03 00:10:00
D,2025-07-03,0,1990.438598552985,3,9,42244.28963658204,0.02681049999955576,1.8189894035458565e-12,1.0231815394945443e-12,181,
D,2025-07-03,6,7838.292285861576,3,6,54171.99599944211,0.020908700000290992,9.094947017729282e-13,2.2737367544323206e-13,181,2025-07-04 00:10:00
D,2025-07-03,12,7315.404036901893,3,3,45878.616792458386,0.020165499998256564,1.8189894035458565e-12,1.1368683772161603e-13,181,2025-07-04 00:10:00
D,2025-07-03,18,10518.073867096373,3,1,40977.699413865696,0.01622510000015609,9.094947017729282e-13,1.1368683772161603e-13,181,2025-07-04 00:10:00
D,2025-07-04,0,2028.6658380608496,3,9,32064.067446839446,0.021769499999209074,1.8189894035458565e-12,1.1368683772161603e-12,182,
D,2025-07-04,6,8615.58419766395,3,6,33823.79524435802,0.020640099999582162,1.8189894035458565e-12,2.2737367544323206e-13,182,2025-07-05 00:10:00
D,2025-07-04,12,10800.0,3,3,30003.842073296586,0.018454699998983415,9.094947017729282e-13,1.1368683772161603e-13,182,2025-07-05 00:10:00
D,2025-07-04,18,10148.953274571522,3,1,25662.675454617918,0.015186100001301384,1.8189894035458565e-12,1.1368683772161603e-13,182,2025-07-05 00:10:00
D,2025-07-05,0,3891.948643750256,3,9,32247.789928895858,0.023184800000308314,1.8189894035458565e-12,1.0231815394945443e-12,183,
D,2025-07-05,6,8424.725009932248,3,6,34028.25945037857,0.017441100000723964,9.094947017729282e-13,1.1368683772161603e-13,183,2025-07-06 00:10:00
D,2025-07-05,12,10800.0,3,3,33479.68549436986,0.017380400000547525,9.094947017729282e-13,1.1368683772161603e-13,183,2025-07-06 00:10:00
D,2025-07-05,18,10149.839772460002,3,1,31254.981686209758,0.015176699998846743,9.094947017729282e-13,1.1368683772161603e-13,183,2025-07-06 00:10:00
D,2025-07-06,0,3979.8266847684763,3,9,39691.54105141538,0.024509899998520268,1.8189894035458565e-12,2.3874235921539366e-12,184,
D,2025-07-06,6,5674.152744912692,3,6,51014.64886561847,0.02132029999847873,9.094947017729282e-13,2.2737367544323206e-13,184,2025-07-07 00:10:00
D,2025-07-06,12,4787.683270694628,3,3,54059.301786791446,0.018752399999357294,9.094947017729282e-13,2.2737367544323206e-13,184,2025-07-07 00:10:00
D,2025-07-06,18,9963.667743260357,3,1,40310.339836006046,0.015967100000125356,9.094947017729282e-13,1.1368683772161603e-13,184,2025-07-07 00:10:00
D,2025-07-07,0,2430.975147710506,3,9,44329.402963074,0.026172199999564327,1.8189894035458565e-12,1.8758328224066645e-12,185,
D,2025-07-07,6,6624.902426016681,3,6,50577.39130533049,0.019935899999836693,4.547473508864641e-13,1.7053025658242404e-13,185,2025-07-08 00:10:00
D,2025-07-07,12,5227.009580823953,3,3,53167.720321880806,0.01906339999914053,9.094947017729282e-13,1.7053025658242404e-13,185,2025-07-08 00:10:00
D,2025-07-07,18,10800.0,3,1,41969.61972846168,0.016139600000315113,1.8189894035458565e-12,1.1368683772161603e-13,185,2025-07-08 00:10:00
D,2025-07-08,0,1561.883510837865,3,9,47678.697269162105,0.025991399998019915,1.8189894035458565e-12,2.0463630789890885e-12,186,
D,2025-07-08,6,9856.235631364756,3,6,52659.00102174831,0.020971400001144502,4.547473508864641e-13,1.7053025658242404e-13,186,2025-07-09 00:10:00
D,2025-07-08,12,5059.914763782254,3,3,57803.73736580615,0.019142199998896103,9.094947017729282e-13,2.2737367544323206e-13,186,2025-07-09 00:10:00
D,2025-07-08,18,10657.478122718954,3,1,45753.37973226653,0.017753799998899922,9.094947017729282e-13,1.1368683772161603e-13,186,2025-07-09 00:10:00
D,2025-07-09,0,2488.843865356202,3,9,47148.71899458623,0.027724099996703444,1.8189894035458565e-12,2.2737367544323206e-12,187,
D,2025-07-09,6,9845.95954108948,3,6,53142.12545732048,0.0204660999988846,9.094947017729282e-13,1.1368683772161603e-13,187,2025-07-10 00:10:00
D,2025-07-09,12,7221.542332865996,3,3,57719.511947767074,0.01927580000119633,9.094947017729282e-13,2.2737367544323206e-13,187,2025-07-10 00:10:00
D,2025-07-09,18,10702.27199202111,3,1,45345.276684710836,0.01725530000112485,9.094947017729282e-13,1.7053025658242404e-13,187,2025-07-10 00:10:00
D,2025-07-10,0,2176.23712587264,3,9,44073.80712777552,0.027036200001020916,1.8189894035458565e-12,1.4992451724538114e-12,188,
D,2025-07-10,6,8588.49797320653,3,6,52415.199495941415,0.02093569999851752,1.8189894035458565e-12,2.2737367544323206e-13,188,2025-07-11 00:10:00
D,2025-07-10,12,5914.770131081035,3,3,52738.32470792162,0.018887800000811694,9.094947017729282e-13,2.2737367544323206e-13,188,2025-07-11 00:10:00
D,2025-07-10,18,10612.014287372878,3,1,42518.25399016953,0.01824280000073486,9.094947017729282e-13,2.2737367544323206e-13,188,2025-07-11 00:10:00
D,2025-07-11,0,1878.690289751757,3,9,40674.09096512341,0.026224299999739742,1.8189894035458565e-12,1.9326762412674725e-12,189,
D,2025-07-11,6,10393.624850928767,3,6,39133.5643329355,0.017477299999882234,1.8189894035458565e-12,1.1368683772161603e-13,189,2025-07-12 00:10:00
D,2025-07-11,12,10800.0,3,3,39797.62091157968,0.01712530000077095,9.094947017729282e-13,2.2737367544323206e-13,189,2025-07-12 00:10:00
D,2025-07-11,18,10721.151670004088,3,1,30705.99226092311,0.014193200000590878,1.8189894035458565e-12,1.1368683772161603e-13,189,2025-07-12 00:10:00
D,2025-07-12,0,3913.8923565982,3,9,36519.704313630056,0.02740559999801917,1.8189894035458565e-12,1.1368683772161603e-12,190,
D,2025-07-12,6,10400.103865944593,3,6,41079.92989972044,0.017438499999116175,1.8189894035458565e-12,2.2737367544323206e-13,190,2025-07-13 00:10:00
D,2025-07-12,12,10800.0,3,3,38108.56431259707,0.016758900001150323,9.094947017729282e-13,2.2737367544323206e-13,190,2025-07-13 00:10:00
D,2025-07-12,18,10646.59479024705,3,1,32596.9782069938,0.01486260000092443,9.094947017729282e-13,1.1368683772161603e-13,190,2025-07-13 00:10:00
D,2025-07-13,0,4797.559132378395,3,9,48173.37363432767,0.02578410000205622,1.8189894035458565e-12,2.0463630789890885e-12,191,
D,2025-07-13,6,10205.923974541196,3,6,49896.01080443216,0.01797630000146455,4.547473508864641e-13,1.1368683772161603e-13,191,2025-07-14 00:10:00
D,2025-07-13,12,5655.409922042912,3,3,52827.348935620554,0.01745620000292547,9.094947017729282e-13,2.2737367544323206e-13,191,2025-07-14 00:10:00
D,2025-07-13,18,10800.0,3,1,48253.8355209776,0.015411300002597272,9.094947017729282e-13,2.2737367544323206e-13,191,2025-07-14 00:10:00
D,2025-07-14,0,3300.2586169943306,3,9,43899.65696423901,0.025736600000527687,1.8189894035458565e-12,1.3642420526593924e-12,192,
D,2025-07-14,6,10085.628899523359,3,6,49989.49672091634,0.01934629999959725,9.094947017729282e-13,2.2737367544323206e-13,192,2025-07-15 00:10:00
D,2025-07-14,12,5740.90904648882,3,3,51671.66545505369,0.02005300000018906,4.547473508864641e-13,2.2737367544323206e-13,192,2025-07-15 00:10:00
D,2025-07-14,18,10611.124071243574,3,1,48467.82987017104,0.015952800000377465,1.8189894035458565e-12,2.2737367544323206e-13,192,2025-07-15 00:10:00
D,2025-07-15,0,2776.5078149427445,3,9,47439.44683974133,0.028562899999087676,1.8189894035458565e-12,2.7000623958883807e-13,193,
D,2025-07-15,6,10258.030796823687,3,6,50711.69910852336,0.01860619999933988,9.094947017729282e-13,2.2737367544323206e-13,193,2025-07-16 00:10:00
D,2025-07-15,12,5954.102354033289,3,3,50172.032048842884,0.018904599997767946,9.094947017729282e-13,2.2737367544323206e-13,193,2025-07-16 00:10:00
D,2025-07-15,18,10747.493340354966,3,1,42675.26091826128,0.016330500002368353,9.094947017729282e-13,2.2737367544323206e-13,193,2025-07-16 00:10:00
D,2025-07-16,0,3178.1672796127878,3,9,47187.861880439996,0.026743099999293918,1.8189894035458565e-12,1.8189894035458565e-12,194,
D,2025-07-16,6,9308.439838158454,3,6,50597.37234988277,0.019958999997470528,2.2737367544323206e-13,2.2737367544323206e-13,194,2025-07-17 00:10:00
D,2025-07-16,12,5774.215831763432,3,3,53805.96977058489,0.01959740000165766,1.8189894035458565e-12,2.2737367544323206e-13,194,2025-07-17 00:10:00
D,2025-07-16,18,10800.0,3,1,45520.897586961975,0.015468399997189408,1.8189894035458565e-12,1.1368683772161603e-13,194,2025-07-17 00:10:00
D,2025-07-17,0,3084.233912348493,3,9,45124.44177377225,0.02509750000172062,1.8189894035458565e-12,1.8189894035458565e-12,195,
D,2025-07-17,6,9112.684645621288,3,6,52551.63763977305,0.020293699999456294,9.094947017729282e-13,2.2737367544323206e-13,195,2025-07-18 00:10:00
D,2025-07-17,12,6486.132420969283,3,3,51866.7458328886,0.019223499999498017,9.094947017729282e-13,2.2737367544323206e-13,195,2025-07-18 00:10:00
D,2025-07-17,18,10612.664269816127,3,1,44719.13190066616,0.016028199999709614,9.094947017729282e-13,2.2737367544323206e-13,195,2025-07-18 00:10:00
D,2025-07-18,0,2885.337379925875,3,9,43654.80724875172,0.028860099999292288,1.8189894035458565e-12,1.1937117960769683e-12,196,
D,2025-07-18,6,10393.917923795028,3,6,41521.078624509486,0.016817399999126792,9.094947017729282e-13,1.1368683772161603e-13,196,2025-07-19 00:10:00
D,2025-07-18,12,10800.0,3,3,36256.3248552629,0.016032999999879394,1.8189894035458565e-12,1.1368683772161603e-13,196,2025-07-19 00:10:00
D,2025-07-18,18,10740.94713673037,3,1,30745.99183890375,0.014680500000395114,1.8189894035458565e-12,1.1368683772161603e-13,196,2025-07-19 00:10:00
D,2025-07-19,0,4632.083950431299,3,9,43086.84246024524,0.026820300001418218,1.8189894035458565e-12,1.5308614820241926e-12,197,
D,2025-07-19,6,9600.052707468583,3,6,41259.51463662419,0.017665700001089135,9.094947017729282e-13,2.2737367544323206e-13,197,2025-07-20 00:10:00
D,2025-07-19,12,10800.0,3,3,36151.86971748159,0.015971500000887318,4.547473508864641e-13,1.1368683772161603e-13,197,2025-07-20 00:10:00
D,2025-07-19,18,10420.007743157936,3,1,29636.022559956768,0.015321000002586516,1.8189894035458565e-12,1.1368683772161603e-13,197,2025-07-20 00:10:00
D,2025-07-20,0,5419.033697050836,3,9,46961.173677227474,0.03141859999959706,1.8189894035458565e-12,1.5774048733874224e-12,198,
D,2025-07-20,6,9066.662094784766,3,6,51511.26878082626,0.01931680000052438,9.094947017729282e-13,2.2737367544323206e-13,198,2025-07-21 00:10:00
D,2025-07-20,12,7010.894558892562,3,3,48753.660113213,0.017530900000565453,1.8189894035458565e-12,2.2737367544323206e-13,198,2025-07-21 00:10:00
D,2025-07-20,18,10709.624898549662,3,1,45419.161393286384,0.015006699999503326,1.8189894035458565e-12,2.2737367544323206e-13,198,2025-07-21 00:10:00
D,2025-07-21,0,4629.187686113037,3,9,47105.13918628779,0.027177500000107102,9.094947017729282e-13,2.2737367544323206e-13,199,
D,2025-07-21,6,8811.09499898901,3,6,54193.22748019423,0.021843600003194297,1.8189894035458565e-12,2.2737367544323206e-13,199,2025-07-22 00:10:00
D,2025-07-21,12,7363.0376438069015,3,3,56052.085230083954,0.019199600003048545,1.8189894035458565e-12,2.2737367544323206e-13,199,2025-07-22 00:10:00
D,2025-07-21,18,10800.0,3,1,40853.30281134288,0.016395200000260957,9.094947017729282e-13,2.2737367544323206e-13,199,2025-07-22 00:10:00
D,2025-07-22,0,3701.295963275301,3,9,45642.24311799115,0.02487739999924088,9.094947017729282e-13,2.3447910280083306e-12,200,
D,2025-07-22,6,7543.302395561254,3,6,59392.94562995331,0.019673300001159078,9.094947017729282e-13,9.094947017729282e-13,200,2025-07-23 00:10:00
D,2025-07-22,12,6750.061309549895,3,3,49549.17666330183,0.01990980000118725,9.094947017729282e-13,2.2737367544323206e-13,200,2025-07-23 00:10:00
D,2025-07-22,18,10557.502449709678,3,1,45974.663940237246,0.015786500000103842,9.094947017729282e-13,1.1368683772161603e-13,200,2025-07-23 00:10:00
D,2025-07-23,0,2866.6652054309952,3,9,52225.93365327361,0.02763810000033118,1.8189894035458565e-12,1.9326762412674725e-12,201,
D,2025-07-23,6,10800.0,3,6,50985.0457178282,0.018679800003155833,9.094947017729282e-13,2.2737367544323206e-13,201,2025-07-24 00:10:00
D,2025-07-23,12,3673.390331348558,3,3,53047.94601359409,0.017302899999776855,1.8189894035458565e-12,2.2737367544323206e-13,201,2025-07-24 00:10:00
D,2025-07-23,18,10800.0,3,1,52826.4752677909,0.016898500001843786,9.094947017729282e-13,2.2737367544323206e-13,201,2025-07-24 00:10:00
D,2025-07-24,0,2856.6196105721374,3,9,52078.84859430849,0.02675019999878714,1.8189894035458565e-12,3.694822225952521e-13,202,
D,2025-07-24,6,9597.478094642243,3,6,53748.707520367614,0.029348899999604328,1.8189894035458565e-12,2.2737367544323206e-13,202,2025-07-25 00:10:00
D,2025-07-24,12,8175.05149497354,3,3,52408.0030681712,0.021863400001166156,9.094947017729282e-13,2.2737367544323206e-13,202,2025-07-25 00:10:00
D,2025-07-24,18,10800.0,3,1,36837.95234754664,0.015522599998803344,9.094947017729282e-13,2.2737367544323206e-13,202,2025-07-25 00:10:00
D,2025-07-25,0,3102.1366837151636,3,9,39127.89772072668,0.024893199999496574,9.094947017729282e-13,1.8189894035458565e-12,203,
D,2025-07-25,6,10325.63986978768,3,6,40201.52385801446,0.017777600001863902,9.094947017729282e-13,1.1368683772161603e-13,203,2025-07-26 00:10:00
D,2025-07-25,12,10800.0,3,3,35481.27266443191,0.017975000002479646,9.094947017729282e-13,1.1368683772161603e-13,203,2025-07-26 00:10:00
D,2025-07-25,18,10772.816289436758,3,1,29356.482772685922,0.014756000000488712,1.8189894035458565e-12,1.1368683772161603e-13,203,2025-07-26 00:10:00
D,2025-07-26,0,4663.776198066375,3,9,41562.21896993055,0.026406900000438327,1.8189894035458565e-12,1.9895196601282805e-12,204,
D,2025-07-26,6,10367.111260933361,3,6,40688.84274479179,0.016224199996941024,9.094947017729282e-13,1.1368683772161603e-13,204,2025-07-27 00:10:00
D,2025-07-26,12,10800.0,3,3,42404.34415458536,0.017344799998681992,9.094947017729282e-13,2.2737367544323206e-13,204,2025-07-27 00:10:00
D,2025-07-26,18,10800.0,3,1,28951.20018523232,0.014598100002331194,9.094947017729282e-13,1.1368683772161603e-13,204,2025-07-27 00:10:00
D,2025-07-27,0,5587.530945550694,3,9,47169.614163965976,0.026321900000766618,1.8189894035458565e-12,2.2737367544323206e-12,205,
D,2025-07-27,6,10746.622337602434,3,6,53669.3440080599,0.02075889999832725,1.8189894035458565e-12,2.2737367544323206e-13,205,2025-07-28 00:10:00
D,2025-07-27,12,7997.566970535234,3,3,50577.06451452418,0.017724500001349952,1.8189894035458565e-12,2.2737367544323206e-13,205,2025-07-28 00:10:00
D,2025-07-27,18,10701.010162334276,3,1,43101.31750064453,0.016283699998894008,9.094947017729282e-13,1.7053025658242404e-13,205,2025-07-28 00:10:00
D,2025-07-28,0,4598.789154388584,3,9,47710.47344275797,0.026078399998368695,1.8189894035458565e-12,6.821210263296962e-13,206,
D,2025-07-28,6,9868.35976669098,3,6,58086.190194084076,0.020845299997745315,9.094947017729282e-13,2.2737367544323206e-13,206,2025-07-29 00:10:00
D,2025-07-28,12,5979.206304471573,3,3,51626.372259407646,0.020716900002298644,1.8189894035458565e-12,2.2737367544323206e-13,206,2025-07-29 00:10:00
D,2025-07-28,18,10337.821532819733,3,1,55956.98348463651,0.016275300000415882,9.094947017729282e-13,1.1368683772161603e-13,206,2025-07-29 00:10:00
D,2025-07-29,0,4108.541430429415,3,9,46859.944243296355,0.026414399999339366,1.8189894035458565e-12,1.5205614545266144e-12,207,
D,2025-07-29,6,8943.410203997248,3,6,58216.85295104612,0.02006249999976717,2.2737367544323206e-13,2.2737367544323206e-13,207,2025-07-30 00:10:00
D,2025-07-29,12,6900.714279934338,3,3,52175.788339302446,0.019457900001725648,1.8189894035458565e-12,2.2737367544323206e-13,207,2025-07-30 00:10:00
D,2025-07-29,18,10800.0,3,1,44110.81308522872,0.01507349999883445,1.8189894035458565e-12,1.1368683772161603e-13,207,2025-07-30 00:10:00
D,2025-07-30,0,3631.0324317298173,3,9,44090.675435886624,0.022552700000233017,9.094947017729282e-13,5.684341886080801e-13,208,
D,2025-07-30,6,9271.463568140261,3,6,53496.35282150374,0.01918429999932414,9.094947017729282e-13,2.2737367544323206e-13,208,2025-07-31 00:10:00
D,2025-07-30,12,3446.759315465757,3,3,50645.11599457615,0.019213999999919906,9.094947017729282e-13,2.2737367544323206e-13,208,2025-07-31 00:10:00
D,2025-07-30,18,10372.962513505774,3,1,53089.0378492379,0.015431700001499848,9.094947017729282e-13,1.1368683772161603e-13,208,2025-07-31 00:10:00
D,2025-07-31,0,3325.337072133994,3,9,45772.47271188233,0.026556799999525538,1.8189894035458565e-12,1.4352963262354024e-12,209,
D,2025-07-31,6,9863.85465556555,3,6,52234.21182298555,0.01927330000034999,1.8189894035458565e-12,1.4210854715202004e-13,209,2025-08-01 00:10:00
D,2025-07-31,12,5756.2880091446405,3,3,49007.06781783202,0.021566100000200095,9.094947017729282e-13,2.2737367544323206e-13,209,2025-08-01 00:10:00
D,2025-07-31,18,10689.78473604152,3,1,40412.86870447448,0.015532199999142904,4.547473508864641e-13,2.2737367544323206e-13,209,2025-08-01 00:10:00
D,2025-08-01,0,3106.463978815324,3,9,39062.31990907513,0.02619530000083614,1.8189894035458565e-12,1.5916157281026244e-12,210,
D,2025-08-01,6,9553.066417195485,3,6,36616.8017320206,0.01799639999808278,9.094947017729282e-13,1.7053025658242404e-13,210,2025-08-02 00:10:00
D,2025-08-01,12,10800.0,3,3,33284.9439615844,0.015497699998377357,9.094947017729282e-13,1.1368683772161603e-13,210,2025-08-02 00:10:00
D,2025-08-01,18,10660.217103215813,3,1,29896.39103078216,0.01483610000286717,9.094947017729282e-13,1.8189894035458565e-12,210,2025-08-02 00:10:00
D,2025-08-02,0,5044.900615478735,3,9,41801.148248605234,0.027486199996928917,1.8189894035458565e-12,6.394884621840902e-13,211,
D,2025-08-02,6,10431.992713074962,3,6,38790.46299725269,0.0163990000000922,1.8189894035458565e-12,2.2737367544323206e-13,211,2025-08-03 00:10:00
D,2025-08-02,12,10800.0,3,3,34859.61525251705,0.01608200000191573,9.094947017729282e-13,1.1368683772161603e-13,211,2025-08-03 00:10:00
D,2025-08-02,18,10800.0,3,1,29280.42872765241,0.014834400000836467,9.094947017729282e-13,1.1368683772161603e-13,211,2025-08-03 00:10:00
D,2025-08-03,0,6317.152109770679,3,9,39837.062461212685,0.025113600000622682,1.8189894035458565e-12,3.524291969370097e-12,212,
D,2025-08-03,6,7186.414126546027,3,6,47826.26082764169,0.019401399997150293,9.094947017729282e-13,1.1368683772161603e-13,212,2025-08-04 00:10:00
D,2025-08-03,12,5656.98296021908,3,3,44417.102840184074,0.018279899999470217,4.547473508864641e-13,2.2737367544323206e-13,212,2025-08-04 00:10:00
D,2025-08-03,18,10784.08987543529,3,1,42277.68625321433,0.015331600003264612,9.094947017729282e-13,2.2737367544323206e-13,212,2025-08-04 00:10:00
D,2025-08-04,0,5132.059697505328,3,9,43159.513206716736,0.026221100000839215,1.8189894035458565e-12,2.0463630789890885e-12,213,
D,2025-08-04,6,8508.72288547298,3,6,50072.684956389516,0.019233800001529744,9.094947017729282e-13,2.2737367544323206e-13,213,2025-08-05 00:10:00
D,2025-08-04,12,5837.322900789378,3,3,45018.441199387424,0.017181899998831796,9.094947017729282e-13,2.2737367544323206e-13,213,2025-08-05 00:10:00
D,2025-08-04,18,10419.779476000107,3,1,42767.63000923277,0.017128499999671476,4.547473508864641e-13,1.1368683772161603e-13,213,2025-08-05 00:10:00
D,2025-08-05,0,4909.259700972531,3,9,41899.43395320131,0.026716899999883026,1.8189894035458565e-12,2.9558577807620168e-12,214,
D,2025-08-05,6,8762.423030037242,3,6,50671.604821307454,0.019281699998828117,9.094947017729282e-13,2.2737367544323206e-13,214,2025-08-06 00:10:00
D,2025-08-05,12,6188.017079847902,3,3,51805.74926833849,0.01885779999793158,9.094947017729282e-13,1.1368683772161603e-13,214,2025-08-06 00:10:00
D,2025-08-05,18,10800.0,3,1,45272.88310533864,0.015108299998246366,9.094947017729282e-13,2.2737367544323206e-13,214,2025-08-06 00:10:00
D,2025-08-06,0,3965.276165501743,3,9,46621.18749227477,0.02752129999862518,1.8189894035458565e-12,1.3642420526593924e-12,215,
D,2025-08-06,6,7244.8091264795285,3,6,50914.8061128143,0.01903419999871403,1.8189894035458565e-12,2.2737367544323206e-13,215,2025-08-07 00:10:00
D,2025-08-06,12,7058.836709655139,3,3,49991.82413360054,0.017440400002669776,9.094947017729282e-13,2.2737367544323206e-13,215,2025-08-07 00:10:00
D,2025-08-06,18,10800.0,3,1,37106.918654594236,0.014717300000484101,9.094947017729282e-13,1.1368683772161603e-13,215,2025-08-07 00:10:00
D,2025-08-07,0,2861.3177245161946,3,9,45366.20729400535,0.029513699999370147,1.8189894035458565e-12,3.410605131648481e-12,216,
D,2025-08-07,6,10313.01261540666,3,6,45126.58500854843,0.02065230000152951,1.8189894035458565e-12,2.2737367544323206e-13,216,2025-08-08 00:10:00
D,2025-08-07,12,7479.301559752699,3,3,40577.163276748324,0.017454999997426057,1.8189894035458565e-12,2.2737367544323206e-13,216,2025-08-08 00:10:00
D,2025-08-07,18,10354.953591584022,3,1,40207.78655566349,0.015721200001280522,1.8189894035458565e-12,2.2737367544323206e-13,216,2025-08-08 00:10:00
D,2025-08-08,0,2251.0732042262944,3,9,34782.92018397907,0.023823799998353934,9.094947017729282e-13,2.2737367544323206e-13,217,
D,2025-08-08,6,10397.068360482179,3,6,34577.49183058252,0.017020299997966504,1.8189894035458565e-12,2.2737367544323206e-13,217,2025-08-09 00:10:00
D,2025-08-08,12,10800.0,3,3,31596.294301026748,0.016501499998412328,1.8189894035458565e-12,1.1368683772161603e-13,217,2025-08-09 00:10:00
D,2025-08-08,18,10800.0,3,1,29342.785258955002,0.01456519999919692,9.094947017729282e-13,1.1368683772161603e-13,217,2025-08-09 00:10:00
D,2025-08-09,0,3966.494579016424,3,9,35633.05260209156,0.02923489999739104,1.8189894035458565e-12,1.7053025658242404e-12,218,
D,2025-08-09,6,9779.383940384478,3,6,35335.706452647,0.01701870000033523,9.094947017729282e-13,2.2737367544323206e-13,218,2025-08-10 00:10:00
D,2025-08-09,12,10800.0,3,3,32149.172647673073,0.01649109999925713,9.094947017729282e-13,1.1368683772161603e-13,218,2025-08-10 00:10:00
D,2025-08-09,18,10800.0,3,1,32149.224432654635,0.015660400000342634,1.8189894035458565e-12,1.1368683772161603e-13,218,2025-08-10 00:10:00
D,2025-08-10,0,5670.224191018355,3,9,42881.34114464631,0.025959899998269975,1.8189894035458565e-12,1.4779288903810084e-12,219,
D,2025-08-10,6,7013.558077109033,3,6,48139.64936020069,0.019334800002980046,4.547473508864641e-13,2.2737367544323206e-13,219,2025-08-11 00:10:00
D,2025-08-10,12,7170.7847375658275,3,3,42458.802780515194,0.016332999999576714,9.094947017729282e-13,2.2737367544323206e-13,219,2025-08-11 00:10:00
D,2025-08-10,18,10800.0,3,1,49328.86923965129,0.01515780000045197,1.8189894035458565e-12,2.2737367544323206e-13,219,2025-08-11 00:10:00
D,2025-08-11,0,5157.304692238538,3,9,41527.784413777576,0.026910099997621728,1.8189894035458565e-12,1.7053025658242404e-12,220,
D,2025-08-11,6,8900.887800680624,3,6,48481.20029042365,0.019467699999950128,9.094947017729282e-13,2.2737367544323206e-13,220,2025-08-12 00:10:00
D,2025-08-11,12,7004.88662366461,3,3,41094.009921823446,0.018492899998818757,9.094947017729282e-13,1.1368683772161603e-13,220,2025-08-12 00:10:00
D,2025-08-11,18,10785.201258650965,3,1,42193.21942562789,0.01571200000034878,9.094947017729282e-13,2.2737367544323206e-13,220,2025-08-12 00:10:00
D,2025-08-12,0,4145.91695634953,3,9,44642.79862789065,0.02639410000119824,1.8189894035458565e-12,2.1600499167107046e-12,221,
D,2025-08-12,6,6664.053381926919,3,6,53874.69464940086,0.0190876999986358,1.8189894035458565e-12,2.2737367544323206e-13,221,2025-08-13 00:10:00
D,2025-08-12,12,7300.436281646859,3,3,56748.68431293921,0.01780239999789046,9.094947017729282e-13,2.2737367544323206e-13,221,2025-08-13 00:10:00
D,2025-08-12,18,10659.540148155193,3,1,41041.40468190306,0.017690799999400042,9.094947017729282e-13,1.7053025658242404e-13,221,2025-08-13 00:10:00
D,2025-08-13,0,3503.483666862821,3,9,45963.749950551515,0.024457999999867752,1.8189894035458565e-12,2.2737367544323206e-13,222,
D,2025-08-13,6,10160.250094792242,3,6,48323.29418888798,0.020066199998836964,9.094947017729282e-13,2.2737367544323206e-13,222,2025-08-14 00:10:00
D,2025-08-13,12,6069.083499602124,3,3,48406.10769637358,0.019664399998873705,9.094947017729282e-13,1.1368683772161603e-13,222,2025-08-14 00:10:00
D,2025-08-13,18,10784.490903411337,3,1,42308.02490530198,0.015715400000772206,9.094947017729282e-13,2.2737367544323206e-13,222,2025-08-14 00:10:00
D,2025-08-14,0,3623.899431382562,3,9,47907.0335203973,0.024619499999971595,9.094947017729282e-13,1.4743761767022079e-12,223,
D,2025-08-14,6,10364.385222221224,3,6,50102.47716014452,0.021994299997459166,2.2737367544323206e-13,2.2737367544323206e-13,223,2025-08-15 00:10:00
D,2025-08-14,12,6964.764375839525,3,3,39448.51632790988,0.017534599999635248,9.094947017729282e-13,2.2737367544323206e-13,223,2025-08-15 00:10:00
