date,plan_kwh,plan_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,soc_00_kwh,soc_24_kwh,load_mae_kw,pv_mae_kw,net_mae_kw,scenario_count,pred_expected_emergency_cost,pred_cvar_cost
2025-08-08,53849.01298065951,35207.245433163436,0.0,0.0,35207.245433163436,12227.866890686963,7604.098779618264,33431.01782792415,5277.3416219252385,8862.290813071335,913.6184917708339,226.10001263888893,1085.6382687847229,9,1207.0408766251303,5431.683944813087
2025-08-09,41229.72360406692,26877.20460203562,0.0,0.0,26877.20460203562,11153.64157509206,12141.131178618263,23328.360790926454,8862.290813071335,6645.6883226968985,267.15228225694483,155.45016489583332,318.8266978472225,9,731.1657437032027,3290.245846664412
2025-08-10,57849.86392532848,38616.668446585834,5290.633246618262,30142.011496609357,68758.6799431952,10452.961840780077,12587.642302166667,0.0,6645.6883226968985,3293.69862076027,639.8764404513881,160.71948017361106,681.1180573611105,9,1736.265239491459,7813.193577711565
2025-08-11,74564.51245724935,48892.468528230456,0.0,0.0,48892.468528230456,19603.491204617603,15277.788867368265,5657.004703333341,3293.69862076027,5786.999832711862,164.390018715278,142.35557326388906,262.70788336805583,9,3376.338928073364,15193.525176330138
2025-08-12,71629.68197703996,47384.17706268365,128.51462125000214,789.3313787214713,48173.50844140512,16162.393233760073,14615.567618618263,2430.42574981481,5786.999832711862,5713.831359759039,135.05348996527775,172.30612399305556,249.935934236111,9,3451.2863168298486,15530.78842573432
2025-08-13,73577.59337705145,48808.35849151997,0.0,0.0,48808.35849151997,16093.038185345638,13877.401107923819,5243.137182962968,5713.831359759039,6352.962732824462,154.32721013888883,138.0350539236112,255.43386829861123,9,2960.7999052252076,13323.599573513435
2025-08-14,70419.99098514392,47044.70312268386,0.0,0.0,47044.70312268386,16245.71477325293,15738.781394034933,4000.1011225925877,6352.962732824462,5174.868736225198,163.98589604166665,167.05883322916654,262.3739285069443,9,2909.4032492656065,13092.31462169523
2025-08-15,53293.0020805947,34975.08761744338,0.0,0.0,34975.08761744338,11925.564289631402,7633.652368534932,31897.474734498228,5174.868736225198,8441.876280789673,889.3323532291671,129.19338822916674,949.3598609027783,9,521.7292911979605,2347.781810390822
2025-08-16,40993.9474584984,26626.548671967674,0.0,0.0,26626.548671967674,10978.472308927696,12260.173743723823,25316.430151627857,8441.876280789673,5933.611751859182,235.109702604167,151.5095532986111,337.47242159722254,9,404.2911240344089,1819.31005815484
2025-08-17,53383.72301141877,34651.13871639766,8265.490083451597,40247.321294775735,74898.46001117339,12741.851999814813,14196.808604944441,0.0,5933.611751859182,3056.8436979476965,628.4890286458326,162.61860079861114,600.5785747222217,9,3593.266254568227,16169.69814555702
2025-08-18,73236.7512161178,46504.7544053717,1.4635833333334176,9.866015250000569,46514.6204206217,21109.65604180603,16799.36936193308,4497.894669578197,3056.8436979476965,5375.1316663475,156.13422892361126,149.19341083333342,263.7477912152779,9,4035.8203094656137,18161.19139259526
2025-08-19,73052.22773745682,46881.91120816732,0.0,0.0,46881.91120816732,18867.369485149167,15614.805821118265,5441.437440092595,5375.1316663475,6814.839436393283,154.0896779861112,131.9054672916666,229.53292812500004,9,4012.9263474517666,18058.16856353295
2025-08-20,71286.86948267055,45999.326550859805,1492.7877693333296,8121.108793910109,54120.43534476991,18924.72227500084,17210.558168459083,447.6461621287932,6814.839436393283,6626.886173882235,159.5121655555557,278.5898986805555,328.9615286805552,9,3824.257638895333,17209.159375028998
2025-08-21,70065.85041518565,45645.36953096847,37.23376121506787,231.7243129219749,45877.09384389044,14496.392218486206,15266.986876023577,5000.785850604753,6626.886173882235,4286.554174838459,135.4367671527779,168.98545170138883,243.17874927083335,9,4014.661348505355,18065.976068274096
2025-08-22,48134.02602173069,30710.547362872705,0.0,0.0,30710.547362872705,12466.741811301037,8845.15086481271,23218.83834190904,4286.554174838459,6789.936252122346,829.7004561111116,163.84214690972217,762.4900542708341,9,2744.9405389702597,12352.232425366168
2025-08-23,39964.018675419735,24559.528237798095,0.0,0.0,24559.528237798095,14134.780534514812,12823.095879933078,16202.59241250467,6789.936252122346,6682.636588389535,246.80415229166704,189.08603888888882,288.3849850000002,9,2306.135621001389,10377.610294506252
2025-08-24,54883.275532461346,35543.54756226599,8353.84800916342,40193.977804965485,75737.52536723147,14564.026872951767,15885.657968788179,810.9174874611851,6682.636588389535,3754.331864526172,650.0070214236104,221.04166541666677,631.1115851041661,9,3275.7888552724708,14741.049848726117
2025-08-25,73705.00588169243,47433.8180544892,1866.4212486883857,8157.658877591517,55591.47693208072,20056.069713516925,15449.959125636105,191.49294250000003,3754.331864526172,6495.5033617718855,131.21215895833362,306.2997361805555,359.09885437499975,9,3679.376328426253,16557.19347791814
2025-08-26,72998.35232206673,47167.105908237994,324.5640307499997,1998.5515163991827,49165.657424637175,18523.911847392446,16080.680011632972,5340.0515503905835,6495.5033617718855,7118.304092252078,146.7856165625001,172.17788444444443,227.77149822916667,9,3749.2273705455755,16871.52316745509
2025-08-27,72830.19482196288,47310.26500399168,905.7874887500027,5666.097554313408,52976.36255830509,18054.30416983115,16591.17994036826,4367.10288125,7118.304092252078,6757.481689007877,121.50139038194462,155.6854740277778,198.21099559027772,9,3757.182834913312,16907.322757109905
2025-08-28,70428.24002981221,46288.21789813041,561.7837179814815,2848.580059116439,49136.79795724685,16785.052103372145,17488.476704745113,842.323699166669,6757.481689007877,4246.707211787818,168.9393957986111,220.14214121527775,324.4899106944442,9,3427.687456894284,15424.593556024278
2025-08-29,50083.00785756849,32492.881731251586,0.0,0.0,32492.881731251586,13940.37801249457,9027.375322859003,22655.127761315816,4246.707211787818,7956.021896274586,916.2546089236117,155.09120430555566,831.668945868056,9,2637.9290498183555,11870.680724182599
2025-08-30,40060.60213090814,24690.21941362226,0.0,0.0,24690.21941362226,15064.726081957915,14121.817157646385,20655.089513213723,7956.021896274586,7361.973613731454,224.47725840277812,218.55468180555553,388.67300902777805,9,2315.190786412879,10418.358538857956
2025-08-31,54193.26918401877,36006.79024949961,10412.998814127526,52925.14786115404,88931.93811065365,10893.751471203705,13017.102223057402,0.0,7361.973613731454,3975.4631675414284,618.7912844097216,189.36728850694445,764.4718803472216,9,2761.2698564977586,12425.714354239914
2025-09-01,76231.91166695395,48814.03409448704,0.0,0.0,48814.03409448704,20636.880160650668,12414.349322168931,14405.004253472214,3975.4631675414284,10467.453524146962,545.4970642013894,160.39422756944447,624.9647621875005,9,3502.9341979302662,15763.203890686198
2025-09-02,63511.35943173147,41814.89131855573,0.0,0.0,41814.89131855573,15533.541890462964,15301.263191416667,9218.20746601851,10467.453524146962,9074.917687672625,357.96512493055616,161.48329767361113,413.93520197916706,9,3379.494911521699,15207.727101847646
2025-09-03,65768.1744553596,42876.93586745995,0.0,0.0,42876.93586745995,14064.291123521045,13072.133061569864,9209.638018408437,9074.917687672625,8638.237658360169,346.62155958333386,184.5226320138889,338.7854931944449,9,3646.1113032951303,16407.500864828085
2025-09-04,65059.98074580945,42395.48158073744,0.0,0.0,42395.48158073744,15303.742083372157,15001.28313908333,10914.765209853958,8638.237658360169,7343.90132233351,343.9733078472227,225.4645992708333,423.0071531597227,9,3640.353821696552,16381.592197634485
2025-09-05,42344.552104395865,27582.150240753683,0.0,0.0,27582.150240753683,11821.713519298075,9008.64301151154,32694.20059660933,7343.90132233351,9063.019977851241,1179.5323120486116,115.6153742013889,1213.4860547222227,9,2494.2196086780846,11223.988239051381
2025-09-06,31856.594852312395,20006.58790949475,0.0,0.0,20006.58790949475,13939.698778398175,13655.622967843261,23890.096341757482,9063.019977851241,7893.08890647508,487.27540559027824,251.49197618055547,595.5971867013891,9,2272.2510387836937,10225.129674526623
2025-09-07,47785.916717271706,31381.3938299136,5164.018736534939,26468.130219461204,57849.5240493748,12844.10291870969,14839.239164903043,0.0,7893.08890647508,4436.1433222073,420.64907010416624,135.0412094097222,511.58763527777734,9,3149.688368853823,14173.597659842202
2025-09-08,63293.76192635058,39735.52197205615,1166.9341963333359,5307.6138723973245,45043.13584445348,19118.05632199662,16227.43989625715,2241.6917052777812,4436.1433222073,5467.900490854847,133.72244524305586,234.53667836805556,290.08005222222215,9,3500.997164083895,15754.487238377527
2025-09-09,63485.92417334946,40182.537065090335,82.29008933333483,424.1580382658077,40606.69510335614,17943.45318785661,16318.661174618263,8811.00431611111,5467.900490854847,5289.175614074853,132.50828996527815,210.2767614236111,286.20228125000034,9,3632.7813226276985,16347.515951824644
2025-09-10,62435.27696623432,40326.758297867185,998.6720257407424,5108.251076289409,45435.009374156594,18588.870659926662,16597.04939545159,109.11282749999987,5289.175614074853,5429.300562785951,141.46443777777802,287.33388149305546,372.1687314236109,9,3061.8832110367825,13778.474449665522
2025-09-11,62722.9029511125,40874.273822745105,0.0,0.0,40874.273822745105,16482.151024189843,15331.647844988574,8022.2075719112345,5429.300562785951,4904.666130789007,146.39456517361143,171.37306072916675,277.68778277777807,9,3123.8426489379895,14057.291920220952
2025-09-12,40610.21187495622,25695.531716190533,0.0,0.0,25695.531716190533,12946.461073317016,8748.480932756127,24827.290451062006,4904.666130789007,7965.048915218081,920.1797445138894,154.51637315972224,787.3101883680558,9,2974.237055023411,13384.06674760535
2025-09-13,29987.96776134544,17721.922179678135,249.85647091666493,1241.719436603115,18963.64161628125,13505.105430633184,14180.447445461894,22929.556263757484,7965.048915218081,5829.612819679109,301.72751246527827,222.28488409722223,351.819881354167,9,2994.387977437215,13474.745898467467
2025-09-14,48311.51425167597,30654.942271151995,11583.140146923171,62024.6038665706,92679.54613772259,11922.630024199872,12092.692792267393,0.0,5829.612819679109,4393.595369717667,609.2767092013883,229.4769277430555,838.733843263888,9,2933.339089352726,13200.025902087267
2025-09-15,66269.92644691696,42332.528970660496,0.0,0.0,42332.528970660496,19822.91936123893,16054.53826156271,7419.90088057407,4393.595369717667,6276.298656707783,153.9411075694447,238.7783297222222,324.4265265972225,9,3107.846651005598,13985.30992952519
2025-09-16,60579.67842207178,39755.83269788974,0.0,0.0,39755.83269788974,17030.967991705482,15985.0007752016,156.4055555679061,6276.298656707783,5583.623257006927,119.87487767361105,184.75266680555555,243.07091434027737,9,3146.442245432625,14158.990104446813
2025-09-17,65591.85319700159,42141.20710368247,8.159041666666624,17.444031083333243,42158.6511347658,18464.07576128441,16249.321235930976,3399.7897716481575,5583.623257006927,5971.895033248726,128.94249805555572,149.14949357638883,219.09867711805546,9,3562.913148653554,16033.109168940993
2025-09-18,61101.262901484064,39891.97923432289,0.0,0.0,39891.97923432289,16213.663715587852,16627.972747789,2436.1051503518856,5971.895033248726,3826.104749027299,119.59277500000022,142.4480648263889,201.22892565972217,9,3549.7921119877246,15974.06450394476
2025-09-19,42782.113891372464,26317.18021054666,0.0,0.0,26317.18021054666,13744.019205473993,8902.93133,21866.298865898472,3826.104749027299,7480.3125990552535,916.017491319445,198.96047097222223,717.0570203472228,9,2582.1509245539864,11619.679160492939
2025-09-20,30607.040129547724,18006.80701635933,0.0,0.0,18006.80701635933,13773.052189298069,14160.215078044865,15422.876951627855,7480.3125990552535,5620.399906060157,249.12793517361152,190.39810375,249.4124614236112,9,2641.6460089182674,11887.407040132202
2025-09-21,48843.09806429701,31026.85022414836,8029.716291687044,42771.23996413798,73798.09018828634,13045.21122383935,14484.905517855299,0.0,5620.399906060157,2727.7428707364797,614.2502668749994,163.5467765972222,594.7605986111106,9,3220.5043824897666,14492.26972120395
2025-09-22,66814.48664208349,42343.14404429137,426.7156662500022,2440.2115407320953,44783.35558502347,21120.14960315335,16505.001411324032,2004.4473998375045,2727.7428707364797,5366.276970217064,128.32259527777782,122.74877874999997,199.3356288194441,9,3560.264117498753,16021.188528744387
2025-09-23,65655.61674046301,42145.44163518959,214.412624000001,1325.319066135381,43470.76070132497,19179.04156193411,17174.167483153193,1670.311494015425,5366.276970217064,5457.951317985405,120.36161152777784,161.34422687500003,245.86239173611094,9,3534.694968924388,15906.127360159746
2025-09-24,66772.26711452141,43284.90816898069,0.0,0.0,43284.90816898069,19115.425122353634,16472.20309156987,3163.7469837376484,5457.951317985405,6229.209249954869,127.2446712847223,140.49425163194448,221.90260402777776,9,3105.442160073469,13974.48972033061
2025-09-25,63218.209381021894,41434.768377342414,109.49407916666516,631.9966827787408,42066.76506012116,15342.173833696212,16243.750104252256,3867.5161224112658,6229.209249954869,3661.65729775853,135.47571923611127,114.3625541319444,204.92568642361084,9,3194.1093381666483,14373.492021749917
2025-09-26,44456.2339882158,27370.21683340207,0.0,0.0,27370.21683340207,14802.555489122871,9251.287497583333,21177.17508000959,3661.65729775853,7952.881198287755,918.9303929166672,184.72552753472226,744.4068212152782,9,2971.544903145177,13371.952064153298
2025-09-27,31294.82587060606,18324.085961204488,22.279900000002485,92.13852645001026,18416.224487654497,13777.191777909185,14759.828366245789,14561.386692275999,7952.881198287755,5464.847761862856,205.5861192013892,229.27538885416666,294.95353694444447,9,3077.501650262776,13848.757426182492
2025-09-28,50486.8915760941,31945.211935778625,12298.331713175927,65213.7579801883,97158.96991596693,11963.947486545703,12637.217915609002,18.09721833333333,5464.847761862856,3494.0476206988706,617.4021816319439,176.8230492361111,783.7184851041661,9,3023.6748217195545,13606.536697737994
2025-09-29,69747.30932627013,44248.971582863756,17.3497091666668,81.26603773666729,44330.23762060043,22552.979490358513,17508.120148069866,1987.7311348148096,3494.0476206988706,6434.503512549374,124.22711166666659,94.44394170138894,189.9067729513889,9,3153.4052452272267,14190.32360352252
2025-09-30,67503.03274583933,43676.05461795123,410.0791781573494,2372.4723065500066,46048.52692450124,20354.229482707597,18040.33210871091,122.17219999999952,6434.503512549374,6728.0413310164795,114.8545773611112,206.03811218750005,265.11964149305527,9,3162.226238978906,14230.018075405078
2025-10-01,68238.36614085505,44008.31848129521,0.0,0.0,44008.31848129521,17078.875957575856,12878.062924285598,14316.766574231471,6728.0413310164795,9355.815470874826,194.8482109375002,392.0347634375001,544.3142846527784,9,4442.044874632442,19989.201935845987
2025-10-02,57628.216592488214,38016.651013417184,0.0,0.0,38016.651013417184,14077.151416521036,15304.670671903197,7018.427106203702,9355.815470874826,6578.034516525238,157.92949104166686,157.58049940972225,277.4600105208337,9,4300.494374795965,19352.22468658184
2025-10-03,39794.79723241877,23875.647569103563,0.0,0.0,23875.647569103563,12995.716372353621,9143.303999844607,28210.445993243084,6578.034516525238,9268.964925566479,933.2903773263891,165.72810270833338,1058.6704462847226,9,3401.232085037409,15305.54438266834
2025-10-04,29406.77653263986,16775.82352633896,0.0,0.0,16775.82352633896,14549.6752676817,14746.083102577097,16522.251434201928,9268.964925566479,7528.262453986085,267.94473170138923,103.77477062499997,236.117496215278,9,2770.953742285883,12469.291840286473
2025-10-05,47303.33135381136,29500.168120062655,5430.501900133337,26415.36884910593,55915.536969168585,15416.603997214557,17440.82680993653,0.0,7528.262453986085,3769.4915134929875,600.6453142708328,165.1698538888889,464.91349413194393,9,4164.660413305146,18740.971859873156
2025-10-06,66442.350304491,42150.908229959816,15.522243999998082,95.61660344198796,42246.5248334018,19958.57597146651,15310.851905118267,4053.4358154761057,3769.4915134929875,6564.804211261587,138.12217628472237,84.9741251388889,155.36886656249996,9,4399.544992865676,19797.952467895542
2025-10-07,64758.462176020344,41830.680026161106,0.0,0.0,41830.680026161106,18026.733987499683,15342.777315069863,4370.3297535905285,6564.804211261587,7493.7583474742005,137.47631815972252,84.14357093750002,190.52456381944458,9,4375.924425584397,19691.659915129785
2025-10-08,59110.397180013686,37857.553005869755,60.66111325000328,380.9821217666456,38238.5351276364,17079.460596935412,16640.783257653195,2240.7055789814763,7493.7583474742005,6155.831641038458,94.5516339583334,149.78305149305555,208.4411712152778,9,4311.924849982768,19403.661824922456
2025-10-09,58432.09625381668,37111.305024132205,582.234803879628,3507.414038316576,40618.719062448785,16531.580259617,17008.868587764307,3738.5288275102776,6155.831641038458,3910.144003776423,95.93389295138904,136.18903184027778,186.52484430555546,9,4549.155134066734,20471.198103300303
2025-10-10,41565.07622058361,24327.555429819113,0.0,0.0,24327.555429819113,15463.52830621165,9581.817787083331,26373.68711812196,3910.144003776423,8480.012259511559,845.698376319445,147.770206875,889.3132754166672,9,2922.481562132561,13151.167029596525
2025-10-11,29181.08335749495,16425.84104209898,0.0,0.0,16425.84104209898,13620.07319673326,14224.090669569865,15711.444913664891,8480.012259511559,6407.640165947779,232.52769336805596,152.59321895833332,212.81670329861123,9,2628.7276450251957,11829.27440261338
2025-10-12,46887.944526777035,28146.75151710321,10704.167800701607,55641.817580229515,83788.56909733273,14220.741038853634,15162.261153041654,0.0,6407.640165947779,3916.193101442235,658.0980693402772,110.58468118055553,708.600481493055,9,4478.140204768301,20151.630921457356
2025-10-13,66714.7403167706,41200.40475986705,110.00727350000241,627.8509671542612,41828.255727021315,21343.63629716843,16994.195490284936,5396.134191720449,3916.193101442235,6251.089459076555,95.45831381944444,97.52494736111106,160.35556097222224,9,4662.158142888228,20979.711642997027
2025-10-14,64496.561082919274,40375.17387055895,559.2060982870432,2967.766323669155,43342.94019422811,19498.47678206323,17537.20899881986,2330.742947962953,6251.089459076555,6263.127306755025,91.79071312499998,125.96354409722223,194.44986006944416,9,4702.793736530115,21162.57181438552
2025-10-15,64564.376601037075,40282.522357607304,638.6843855185227,3292.3647267321403,43574.88708433945,19425.526573330993,17395.466437034927,1257.4299085928683,6263.127306755025,6355.368288695769,98.43312038194448,183.3183009027778,223.04376822916635,9,4054.436320505416,18244.963442274373
2025-10-16,62101.30271115366,39390.79524968899,2092.994466083337,11355.780283764747,50746.57553345374,17149.985731141307,17654.217553032155,1721.8058824611753,6355.368288695769,4016.0940550654664,93.21245645833328,209.94691128472223,264.9954757986109,9,4049.0181980019324,18220.581891008696
2025-10-17,43303.779452435556,24878.324430174478,0.0,0.0,24878.324430174478,15734.550836983388,10589.514973907153,22100.26931435932,4016.0940550654664,7780.870758436624,873.0118332291671,145.32740475694436,743.1168404166673,9,3250.394696600195,14626.776134700876
2025-10-18,30614.22139668188,16947.48745583374,30.564452500000826,180.71889058901007,17128.20634642275,13782.755779699137,13568.972276033994,14447.616828850072,7780.870758436624,6553.388334430918,228.29088482638926,120.10173736111112,214.77327232638913,9,2723.7266655684975,12256.76999505824
2025-10-19,48785.566699657866,29865.202015520987,14119.38080678161,72948.80801680386,102814.01003232485,12946.38739715021,13906.479924044062,0.0,6553.388334430918,4176.692896404116,675.6374780208326,193.0474237499999,832.514300868055,9,3661.2277685964114,16475.52495868385
2025-10-20,69691.86311851337,43507.93505091838,0.0,0.0,43507.93505091838,22818.84771790175,18168.07412438839,604.1924499999985,4176.692896404116,6673.720963190065,86.82990829861114,184.82192743055552,237.95772545138874,9,3972.0858506132918,17874.386327759814
2025-10-21,68618.73938616173,43433.4981725456,7.8874166666665815,16.863296833333152,43450.361469378935,19681.74844818205,17675.080059666667,146.86664764635933,6673.720963190065,6714.296720954841,92.22937934027779,191.59846510416668,246.93933458333305,9,3991.9339567140396,17963.70280521318
2025-10-22,68772.37103960445,43132.607951216414,176.4240366666725,1149.247371542789,44281.855322759206,20240.85175021136,18454.00828356987,1572.477284629627,6714.296720954841,6464.222002798467,92.29594104166665,171.65383541666662,238.97019013888865,9,4932.949376286155,22198.272193287696
2025-10-23,67393.46578781136,42996.45614448446,0.0,0.0,42996.45614448446,18222.901937499995,17572.447713651607,3344.771155629643,6464.222002798467,5228.99843313127,102.6920873611111,107.54999583333336,176.08336173611102,9,4888.1489174120015,21996.670128354006
2025-10-24,43882.18998832491,25634.44429348705,0.0,0.0,25634.44429348705,15860.906530694958,11088.04654057197,20673.414614868594,5228.99843313127,8588.148260689226,845.4822868402783,98.02281444444448,765.3193027430559,9,4040.3839275732307,18181.72767407954
2025-10-25,32422.28155359096,18243.983786115357,0.0,0.0,18243.983786115357,14497.579494749683,13988.18421138842,12569.578911896364,8588.148260689226,7596.918976853308,203.7943547222226,116.9705422916667,190.78909138888912,9,2402.403462020805,10810.815579093622
2025-10-26,52441.92268979866,32009.448107926637,11810.265682010195,64630.13361775164,96639.58172567828,13330.591706663048,13634.537573226342,0.0,7596.918976853308,5871.364157248551,649.2983637499996,92.81473524305555,711.4851668402774,9,4647.292546569627,20912.81645956332
2025-10-27,70750.21561380816,44485.940346698975,196.58642829424628,1062.4635877537214,45548.4039344527,20630.49283149402,17535.29424635895,4267.904428672834,5871.364157248551,6959.34505045777,96.4924293402778,196.62126298611108,240.71646795138886,9,5140.671442082025,23133.021489369115
2025-10-28,70263.49967062217,44465.609457643666,0.0,0.0,44465.609457643666,20146.445495121065,17783.92461056987,1955.7405860709805,6959.34505045777,7326.038904722889,95.56388979166678,104.52439052083334,165.6504460069444,9,5149.546845272747,23172.960803727365
2025-10-29,69093.78167487812,44086.85237200595,1862.5043282870445,10993.357137184055,55080.20950919001,18371.590831188732,17031.81722431986,355.2788046296299,7326.038904722889,6801.7485780436955,87.00100652777772,213.4539843055555,270.5574869444441,9,4119.457758498357,18537.559913242607
2025-10-30,68867.62750711353,44101.766230804955,27.46237499999986,154.3054636874995,44256.07169449246,18156.71786554451,17289.171343024987,3165.2431679273527,6801.7485780436955,5802.336797544058,114.2254377777779,100.35043902777777,181.87151500000002,9,4132.36633518359,18595.648508326158
2025-10-31,45003.36614373358,27037.651357554358,0.0,0.0,27037.651357554358,15905.390831057333,10713.23746878493,15899.378048127845,5802.336797544058,9598.771589394788,854.4141841319449,259.1636765624999,601.5435942361115,9,3209.284407345432,14441.779833054445
2025-11-01,32022.160704433918,17911.497873947465,0.0,0.0,17911.497873947465,15286.457890211348,15248.37906907195,9499.215283294518,9598.771589394788,8027.576048222342,205.3887520138892,105.73219690972223,163.70402538194455,9,2709.9122078392083,12194.604935276438
2025-11-02,53575.275035568695,32922.94623604367,14578.266558434265,78413.74133728695,111336.68757333062,12106.646244196218,12836.94504769326,56.63783916666671,8027.576048222342,5981.620952454104,685.4143117013883,141.39511729166668,825.4129494097217,9,3747.682438139912,16864.570971629604
2025-11-03,72713.1902171595,46055.26815079694,237.4051740756043,1403.0385070379557,47458.306657834895,20883.52175995111,17462.929451215994,63.684674166666696,5981.620952454104,7385.925355701918,85.33876874999989,184.56591062500001,238.38041208333303,9,4114.835099093878,18516.75794592245
2025-11-04,72368.42231549136,45952.53757472949,236.16915641666688,1480.3896912102446,47432.92726593973,18946.5628663892,17612.077134534935,3680.30854005378,7385.925355701918,6795.45374527537,115.97812868055557,115.70532107638891,171.424895659722,9,4167.732408057758,18754.795836259913
2025-11-05,73793.18564045569,46693.804360749564,325.01462983333045,1741.5018871665925,48435.30624791616,20071.72808528722,17851.306021757453,2138.9428484259215,6795.45374527537,7020.23819698782,105.4548024652777,108.1214835069444,181.79200798611086,9,5194.438553358647,23374.973490113913
2025-11-06,71083.91229657126,45291.17016167813,590.6305619166685,3118.5402078257066,48409.71036950384,19170.957539307805,19050.475284153195,160.4543033333331,7020.23819698782,5126.441286608867,102.452074236111,211.17614993055557,284.1535279166664,9,5147.534432607192,23163.904946732364
2025-11-07,49535.13396386597,29121.35397700768,0.0,0.0,29121.35397700768,16722.078427641645,11100.747801368263,20657.146887592586,5126.441286608867,9289.182205126588,840.8858267013893,155.7971962152778,829.6173594444448,9,4559.697536889422,20518.638916002397
2025-11-08,33051.17310291841,18397.901925489947,0.0,0.0,18397.901925489947,14878.196710355394,14840.627652518546,9226.415736748226,9289.182205126588,7760.483833205354,197.62289750000033,80.0665002083333,182.3057133333336,9,3303.7951238682663,14867.078057407198
2025-11-09,56797.11337817546,34200.79781628411,13701.312747083335,70312.86895589544,104513.66677217954,15059.224526384221,15879.664417792088,0.0,7760.483833205354,5308.28260986051,676.9949779166662,131.1518605902778,807.5673921180552,9,5170.540319950582,23267.431439777618
2025-11-10,76597.67078759725,47655.56686464492,1133.9320208719714,5685.724498066891,53341.29136271181,22699.45082088011,19379.427675281233,504.57385453702886,5308.28260986051,6415.16207708493,106.60757965277766,185.75571659722223,265.2324456249996,9,5600.677030170012,25203.04663576505
2025-11-11,76176.95279285836,47843.22490057464,338.0501342243285,1767.5434492138354,49610.76834978848,21072.53777934774,18723.36900473653,2652.4754024714766,6415.16207708493,6670.162873634796,94.11327131944444,97.5253290972222,162.1122960416665,9,5602.744947886166,25212.35226548775
2025-11-12,76316.8010105512,48088.14584279604,100.61475349999819,680.1718200169045,48768.317662812944,21540.10033868874,19159.967735627528,3094.4912859899882,6670.162873634796,6908.516989973734,95.99357388888892,103.25967538194442,153.40139295138877,9,5639.994629681435,25379.97583356646
2025-11-13,75633.161469963,48168.58510041234,55.13291260395704,371.63801624707514,48540.223116659414,19468.72026866022,18540.180125005045,2271.8373389117896,6908.516989973734,5835.100935002105,101.8473966319443,141.47446798611114,214.590810034722,9,5580.815488225192,25113.669697013363
2025-11-14,50614.81982244614,29827.405833161865,0.0,0.0,29827.405833161865,15833.48593236996,10297.96813205345,17485.351388796298,5835.100935002105,10001.053065919745,869.9080562500005,157.2628822569444,717.5337817708338,9,5112.848403182553,23007.817814321486
2025-11-15,32831.29896783485,18358.17502320362,0.0,0.0,18358.17502320362,15589.994751404793,16336.026861123708,5409.653910887106,10001.053065919745,7571.336436991947,182.50669694444483,123.97857211805551,168.51495093750012,9,4481.494446485559,20166.725009185015
2025-11-16,60525.287765465066,36808.18900263945,13340.260785392547,68978.79408244655,105786.98308508599,15427.821319611916,15938.39473542096,0.0,7571.336436991947,5406.909644626407,688.120116944444,123.25998840277771,798.2205243055552,9,5359.005895830105,24115.526531235475
2025-11-17,80432.16711118174,50764.74923408106,8.122125000000096,17.365103250000207,50782.114337331055,22220.59502211685,18325.877853731043,3772.209942795948,5406.909644626407,7170.045634910336,109.32538909722234,77.67186968750003,146.2121411458333,9,5670.376705807417,25516.695176133377
2025-11-18,77555.74182157186,49269.409100912584,914.715676298394,5046.87078369892,54316.279884611504,19779.738047553026,18244.588226403204,2052.5775517204393,7170.045634910336,6703.268171329541,102.67014062499992,150.39017625,223.8598244444443,9,5648.077132442496,25416.34709599123
2025-11-19,78659.92469094833,49863.57672370259,36.80918871505514,185.26601724146926,50048.842740944056,22136.481556335115,20066.12767761827,1320.876275946547,6703.268171329541,6552.222741088353,100.45975569444437,117.42574868055557,175.93460298611075,9,5675.057318989814,25537.757935454163
2025-11-20,78522.83555780436,49951.01794960543,892.257389361109,5241.133719167116,55192.15166877255,19671.37636225385,18212.020924069864,3057.304975648146,6552.222741088353,6016.97330738918,99.17513763888887,102.27816527777773,170.75618930555538,9,5671.967975213718,25523.85588846173
2025-11-21,54124.62428177489,31805.546313601728,0.0,0.0,31805.546313601728,16690.579369765564,10605.845299999999,19140.044520342664,6016.97330738918,10671.504637141637,852.3254166666671,80.8206286111111,786.587493055556,9,5154.809826064612,23196.644217290755
2025-11-22,33540.246280465355,19136.000528140743,0.0,0.0,19136.000528140743,14382.890094743161,15850.933452981517,4903.111238703712,10671.504637141637,7607.961330660962,187.07612729166695,103.64395715277774,152.06567215277795,9,4667.349688820311,21003.073599691397
2025-11-23,62954.37441391629,38528.22358779637,11648.837700390664,60640.50015639207,99168.72374418844,15939.02658551215,16567.954754538536,0.0,7607.961330660962,5264.891907866879,655.6063208333329,123.81383045138888,725.4141981597216,9,5377.510826513124,24198.798719309056
2025-11-24,81453.47328112925,51485.004832307226,52.56722750000163,259.89815843551185,51744.90299074274,21537.527840217626,18200.74104223653,4029.10592731482,5264.891907866879,6511.91925238786,102.25616961805558,111.18605427083335,177.74190902777775,9,5673.4986128318305,25530.74375774324
2025-11-25,80604.41411522999,51121.48805956577,0.0,0.0,51121.48805956577,22531.876360818358,19798.651634569862,1678.8779223148244,6511.91925238786,7017.922774483288,102.3764745833333,125.72626857638885,183.1225831597219,9,5650.597121034951,25427.68704465728
