date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-09-12,254,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,22344.727635701976,22344.727635701976,0.0,0.0,12857.093721723993,8442.482607583333,3654.151206483586,22826.412385640197,22826.412385640197,4854.999573207104,8153.151599703158,4462.696087163902,8.526512829121202e-13,22312.248262118643,22312.248262118643
2025-09-13,255,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,15627.244087649118,15627.244087649118,0.0,0.0,12918.782462910118,13418.284670019502,1.4210854715202004e-13,22985.111454011356,22985.111454011356,8153.151599703158,6264.87080348636,4400.72927458964,9.094947017729282e-13,15725.01214838245,15725.012148382451
2025-09-14,256,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,60111.13944239536,35839.90365145293,24271.235790942428,4485.452885403402,15326.078470391112,16720.133627191186,104.9060816666672,1.3500311979441904e-13,1.3500311979441904e-13,6264.87080348636,3179.897124859045,3808.2603451477885,9.094947017729282e-13,36188.7432409169,35837.76009343627
2025-09-15,257,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,43701.74017294851,40902.59114730579,2799.149025642713,490.3291991388871,20213.823505369044,16641.495682979334,681.7976237242804,1306.5888041278515,1306.5888041278515,3179.897124859045,4814.737197452185,4257.86542290711,8.952838470577262e-13,40935.45035768913,40935.45035768913
2025-09-16,258,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,47054.43790624652,47050.00609151194,4.4318147345834955,0.7531336111111386,18453.415504460343,16028.760604294192,2962.7655987037056,1907.6329849999966,1907.6329849999966,4814.737197452185,5425.387085471269,5292.192504204214,9.023892744153272e-13,48979.38067859559,47047.467533057774
2025-09-17,259,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,45922.596096886446,45903.45090561561,19.14519127083368,8.159041666666816,17748.76529309081,16164.266509588384,4392.938252469137,1463.5809686111052,1463.5809686111052,5425.387085471269,5224.7113212854065,4713.978398089994,9.094947017729282e-13,46211.87650875334,45880.397634965615
2025-09-18,260,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,40559.4519559965,40544.555588059,14.896367937499875,7.038208333333273,17224.748316669655,16987.50330256431,678.0703366746209,2.842170943040401e-14,2.842170943040401e-14,5224.7113212854065,3659.1416305217185,3351.5607053598396,8.952838470577262e-13,39841.34896659279,40463.55763729941
2025-09-19,261,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,23037.142912371582,23037.142912371582,0.0,0.0,13919.30153263141,8497.62605221086,3934.4788450564843,18176.573307427232,18176.573307427232,3659.1416305217185,7906.8661719343145,3496.3991331126635,7.958078640513122e-13,23040.510339606015,23040.510339606015
2025-09-20,262,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,15842.733019240093,15842.733019240093,0.0,0.0,13014.901867785728,13644.637559275669,971.573634444442,15394.405098779085,15394.405098779085,7906.8661719343145,5871.175354738453,4062.963230632014,9.094947017729282e-13,15903.503997752741,15903.503997752745
2025-09-21,263,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,61877.10790316435,34961.74194777563,26915.365955388726,4858.494553631733,13521.828234051158,15769.5291197016,1.1368683772161603e-13,7.105427357601002e-14,7.105427357601002e-14,5871.175354738453,2076.564743954965,2662.972733603077,9.094947017729282e-13,33943.395934777545,34983.53596120233
