decision_time,target_time,model,block_scheme,alpha,pred,actual,error,target_block,model_version
2025-01-16 06:00:00,2025-01-16 11:30:00,lag7,global,1.0,0.7182,0.7425,-0.0243000000000001,2,lag7|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:40:00,lag7,global,1.0,0.7514,0.7088,0.04259999999999997,2,lag7|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:50:00,lag7,global,1.0,0.7449,0.7091,0.035800000000000054,2,lag7|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 12:00:00,lag7,global,1.0,0.685,0.7264,-0.04139999999999999,3,lag7|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:10:00,lag7_R,global,1.0,1.1377444444444444,1.0767,0.06104444444444446,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:20:00,lag7_R,global,1.0,1.0932444444444445,1.0678,0.02544444444444438,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:30:00,lag7_R,global,1.0,1.1051444444444445,1.1245,-0.01935555555555557,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:40:00,lag7_R,global,1.0,1.0619444444444444,1.0687,-0.006755555555555626,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:50:00,lag7_R,global,1.0,1.0157444444444443,1.0352,-0.01945555555555556,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:00:00,lag7_R,global,1.0,1.0101444444444443,1.0471,-0.03695555555555563,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:10:00,lag7_R,global,1.0,1.0336444444444444,0.9905,0.04314444444444432,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:20:00,lag7_R,global,1.0,1.0623444444444443,0.9744,0.08794444444444427,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:30:00,lag7_R,global,1.0,1.0199444444444443,0.975,0.04494444444444434,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:40:00,lag7_R,global,1.0,0.8932444444444445,0.8951,-0.0018555555555554992,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:50:00,lag7_R,global,1.0,1.0942444444444444,1.0795,0.014744444444444449,1,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:00:00,lag7_R,global,1.0,1.4789444444444444,1.4315,0.0474444444444444,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:10:00,lag7_R,global,1.0,1.4665444444444444,1.4738,-0.007255555555555571,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:20:00,lag7_R,global,1.0,1.3680444444444444,1.4143,-0.046255555555555494,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:30:00,lag7_R,global,1.0,1.3775444444444445,1.3976,-0.020055555555555493,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:40:00,lag7_R,global,1.0,1.3704444444444444,1.3583,0.012144444444444291,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:50:00,lag7_R,global,1.0,1.3329444444444445,1.3515,-0.018555555555555436,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:00:00,lag7_R,global,1.0,1.2819444444444443,1.3615,-0.0795555555555556,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:10:00,lag7_R,global,1.0,1.2350444444444444,1.3117,-0.0766555555555557,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:20:00,lag7_R,global,1.0,1.2126444444444444,1.2902,-0.0775555555555556,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:30:00,lag7_R,global,1.0,1.2132444444444443,1.3031,-0.08985555555555558,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:40:00,lag7_R,global,1.0,1.2261444444444445,1.2752,-0.04905555555555541,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:50:00,lag7_R,global,1.0,1.2900444444444443,1.2996,-0.009555555555555761,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:00:00,lag7_R,global,1.0,1.3746444444444443,1.3727,0.0019444444444443043,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:10:00,lag7_R,global,1.0,1.3921444444444444,1.378,0.014144444444444515,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:20:00,lag7_R,global,1.0,1.3567444444444443,1.3124,0.0443444444444443,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:30:00,lag7_R,global,1.0,1.3434444444444444,1.2919,0.05154444444444439,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:40:00,lag7_R,global,1.0,1.3757444444444444,1.393,-0.01725555555555558,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:50:00,lag7_R,global,1.0,1.1556444444444445,1.2064,-0.05075555555555544,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:00:00,lag7_R,global,1.0,0.7888444444444445,0.799,-0.010155555555555584,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:10:00,lag7_R,global,1.0,0.7081444444444445,0.6778,0.030344444444444507,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:20:00,lag7_R,global,1.0,0.7243444444444445,0.7191,0.005244444444444496,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:30:00,lag7_R,global,1.0,0.7154444444444444,0.7425,-0.02705555555555561,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:40:00,lag7_R,global,1.0,0.7486444444444444,0.7088,0.03984444444444446,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:50:00,lag7_R,global,1.0,0.7421444444444445,0.7091,0.03304444444444454,2,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 12:00:00,lag7_R,global,1.0,0.6822444444444445,0.7264,-0.044155555555555503,3,lag7_R|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:10:00,lag7_dN,global,0.01,1.1866521674238881,1.0767,0.10995216742388814,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 06:20:00,lag7_dN,global,0.01,1.1419601131722377,1.0678,0.07416011317223759,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 06:30:00,lag7_dN,global,0.01,1.1537346949891365,1.1245,0.029234694989136445,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 06:40:00,lag7_dN,global,0.01,1.1105507198490185,1.0687,0.04185071984901856,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 06:50:00,lag7_dN,global,0.01,1.0644846546212277,1.0352,0.029284654621227757,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 07:00:00,lag7_dN,global,0.01,1.0590309129806015,1.0471,0.01193091298060156,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 07:10:00,lag7_dN,global,0.01,1.082511781731805,0.9905,0.09201178173180502,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 07:20:00,lag7_dN,global,0.01,1.111220220921341,0.9744,0.13682022092134105,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 07:30:00,lag7_dN,global,0.01,1.0689905333215899,0.975,0.09399053332158991,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 07:40:00,lag7_dN,global,0.01,0.9426342237833728,0.8951,0.0475342237833728,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 07:50:00,lag7_dN,global,0.01,1.1435842410459953,1.0795,0.06408424104599542,1,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 08:00:00,lag7_dN,global,0.01,1.527791956245563,1.4315,0.09629195624556308,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 08:10:00,lag7_dN,global,0.01,1.5149759240689604,1.4738,0.04117592406896042,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 08:20:00,lag7_dN,global,0.01,1.4166918495567604,1.4143,0.002391849556760528,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 08:30:00,lag7_dN,global,0.01,1.4266780790467226,1.3976,0.02907807904672266,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 08:40:00,lag7_dN,global,0.01,1.419518519403735,1.3583,0.061218519403734906,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 08:50:00,lag7_dN,global,0.01,1.3816561336154003,1.3515,0.03015613361540037,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 09:00:00,lag7_dN,global,0.01,1.3305023279439347,1.3615,-0.030997672056065184,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 09:10:00,lag7_dN,global,0.01,1.283793460423463,1.3117,-0.027906539576536993,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 09:20:00,lag7_dN,global,0.01,1.261358813314093,1.2902,-0.028841186685907072,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 09:30:00,lag7_dN,global,0.01,1.261743706199759,1.3031,-0.04135629380024097,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 09:40:00,lag7_dN,global,0.01,1.2748879122765697,1.2752,-0.00031208772343016555,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 09:50:00,lag7_dN,global,0.01,1.3389522351218313,1.2996,0.03935223512183117,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 10:00:00,lag7_dN,global,0.01,1.4235042185598452,1.3727,0.05080421855984518,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 10:10:00,lag7_dN,global,0.01,1.4410735113057311,1.378,0.06307351130573124,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 10:20:00,lag7_dN,global,0.01,1.4055791810683973,1.3124,0.09317918106839729,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 10:30:00,lag7_dN,global,0.01,1.3918707027783672,1.2919,0.09997070277836717,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 10:40:00,lag7_dN,global,0.01,1.4239906912789482,1.393,0.030990691278948157,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 10:50:00,lag7_dN,global,0.01,1.2038362795933413,1.2064,-0.0025637204066586428,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 11:00:00,lag7_dN,global,0.01,0.8369762327343501,0.799,0.037976232734350024,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 11:10:00,lag7_dN,global,0.01,0.7564966558608989,0.6778,0.07869665586089891,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 11:20:00,lag7_dN,global,0.01,0.7728954901101311,0.7191,0.05379549011013118,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 11:30:00,lag7_dN,global,0.01,0.7640640757684494,0.7425,0.02156407576844932,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 11:40:00,lag7_dN,global,0.01,0.7972147223668632,0.7088,0.08841472236686321,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 11:50:00,lag7_dN,global,0.01,0.7908393107992308,0.7091,0.0817393107992308,2,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 12:00:00,lag7_dN,global,0.01,0.7308486644271819,0.7264,0.0044486644271818365,3,lag7_dN|global|a=0.01|H=42
2025-01-16 06:00:00,2025-01-16 06:10:00,lag7_dN,global,0.1,1.1866520940956864,1.0767,0.1099520940956864,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 06:20:00,lag7_dN,global,0.1,1.1419601155706451,1.0678,0.07416011557064506,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 06:30:00,lag7_dN,global,0.1,1.153734746839684,1.1245,0.029234746839683856,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 06:40:00,lag7_dN,global,0.1,1.1105507653809954,1.0687,0.041850765380995414,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 06:50:00,lag7_dN,global,0.1,1.0644846473429905,1.0352,0.029284647342990633,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 07:00:00,lag7_dN,global,0.1,1.0590308480329844,1.0471,0.011930848032984498,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 07:10:00,lag7_dN,global,0.1,1.0825117243276012,0.9905,0.09201172432760119,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 07:20:00,lag7_dN,global,0.1,1.1112201601895817,0.9744,0.13682016018958165,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 07:30:00,lag7_dN,global,0.1,1.06899040543599,0.975,0.09399040543599002,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 07:40:00,lag7_dN,global,0.1,0.9426339603813081,0.8951,0.04753396038130808,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 07:50:00,lag7_dN,global,0.1,1.1435839973520245,1.0795,0.06408399735202464,1,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 08:00:00,lag7_dN,global,0.1,1.527791906658509,1.4315,0.09629190665850906,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 08:10:00,lag7_dN,global,0.1,1.5149760385225655,1.4738,0.04117603852256546,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 08:20:00,lag7_dN,global,0.1,1.4166918788713754,1.4143,0.0023918788713754857,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 08:30:00,lag7_dN,global,0.1,1.4266779166420176,1.3976,0.029077916642017643,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 08:40:00,lag7_dN,global,0.1,1.419518380483279,1.3583,0.06121838048327888,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 08:50:00,lag7_dN,global,0.1,1.3816561375829388,1.3515,0.03015613758293889,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 09:00:00,lag7_dN,global,0.1,1.3305023925567436,1.3615,-0.030997607443256303,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 09:10:00,lag7_dN,global,0.1,1.2837934496731158,1.3117,-0.027906550326884272,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 09:20:00,lag7_dN,global,0.1,1.261358816225032,1.2902,-0.028841183774968027,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 09:30:00,lag7_dN,global,0.1,1.2617437939270049,1.3031,-0.04135620607299506,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 09:40:00,lag7_dN,global,0.1,1.2748879037138456,1.2752,-0.0003120962861542509,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 09:50:00,lag7_dN,global,0.1,1.3389521617669362,1.2996,0.03935216176693612,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 10:00:00,lag7_dN,global,0.1,1.4235041641377852,1.3727,0.05080416413778521,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 10:10:00,lag7_dN,global,0.1,1.4410734295616792,1.378,0.06307342956167927,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 10:20:00,lag7_dN,global,0.1,1.4055791365185701,1.3124,0.09317913651857013,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 10:30:00,lag7_dN,global,0.1,1.3918708192907168,1.2919,0.09997081929071672,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 10:40:00,lag7_dN,global,0.1,1.4239908787694737,1.393,0.030990878769473706,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 10:50:00,lag7_dN,global,0.1,1.203836488538286,1.2064,-0.002563511461713963,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 11:00:00,lag7_dN,global,0.1,0.8369764653556517,0.799,0.03797646535565169,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 11:10:00,lag7_dN,global,0.1,0.7564968015698006,0.6778,0.07869680156980063,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 11:20:00,lag7_dN,global,0.1,0.7728955574190841,0.7191,0.05379555741908415,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 11:30:00,lag7_dN,global,0.1,0.7640641160342139,0.7425,0.02156411603421382,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 11:40:00,lag7_dN,global,0.1,0.7972147820925757,0.7088,0.0884147820925757,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 11:50:00,lag7_dN,global,0.1,0.7908393213999724,0.7091,0.08173932139997242,2,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 12:00:00,lag7_dN,global,0.1,0.7308487107696076,0.7264,0.004448710769607511,3,lag7_dN|global|a=0.1|H=42
2025-01-16 06:00:00,2025-01-16 06:10:00,lag7_dN,global,1.0,1.1866513639816259,1.0767,0.10995136398162586,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:20:00,lag7_dN,global,1.0,1.1419601394511016,1.0678,0.07416013945110156,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:30:00,lag7_dN,global,1.0,1.1537352631050868,1.1245,0.02923526310508673,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:40:00,lag7_dN,global,1.0,1.1105512187336726,1.0687,0.04185121873367259,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:50:00,lag7_dN,global,1.0,1.0644845748750569,1.0352,0.02928457487505698,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:00:00,lag7_dN,global,1.0,1.0590302013627089,1.0471,0.011930201362708948,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:10:00,lag7_dN,global,1.0,1.082511152765565,0.9905,0.09201115276556504,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:20:00,lag7_dN,global,1.0,1.1112195554957478,0.9744,0.13681955549574776,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:30:00,lag7_dN,global,1.0,1.0689891321049618,0.975,0.09398913210496185,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:40:00,lag7_dN,global,1.0,0.9426313377402723,0.8951,0.047531337740272295,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 07:50:00,lag7_dN,global,1.0,1.1435815709404895,1.0795,0.06408157094048961,1,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:00:00,lag7_dN,global,1.0,1.5277914129302506,1.4315,0.09629141293025056,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:10:00,lag7_dN,global,1.0,1.5149771781139414,1.4738,0.04117717811394139,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:20:00,lag7_dN,global,1.0,1.4166921707510631,1.4143,0.0023921707510632384,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:30:00,lag7_dN,global,1.0,1.4266762996112474,1.3976,0.02907629961124747,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:40:00,lag7_dN,global,1.0,1.4195169972804185,1.3583,0.061216997280418406,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 08:50:00,lag7_dN,global,1.0,1.3816561770869185,1.3515,0.030156177086918534,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:00:00,lag7_dN,global,1.0,1.3305030358934005,1.3615,-0.030996964106599467,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:10:00,lag7_dN,global,1.0,1.2837933426340828,1.3117,-0.027906657365917242,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:20:00,lag7_dN,global,1.0,1.2613588452086606,1.2902,-0.02884115479133942,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:30:00,lag7_dN,global,1.0,1.2617446674094321,1.3031,-0.041355332590567784,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:40:00,lag7_dN,global,1.0,1.2748878184565349,1.2752,-0.0003121815434650177,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 09:50:00,lag7_dN,global,1.0,1.3389514313870974,1.2996,0.03935143138709729,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:00:00,lag7_dN,global,1.0,1.4235036222683497,1.3727,0.05080362226834967,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:10:00,lag7_dN,global,1.0,1.4410726156527027,1.378,0.06307261565270283,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:20:00,lag7_dN,global,1.0,1.4055786929449605,1.3124,0.0931786929449605,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:30:00,lag7_dN,global,1.0,1.391871979380595,1.2919,0.09997197938059488,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:40:00,lag7_dN,global,1.0,1.4239927455746804,1.393,0.030992745574680347,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 10:50:00,lag7_dN,global,1.0,1.2038385689608027,1.2064,-0.0025614310391972595,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:00:00,lag7_dN,global,1.0,0.8369787815188617,0.799,0.03797878151886169,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:10:00,lag7_dN,global,1.0,0.7564982523638379,0.6778,0.07869825236383798,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:20:00,lag7_dN,global,1.0,0.7728962276007038,0.7191,0.053796227600703794,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:30:00,lag7_dN,global,1.0,0.7640645169522796,0.7425,0.021564516952279567,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:40:00,lag7_dN,global,1.0,0.7972153767694042,0.7088,0.08841537676940425,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 11:50:00,lag7_dN,global,1.0,0.7908394269494108,0.7091,0.08173942694941083,2,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 12:00:00,lag7_dN,global,1.0,0.7308491721917586,0.7264,0.004449172191758555,3,lag7_dN|global|a=1|H=42
2025-01-16 06:00:00,2025-01-16 06:10:00,lag7_dN,global,10.0,1.1866443663478574,1.0767,0.10994436634785743,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 06:20:00,lag7_dN,global,10.0,1.1419603683286128,1.0678,0.07416036832861272,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 06:30:00,lag7_dN,global,10.0,1.1537402111487036,1.1245,0.029240211148703565,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 06:40:00,lag7_dN,global,10.0,1.1105555638027147,1.0687,0.04185556380271471,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 06:50:00,lag7_dN,global,10.0,1.0644838803204837,1.0352,0.02928388032048379,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 07:00:00,lag7_dN,global,10.0,1.0590240034793905,1.0471,0.011924003479390599,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 07:10:00,lag7_dN,global,10.0,1.0825056747423072,0.9905,0.09200567474230714,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 07:20:00,lag7_dN,global,10.0,1.1112137599273282,0.9744,0.13681375992732814,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 07:30:00,lag7_dN,global,10.0,1.068976928115636,0.975,0.09397692811563607,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 07:40:00,lag7_dN,global,10.0,0.9426062015561244,0.8951,0.047506201556124394,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 07:50:00,lag7_dN,global,10.0,1.1435583154791704,1.0795,0.06405831547917051,1,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 08:00:00,lag7_dN,global,10.0,1.5277866808894363,1.4315,0.09628668088943626,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 08:10:00,lag7_dN,global,10.0,1.5149881003020287,1.4738,0.041188100302028685,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 08:20:00,lag7_dN,global,10.0,1.416694968214185,1.4143,0.002394968214185056,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 08:30:00,lag7_dN,global,10.0,1.4266608014997415,1.3976,0.02906080149974155,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 08:40:00,lag7_dN,global,10.0,1.4195037402462547,1.3583,0.061203740246254634,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 08:50:00,lag7_dN,global,10.0,1.381656555704996,1.3515,0.03015655570499609,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 09:00:00,lag7_dN,global,10.0,1.330509201826313,1.3615,-0.030990798173686995,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 09:10:00,lag7_dN,global,10.0,1.2837923167396479,1.3117,-0.0279076832603522,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 09:20:00,lag7_dN,global,10.0,1.261359122996516,1.2902,-0.028840877003484033,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 09:30:00,lag7_dN,global,10.0,1.2617530391289484,1.3031,-0.0413469608710515,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 09:40:00,lag7_dN,global,10.0,1.274887001324706,1.2752,-0.00031299867529388514,2,lag7_dN|global|a=10|H=42
2025-01-16 06:00:00,2025-01-16 09:50:00,lag7_dN,global,10.0,1.3389444312060284,1.2996,0.03934443120602826,2,lag7_dN|global|a=10|H=42
