date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-01-19,18,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,117688.4055895679,58919.18345585725,58769.22213371065,9563.850764266404,21165.229506313182,24147.712706265207,3.410605131648481e-13,0.0,0.0,10064.257450652074,4689.433037635121,5823.73802562354,9.094947017729282e-13,53227.66836499744,59306.31715541975
2025-01-20,19,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,71470.44227226824,70976.12417681073,494.31809545751,63.105939000001285,31034.633275031276,26751.433034470112,737.3298486584445,0.0,0.0,4689.433037635121,5932.984932648254,6124.383997925218,8.526512829121202e-13,70668.70822542199,70901.45333407323
2025-01-21,20,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,68588.02164778687,68475.9122626191,112.10938516776842,16.914511944443035,25410.67127646611,22595.393390393932,3908.888067263383,27.84333333333325,27.84333333333325,5932.984932648254,6222.02845116392,6249.51141711893,9.094947017729282e-13,69041.58112684786,68475.15047530577
2025-01-22,21,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,72919.15903568486,72672.1028944712,247.05614121366193,39.383499251591005,25459.850767174044,22538.753072482312,2653.4505534465075,7.533643847645877e-14,7.533643847645877e-14,6222.02845116392,6617.431868453086,7332.387321880718,9.094947017729282e-13,73403.44091458998,72732.66089859288
2025-01-23,22,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,70665.2827854821,70665.2827854821,0.0,0.0,25804.681418135508,26452.53894122221,1084.8351648251246,0.0,0.0,6617.431868453086,3214.4778251656526,3508.8275486091843,9.094947017729282e-13,69439.89124301472,70481.47305515986
2025-01-24,23,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,33932.191940116034,33932.191940116034,0.0,0.0,23697.109845883537,14726.266138146053,11086.436476175686,5037.82755,5037.82755,3214.4778251656526,10172.682672572639,7416.590397575397,8.952838470577262e-13,34333.085897648154,33870.25934562992
2025-01-25,24,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,23000.78985391392,23000.78985391392,0.0,0.0,19565.091559379063,17632.321623370168,3192.6987139094663,3647.710356450617,3647.710356450617,10172.682672572639,10147.659337622194,8371.837774482567,9.094947017729282e-13,21417.74642302736,22629.224394497258
2025-01-26,25,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,103633.01640407792,58634.00273682777,44999.013667250154,7399.7229842499955,22857.327478006184,24708.607963425686,160.1984851440342,0.0,0.0,10147.659337622194,5786.864495211209,6057.335690997597,9.094947017729282e-13,59068.7075383317,58898.594029833315
2025-01-27,26,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,67828.80567061921,66656.59434723009,1172.211323389126,216.6100123333362,27144.85080841605,23905.81102376754,1679.4519635710349,0.0,0.0,5786.864495211209,6339.793702339479,6082.240445658014,9.094947017729282e-13,65275.66927505661,66678.8136858162
2025-01-28,27,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,69282.17249603268,68852.62220102304,429.55029500963195,61.04646308333402,28237.564672626006,25326.788741229375,2000.6098216026023,1.1368683772161603e-13,1.1368683772161603e-13,6339.793702339479,6431.520271483107,6109.581904596833,9.094947017729282e-13,69542.9321453623,68826.4098332036
2025-01-29,28,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,64222.8333178921,64073.656390275435,149.17692761666538,21.562033333333147,29033.570714670488,24324.433579165,3147.9664709697113,0.0,0.0,6431.520271483107,8334.979590045168,7473.914978067117,9.094947017729282e-13,63393.61584496171,64067.79958840321
2025-01-30,29,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,63845.748724180754,62515.777670674855,1329.9710535058962,186.5468050000008,21351.5523799668,24369.105785801337,1795.5061829012259,0.0,0.0,8334.979590045168,2903.547778797176,3160.9418070098773,9.094947017729282e-13,61711.076231625935,62701.52266319153
2025-01-31,30,q4_3,B1,JANUARY_B1,q4-inheritance-v2,delivery,34556.42068314129,34556.42068314129,0.0,0.0,23029.548919548743,14336.512854777779,11740.922971109103,5684.634932716048,5684.634932716048,2903.547778797176,9639.284758616803,6718.018764134104,7.958078640513122e-13,33913.53913956594,34508.31276734963
