date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-06-09,159,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,57490.50864225882,57490.50864225882,0.0,0.0,22454.432327207345,17999.65966981995,2094.7633299510308,1214.4932166539104,1214.4932166539104,1765.7900802766426,4094.627774801987,2973.8007718021113,9.094947017729282e-13,60627.088664518655,57766.14825367549
2025-06-10,160,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,53457.01182157322,53457.01182157322,0.0,0.0,21717.48985564685,19472.414895636783,1839.0434258847768,213.55528333333297,213.55528333333297,4094.627774801987,4171.9201384348835,2501.398768118561,9.094947017729282e-13,53484.93799838968,53190.40379707322
2025-06-11,161,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,57854.081966001344,57854.081966001344,0.0,0.0,28881.585965230915,24838.95436582295,1046.4691637962924,8.526512829121202e-14,8.526512829121202e-14,4171.9201384348835,5388.841533864998,3570.504680488747,8.810729923425242e-13,59100.92114371401,57834.18414320134
2025-06-12,162,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,56110.580101426276,54948.588181437495,1161.991919988779,220.60529170277323,22443.63974931873,21547.29553859765,1772.8994675925906,245.79105,245.79105,5388.841533864998,3967.9039385885835,1960.8276962336479,9.094947017729282e-13,56433.27811847097,54805.11448809999
2025-06-13,163,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,28829.99755187789,28829.99755187789,0.0,0.0,17354.85325562524,12002.338764848828,9068.492206707637,11432.331405555553,11432.331405555553,3967.9039385885835,7780.587447033034,2061.2849628331355,9.094947017729282e-13,29494.757294019353,28872.178249115386
2025-06-14,164,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,21898.46762765784,21898.46762765784,0.0,0.0,19179.20713991407,16666.878085277785,1369.4012549279823,9911.92984210905,9911.92984210905,7780.587447033034,8407.148852579387,5202.199344903035,8.739675649849232e-13,22251.809846461914,21660.223664057838
2025-06-15,165,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,71105.39150257655,49314.030444988755,21791.361057587786,4110.471466114455,12712.536018766725,16820.04214346703,19.59055694444487,2.842170943040401e-14,2.842170943040401e-14,8407.148852579387,2737.438278323468,2868.2580481262034,5.684341886080801e-13,39352.15248146733,49654.518963322094
2025-06-16,166,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,56610.21759331583,55166.13540124222,1444.082192073609,284.0179586965595,26830.8766932635,21925.745376039973,682.2809778395045,9.470202400052585e-14,9.470202400052585e-14,2737.438278323468,5079.677940878239,4664.571954679232,9.094947017729282e-13,57013.866698894315,55600.33093184639
2025-06-17,167,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,55966.108299058425,55758.19209401717,207.91620504125052,31.471535833333412,27513.149782901237,25040.288554548417,1499.3662240877898,8.526512829121202e-14,8.526512829121202e-14,5079.677940878239,4786.161916605954,4365.702353262023,9.094947017729282e-13,56086.651125831166,55359.39646347967
2025-06-18,168,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,54817.068981926685,54817.068981926685,0.0,0.0,24242.323422026457,21108.360667916677,2335.3718751772526,55.223666666666645,55.223666666666645,4786.161916605954,5534.283458711299,3584.80438809318,9.094947017729282e-13,56218.898786996826,54441.18056352668
2025-06-19,169,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,50763.30592736355,50763.30592736355,0.0,0.0,22753.2993259969,22995.35807227657,1739.3427868210092,1736.3104999999996,1736.3104999999996,5534.283458711299,2880.7227983176417,2596.252645523159,8.668621376273222e-13,51773.95328482683,51373.553713888556
2025-06-20,170,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,26638.664282543767,26638.664282543767,0.0,0.0,16650.425516927837,11548.93029463355,4800.702598902776,16339.67527592593,16339.67527592593,2880.7227983176417,6503.061968474009,1769.2897868238174,9.094947017729282e-13,27573.02042485943,26262.937715031265
2025-06-21,171,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,19468.81385188245,19468.81385188245,0.0,0.0,18470.614532754862,15654.71189526817,133.61088598765957,12627.006197029086,12627.006197029086,6503.061968474009,7524.310246168066,3443.914763983906,8.810729923425242e-13,20307.44709864712,19234.292632869947
2025-06-22,172,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,60218.82361440593,48238.8701459614,11979.953468444528,2215.5472824598746,11174.753336728392,15819.15122178493,2.2737367544323206e-13,2.842170943040401e-14,2.842170943040401e-14,7524.310246168066,1450.7625927312708,1268.112822406365,7.958078640513122e-13,36546.89643259047,48595.0389861989
2025-06-23,173,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,51127.09903615223,51127.09903615223,0.0,0.0,24282.23054532933,18926.806200796407,1723.8412034876571,2.842170943040401e-14,2.842170943040401e-14,1450.7625927312708,4536.303674792284,1672.2693176468956,9.094947017729282e-13,52136.9485373713,50770.93019591472
2025-06-24,174,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,60082.45359451771,60082.45359451771,0.0,0.0,25760.927883804245,22864.135788840482,3808.179285950618,5.684341886080802e-14,5.684341886080802e-14,4536.303674792284,4874.35042573895,2409.19590370567,8.668621376273222e-13,60602.90688829762,60397.21781754272
2025-06-25,175,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,51148.6531049068,51148.6531049068,0.0,0.0,19781.421277808644,18582.200841944446,2047.5908720501782,42.2549333333333,42.2549333333333,4874.35042573895,4053.294870616071,1713.097677679801,9.094947017729282e-13,51187.779171933005,51134.1437578818
2025-06-26,176,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,48678.91493982073,48678.91493982073,0.0,0.0,19273.60524735357,17640.978579967963,853.4601139506175,8.526512829121202e-14,8.526512829121202e-14,4053.294870616071,3742.618106351953,3245.999597869562,9.094947017729282e-13,49367.21111045574,48628.50273985823
2025-06-27,177,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,25358.75551853914,25358.75551853914,0.0,0.0,18181.061434077666,12728.47337411111,1840.7807129738558,16765.511146354427,16765.511146354427,3742.618106351953,7573.698430025228,2862.3527897287413,8.384404281969182e-13,27056.204397247646,25295.26862795164
2025-06-28,178,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,20515.447255983578,20515.447255983578,0.0,0.0,19879.80728120439,16447.15837568843,354.39575109779065,10263.832333325381,10263.832333325381,7573.698430025228,9096.512397936574,5933.385186867852,8.029132914089132e-13,20501.07869233605,20581.75564834191
2025-06-29,179,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,75890.72924452412,49495.92600834753,26394.80323617659,5087.680758418779,13862.610332885582,19350.09406303493,0.5570833333337077,1.1368683772161603e-13,1.1368683772161603e-13,9096.512397936574,1850.9492288968836,1272.472696428777,7.958078640513122e-13,34403.13112204722,49549.50655870586
2025-06-30,180,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,52526.240218281884,52526.240218281884,0.0,0.0,24525.216169596428,19816.417460561683,2572.6633293518385,5.684341886080802e-14,5.684341886080802e-14,1850.9492288968836,4229.274110036476,1718.1274756871492,9.094947017729282e-13,53450.73009109208,52597.600222065215
2025-07-01,181,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,86110.70263885532,62680.418833768585,23430.283805086732,4546.88735839087,15026.621883566468,16322.42249395159,7.673861546209082e-13,2.842170943040401e-14,2.842170943040401e-14,4229.274110036476,1279.4353129453466,1201.10958086381,9.094947017729282e-13,50460.138286091045,62662.09173549358
2025-07-02,182,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,70521.7114094003,61114.051722231234,9407.65968716907,1742.3594340150662,18888.588972082023,15706.303100707155,4.840572387365683e-13,1.4210854715202004e-13,1.4210854715202004e-13,1279.4353129453466,2642.827054767491,2550.2033504038736,7.958078640513122e-13,55423.69508952368,61145.661107472886
2025-07-03,183,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,71309.39306266907,62755.39468150154,8553.998381167527,1516.4610368611206,22309.22054374268,21325.890258535073,60.921554166667676,2.842170943040401e-14,2.842170943040401e-14,2642.827054767491,1327.7498612189263,1255.3223084119331,9.094947017729282e-13,59350.57862747995,62669.48813256821
2025-07-04,184,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,32086.781266135527,32086.781266135527,0.0,0.0,19465.77683650079,14477.128499691356,2415.007267483583,15952.058236380939,15952.058236380939,1327.7498612189263,4534.373883598818,2161.3900180993483,8.526512829121202e-13,33484.97818272906,32443.11767687303
2025-07-05,185,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,28587.897936829668,27838.414261178583,749.4836756510836,125.68203498431137,20019.47460307884,16780.576602444406,31.653984166666884,12259.203304282173,12259.203304282173,4534.373883598818,5838.2342370681035,5050.630141702008,8.597567102697212e-13,25953.55282779365,27521.18900115775
