strategy,date,event_hour,soc_kwh,scenario_count,node_count,objective,solve_seconds,max_eq_residual,max_ub_violation,latest_history_day,continuation_first_time,terminal_time,scenario_weight_sum,clip_rate,terminal_shortfall_expected_kwh,terminal_shortfall_binding_scenarios
D,2025-06-23,18,10800.0,9,1,68154.19905416285,0.08326080000551883,9.094947017729282e-13,2.2737367544323206e-13,171,2025-06-24 00:10:00,2025-06-25 00:10:00,1.0,0.0,0.0,0
D,2025-06-24,0,7439.3424103473535,9,1,103965.81841014457,0.21876930000144057,1.8189894035458565e-12,1.1368683772161603e-13,172,2025-06-25 00:10:00,2025-06-26 00:10:00,1.0,0.0,0.0,0
D,2025-06-24,6,10775.492409622428,9,1,91159.1342957454,0.1177624999982072,1.8189894035458565e-12,3.637978807091713e-12,172,2025-06-25 00:10:00,2025-06-26 00:10:00,1.0,0.0,0.0,0
D,2025-06-24,12,5779.477614962489,9,1,81610.11789399132,0.10507900000084192,1.8189894035458565e-12,1.8189894035458565e-12,172,2025-06-25 00:10:00,2025-06-26 00:10:00,1.0,0.0,0.0,0
D,2025-06-24,18,10800.0,9,1,72299.98081926865,0.09022410000034142,9.094947017729282e-13,2.2737367544323206e-13,172,2025-06-25 00:10:00,2025-06-26 00:10:00,1.0,0.0,0.0,0
D,2025-06-25,0,7625.978704796021,9,1,97270.09076041932,0.305335400000331,1.8189894035458565e-12,7.275957614183426e-12,173,2025-06-26 00:10:00,2025-06-27 00:10:00,1.0,0.0,0.0,0
D,2025-06-25,6,10800.0,9,1,86623.87582280778,0.16714229999342933,1.8189894035458565e-12,2.2737367544323206e-13,173,2025-06-26 00:10:00,2025-06-27 00:10:00,1.0,0.0,0.0,0
D,2025-06-25,12,7455.783870927499,9,1,80639.70464355068,0.13411030000133906,1.8189894035458565e-12,1.8189894035458565e-12,173,2025-06-26 00:10:00,2025-06-27 00:10:00,1.0,0.0,0.0,0
D,2025-06-25,18,10800.0,9,1,62731.729695240705,0.10183390000020154,1.8189894035458565e-12,4.547473508864641e-13,173,2025-06-26 00:10:00,2025-06-27 00:10:00,1.0,0.0,0.0,0
D,2025-06-26,0,7371.548923603021,9,1,75539.39240802769,0.23107900000468362,1.8189894035458565e-12,1.1368683772161603e-13,174,2025-06-27 00:10:00,2025-06-28 00:10:00,1.0,0.0,0.0,0
D,2025-06-26,6,10800.0,9,1,63939.97900507835,0.16136280000500847,1.8189894035458565e-12,2.2737367544323206e-13,174,2025-06-27 00:10:00,2025-06-28 00:10:00,1.0,0.0,0.0,0
D,2025-06-26,12,7353.002017992392,9,1,58755.30262549907,0.1442274000000907,9.094947017729282e-13,1.8189894035458565e-12,174,2025-06-27 00:10:00,2025-06-28 00:10:00,1.0,0.0,0.0,0
D,2025-06-26,18,10800.0,9,1,45820.780803140864,0.10309640000923537,9.094947017729282e-13,2.2737367544323206e-13,174,2025-06-27 00:10:00,2025-06-28 00:10:00,1.0,0.0,0.0,0
D,2025-06-27,0,4358.170909422197,9,1,60605.8312677228,0.2073307999962708,1.8189894035458565e-12,3.637978807091713e-12,175,2025-06-28 00:10:00,2025-06-29 00:10:00,1.0,0.0,0.0,0
D,2025-06-27,6,9654.65763473205,9,1,47927.729282359585,0.14619600000150967,1.8189894035458565e-12,1.1368683772161603e-13,175,2025-06-28 00:10:00,2025-06-29 00:10:00,1.0,0.0,0.0,0
D,2025-06-27,12,10800.0,9,1,48670.45035166288,0.12393329999758862,1.8189894035458565e-12,4.547473508864641e-13,175,2025-06-28 00:10:00,2025-06-29 00:10:00,1.0,0.0,0.0,0
D,2025-06-27,18,10800.0,9,1,40010.13484041206,0.11065430000599008,1.8189894035458565e-12,1.1368683772161603e-13,175,2025-06-28 00:10:00,2025-06-29 00:10:00,1.0,0.0,0.0,0
D,2025-06-28,0,8303.216185572217,9,1,61881.08330132488,0.2702959999878658,1.8189894035458565e-12,1.1368683772161603e-13,176,2025-06-29 00:10:00,2025-06-30 00:10:00,1.0,0.0,0.0,0
D,2025-06-28,6,4586.135756340865,9,1,55334.70675872814,0.1556933000101708,1.8189894035458565e-12,2.2737367544323206e-13,176,2025-06-29 00:10:00,2025-06-30 00:10:00,1.0,0.0,0.0,0
D,2025-06-28,12,10800.0,9,1,53759.051901782965,0.11522880000120495,1.8189894035458565e-12,2.2737367544323206e-13,176,2025-06-29 00:10:00,2025-06-30 00:10:00,1.0,0.0,0.0,0
D,2025-06-28,18,10800.0,9,1,48854.755030044136,0.10288920000311919,1.8189894035458565e-12,2.2737367544323206e-13,176,2025-06-29 00:10:00,2025-06-30 00:10:00,1.0,0.0,0.0,0
D,2025-06-29,0,7820.020299961078,9,1,75501.82908779237,0.21634220000123605,9.094947017729282e-13,1.1368683772161603e-13,177,2025-06-30 00:10:00,2025-07-01 00:10:00,1.0,0.0,0.0,0
D,2025-06-29,6,7681.147071071917,9,1,70280.05184816143,0.12999470000795554,1.8189894035458565e-12,7.275957614183426e-12,177,2025-06-30 00:10:00,2025-07-01 00:10:00,1.0,0.0,0.0,0
D,2025-06-29,12,3229.2206801349953,9,1,69437.09178661233,0.1477251000032993,1.8189894035458565e-12,1.8189894035458565e-12,177,2025-06-30 00:10:00,2025-07-01 00:10:00,1.0,0.0,0.0,0
D,2025-06-29,18,8952.437599575449,9,1,59867.03741016185,0.08785759999591392,9.094947017729282e-13,1.1368683772161603e-13,177,2025-06-30 00:10:00,2025-07-01 00:10:00,1.0,0.0,0.0,0
D,2025-06-30,0,4679.149676925082,9,1,102314.10639808732,0.20959210000000894,1.8189894035458565e-12,2.9103830456733704e-11,178,2025-07-01 00:10:00,2025-07-02 00:10:00,1.0,0.0,0.0,0
D,2025-06-30,6,10800.0,9,1,88940.98320352394,0.12936330000229646,9.094947017729282e-13,2.2737367544323206e-13,178,2025-07-01 00:10:00,2025-07-02 00:10:00,1.0,0.0,0.0,0
D,2025-06-30,12,6542.356900053377,9,1,79075.04073947665,0.1142318000056548,1.8189894035458565e-12,2.2737367544323206e-13,178,2025-07-01 00:10:00,2025-07-02 00:10:00,1.0,0.0,0.0,0
D,2025-06-30,18,10800.0,9,1,57990.55963409691,0.08792110001377296,1.8189894035458565e-12,2.2737367544323206e-13,178,2025-07-01 00:10:00,2025-07-02 00:10:00,1.0,0.0,0.0,0
D,2025-07-01,0,7232.806163601491,9,1,93360.29231588078,0.34439920001022983,1.8189894035458565e-12,1.4551915228366852e-11,179,2025-07-02 00:10:00,2025-07-03 00:10:00,1.0,0.0,0.0,0
D,2025-07-01,6,8494.00213626384,9,1,86084.3402844519,0.12698489999456797,1.8189894035458565e-12,7.275957614183426e-12,179,2025-07-02 00:10:00,2025-07-03 00:10:00,1.0,0.0,0.0,0
D,2025-07-01,12,4450.873406840378,9,1,77185.8495636167,0.14422850000846665,1.8189894035458565e-12,3.410605131648481e-13,179,2025-07-02 00:10:00,2025-07-03 00:10:00,1.0,0.0,0.0,0
D,2025-07-01,18,8720.052438373325,9,1,59923.48593920882,0.09483349999936763,9.094947017729282e-13,5.115907697472721e-13,179,2025-07-02 00:10:00,2025-07-03 00:10:00,1.0,0.0,0.0,0
D,2025-07-02,0,3940.278176270859,9,1,98151.38916617987,0.2378279999975348,1.8189894035458565e-12,7.275957614183426e-12,180,2025-07-03 00:10:00,2025-07-04 00:10:00,1.0,0.0,0.0,0
D,2025-07-02,6,7838.646808801858,9,1,86105.99592520166,0.14027570000325795,1.8189894035458565e-12,2.2737367544323206e-13,180,2025-07-03 00:10:00,2025-07-04 00:10:00,1.0,0.0,0.0,0
D,2025-07-02,12,3265.28333408122,9,1,79753.64171372524,0.1320458999980474,1.8189894035458565e-12,1.8189894035458565e-12,180,2025-07-03 00:10:00,2025-07-04 00:10:00,1.0,0.0,0.0,0
D,2025-07-02,18,9437.554968009685,9,1,66318.68050953948,0.0920040000055451,1.8189894035458565e-12,4.547473508864641e-13,180,2025-07-03 00:10:00,2025-07-04 00:10:00,1.0,0.0,0.0,0
D,2025-07-03,0,4576.165628227443,9,1,83485.97332612761,0.2213943999959156,1.8189894035458565e-12,1.1368683772161603e-13,181,2025-07-04 00:10:00,2025-07-05 00:10:00,1.0,0.0,0.0,0
D,2025-07-03,6,8998.607929993765,9,1,73387.07019865492,0.2027343999943696,1.8189894035458565e-12,2.2737367544323206e-13,181,2025-07-04 00:10:00,2025-07-05 00:10:00,1.0,0.0,0.0,0
D,2025-07-03,12,6286.642393001316,9,1,63654.494589742644,0.23482150000927504,1.8189894035458565e-12,1.8189894035458565e-12,181,2025-07-04 00:10:00,2025-07-05 00:10:00,1.0,0.0,0.0,0
D,2025-07-03,18,10743.673763767778,9,1,47515.13599633793,0.15329630000633188,1.8189894035458565e-12,1.7053025658242404e-13,181,2025-07-04 00:10:00,2025-07-05 00:10:00,1.0,0.0,0.0,0
D,2025-07-04,0,2790.0022288959376,9,1,65702.85102795699,0.3572835999948438,1.8189894035458565e-12,1.8189894035458565e-12,182,2025-07-05 00:10:00,2025-07-06 00:10:00,1.0,0.0,0.0,0
D,2025-07-04,6,8580.19240474177,9,1,56450.31077038927,0.19221930000639986,1.8189894035458565e-12,9.094947017729282e-13,182,2025-07-05 00:10:00,2025-07-06 00:10:00,1.0,0.0,0.0,0
D,2025-07-04,12,10800.0,9,1,54692.5506963487,0.17013320000842214,1.8189894035458565e-12,2.2737367544323206e-13,182,2025-07-05 00:10:00,2025-07-06 00:10:00,1.0,0.0,0.0,0
D,2025-07-04,18,10800.0,9,1,44667.61401593319,0.13726109999697655,1.8189894035458565e-12,2.2737367544323206e-13,182,2025-07-05 00:10:00,2025-07-06 00:10:00,1.0,0.0,0.0,0
D,2025-07-05,0,6176.442416462184,9,1,67471.92559495526,0.21734550000110175,1.8189894035458565e-12,1.1368683772161603e-13,183,2025-07-06 00:10:00,2025-07-07 00:10:00,1.0,0.0,0.0,0
D,2025-07-05,6,4416.066991121874,9,1,59466.03704867052,0.18010330000834074,1.8189894035458565e-12,4.547473508864641e-13,183,2025-07-06 00:10:00,2025-07-07 00:10:00,1.0,0.0,0.0,0
D,2025-07-05,12,10800.0,9,1,60431.67433092201,0.15340089998790063,1.8189894035458565e-12,3.410605131648481e-13,183,2025-07-06 00:10:00,2025-07-07 00:10:00,1.0,0.0,0.0,0
D,2025-07-05,18,10800.0,9,1,53391.26915313192,0.12286849999509286,1.8189894035458565e-12,3.410605131648481e-13,183,2025-07-06 00:10:00,2025-07-07 00:10:00,1.0,0.0,0.0,0
D,2025-07-06,0,5814.013034774769,9,1,82716.53137889777,0.26342649999423884,1.8189894035458565e-12,9.094947017729282e-13,184,2025-07-07 00:10:00,2025-07-08 00:10:00,1.0,0.0,0.0,0
D,2025-07-06,6,4455.985983759679,9,1,80472.1932657864,0.16894889999821316,1.8189894035458565e-12,1.8189894035458565e-12,184,2025-07-07 00:10:00,2025-07-08 00:10:00,1.0,0.0,0.0,0
D,2025-07-06,12,4481.681950146968,9,1,72173.50207286577,0.15783369999553543,1.8189894035458565e-12,5.4569682106375694e-12,184,2025-07-07 00:10:00,2025-07-08 00:10:00,1.0,0.0,0.0,0
D,2025-07-06,18,7987.116657148868,9,1,56533.02023123439,0.12021340000501368,9.094947017729282e-13,3.410605131648481e-13,184,2025-07-07 00:10:00,2025-07-08 00:10:00,1.0,0.0,0.0,0
D,2025-07-07,0,3654.0497901210206,9,1,107436.90806092625,0.3233034000004409,1.8189894035458565e-12,1.1368683772161603e-13,185,2025-07-08 00:10:00,2025-07-09 00:10:00,1.0,0.0,0.0,0
D,2025-07-07,6,8921.727582973272,9,1,91616.42250553539,0.17251059999398421,9.094947017729282e-13,4.547473508864641e-13,185,2025-07-08 00:10:00,2025-07-09 00:10:00,1.0,0.0,0.0,0
D,2025-07-07,12,6515.172794560046,9,1,88467.79650031448,0.13017350000154693,9.094947017729282e-13,3.410605131648481e-13,185,2025-07-08 00:10:00,2025-07-09 00:10:00,1.0,0.0,0.0,0
D,2025-07-07,18,10797.792170060133,9,1,66970.61973650304,0.10310150000441354,9.094947017729282e-13,7.674998414586298e-13,185,2025-07-08 00:10:00,2025-07-09 00:10:00,1.0,0.0,0.0,0
D,2025-07-08,0,4862.661265087308,9,1,109065.83068449385,0.2345777000009548,1.8189894035458565e-12,1.1368683772161603e-13,186,2025-07-09 00:10:00,2025-07-10 00:10:00,1.0,0.0,0.0,0
D,2025-07-08,6,10800.0,9,1,91922.67873955783,0.17988579999655485,1.8189894035458565e-12,2.2737367544323206e-13,186,2025-07-09 00:10:00,2025-07-10 00:10:00,1.0,0.0,0.0,0
D,2025-07-08,12,10000.170223685433,9,1,88718.38612512537,0.13454210000054445,1.8189894035458565e-12,9.094947017729282e-13,186,2025-07-09 00:10:00,2025-07-10 00:10:00,1.0,0.0,0.0,0
D,2025-07-08,18,10800.0,9,1,69367.33060475213,0.10055400000419468,9.094947017729282e-13,2.2737367544323206e-13,186,2025-07-09 00:10:00,2025-07-10 00:10:00,1.0,0.0,0.0,0
D,2025-07-09,0,6345.707980072988,9,1,109508.9461327412,0.3942423999978928,1.8189894035458565e-12,4.547473508864641e-13,187,2025-07-10 00:10:00,2025-07-11 00:10:00,1.0,0.0,0.0,0
D,2025-07-09,6,10800.0,9,1,94819.28395587111,0.17059940000763163,1.8189894035458565e-12,2.7284841053187847e-12,187,2025-07-10 00:10:00,2025-07-11 00:10:00,1.0,0.0,0.0,0
D,2025-07-09,12,9556.24766860945,9,1,94827.4046844032,0.13171529999817722,1.8189894035458565e-12,2.2737367544323206e-13,187,2025-07-10 00:10:00,2025-07-11 00:10:00,1.0,0.0,0.0,0
D,2025-07-09,18,10800.0,9,1,72212.95356075613,0.10020549999899231,1.8189894035458565e-12,2.2737367544323206e-13,187,2025-07-10 00:10:00,2025-07-11 00:10:00,1.0,0.0,0.0,0
D,2025-07-10,0,7189.970695143271,9,1,87717.76698625424,0.276520299987169,1.8189894035458565e-12,3.637978807091713e-12,188,2025-07-11 00:10:00,2025-07-12 00:10:00,1.0,0.0,0.0,0
D,2025-07-10,6,10800.0,9,1,76696.59193248536,0.16682880000735167,1.8189894035458565e-12,2.7284841053187847e-12,188,2025-07-11 00:10:00,2025-07-12 00:10:00,1.0,0.0,0.0,0
D,2025-07-10,12,7263.66736143708,9,1,75718.43310226122,0.13810630000079982,1.8189894035458565e-12,3.410605131648481e-13,188,2025-07-11 00:10:00,2025-07-12 00:10:00,1.0,0.0,0.0,0
D,2025-07-10,18,10800.0,9,1,59808.8208236812,0.1033471999980975,1.8189894035458565e-12,3.410605131648481e-13,188,2025-07-11 00:10:00,2025-07-12 00:10:00,1.0,0.0,0.0,0
D,2025-07-11,0,7173.315390415843,9,1,76482.33941521308,0.2201920999941649,1.8189894035458565e-12,1.1368683772161603e-13,189,2025-07-12 00:10:00,2025-07-13 00:10:00,1.0,0.0,0.0,0
D,2025-07-11,6,10393.624850928767,9,1,64638.52439433205,0.16451930000039283,1.8189894035458565e-12,1.8189894035458565e-12,189,2025-07-12 00:10:00,2025-07-13 00:10:00,1.0,0.0,0.0,0
D,2025-07-11,12,10800.0,9,1,67044.77123804872,0.1251412999990862,1.8189894035458565e-12,2.2737367544323206e-13,189,2025-07-12 00:10:00,2025-07-13 00:10:00,1.0,0.0,0.0,0
D,2025-07-11,18,10800.0,9,1,57508.81968603641,0.11575599999923725,1.8189894035458565e-12,2.2737367544323206e-13,189,2025-07-12 00:10:00,2025-07-13 00:10:00,1.0,0.0,0.0,0
D,2025-07-12,0,10410.07465758878,9,1,75322.56292021641,0.24156910000601783,1.8189894035458565e-12,1.8189894035458565e-12,190,2025-07-13 00:10:00,2025-07-14 00:10:00,1.0,0.0,0.0,0
D,2025-07-12,6,5779.749793253541,9,1,69073.17863271102,0.1777901000023121,1.8189894035458565e-12,1.7053025658242404e-13,190,2025-07-13 00:10:00,2025-07-14 00:10:00,1.0,0.0,0.0,0
D,2025-07-12,12,10800.0,9,1,70450.47893020483,0.1337746000062907,1.8189894035458565e-12,1.7053025658242404e-13,190,2025-07-13 00:10:00,2025-07-14 00:10:00,1.0,0.0,0.0,0
D,2025-07-12,18,10800.0,9,1,59263.29469882362,0.11723639999399893,4.547473508864641e-13,1.7053025658242404e-13,190,2025-07-13 00:10:00,2025-07-14 00:10:00,1.0,0.0,0.0,0
D,2025-07-13,0,7576.803973849678,9,1,92525.49501121344,0.26785029999155086,1.8189894035458565e-12,3.637978807091713e-12,191,2025-07-14 00:10:00,2025-07-15 00:10:00,1.0,0.0,0.0,0
D,2025-07-13,6,9648.606541479163,9,1,78684.95214147873,0.1837180000002263,1.8189894035458565e-12,5.115907697472721e-13,191,2025-07-14 00:10:00,2025-07-15 00:10:00,1.0,0.0,0.0,0
D,2025-07-13,12,4153.676799686206,9,1,81861.60332714596,0.16012259999115486,1.8189894035458565e-12,9.094947017729282e-13,191,2025-07-14 00:10:00,2025-07-15 00:10:00,1.0,0.0,0.0,0
D,2025-07-13,18,10798.072053007712,9,1,68265.52282500845,0.10628839999844786,9.094947017729282e-13,2.2737367544323206e-13,191,2025-07-14 00:10:00,2025-07-15 00:10:00,1.0,0.0,0.0,0
D,2025-07-14,0,5162.574465471315,9,1,108814.97751547967,0.2361862999969162,1.8189894035458565e-12,1.1368683772161603e-13,192,2025-07-15 00:10:00,2025-07-16 00:10:00,1.0,0.0,0.0,0
D,2025-07-14,6,10800.0,9,1,94071.24692338197,0.15712489999714307,1.8189894035458565e-12,1.8189894035458565e-12,192,2025-07-15 00:10:00,2025-07-16 00:10:00,1.0,0.0,0.0,0
D,2025-07-14,12,9274.285684041868,9,1,90116.40850121471,0.10766120000334922,1.8189894035458565e-12,2.2737367544323206e-13,192,2025-07-15 00:10:00,2025-07-16 00:10:00,1.0,0.0,0.0,0
D,2025-07-14,18,10768.363584319086,9,1,78034.45493542943,0.09726210001099389,1.8189894035458565e-12,2.2737367544323206e-13,192,2025-07-15 00:10:00,2025-07-16 00:10:00,1.0,0.0,0.0,0
D,2025-07-15,0,6792.282318793111,9,1,104900.70000458004,0.22872069998993538,1.8189894035458565e-12,1.1368683772161603e-13,193,2025-07-16 00:10:00,2025-07-17 00:10:00,1.0,0.0,0.0,0
D,2025-07-15,6,10800.0,9,1,89546.58442876616,0.1689565999986371,1.8189894035458565e-12,5.684341886080801e-13,193,2025-07-16 00:10:00,2025-07-17 00:10:00,1.0,0.0,0.0,0
D,2025-07-15,12,9732.700840078589,9,1,86811.34022580457,0.14557169999170583,1.8189894035458565e-12,1.8189894035458565e-12,193,2025-07-16 00:10:00,2025-07-17 00:10:00,1.0,0.0,0.0,0
D,2025-07-15,18,10800.0,9,1,67580.23577095126,0.11062289999972563,1.8189894035458565e-12,5.684341886080801e-13,193,2025-07-16 00:10:00,2025-07-17 00:10:00,1.0,0.0,0.0,0
D,2025-07-16,0,7785.510736611388,9,1,101622.17686236998,0.35980610000842717,1.8189894035458565e-12,1.1368683772161603e-13,194,2025-07-17 00:10:00,2025-07-18 00:10:00,1.0,0.0,0.0,0
D,2025-07-16,6,10800.0,9,1,86681.74025108542,0.15722810001170728,1.8189894035458565e-12,9.094947017729282e-13,194,2025-07-17 00:10:00,2025-07-18 00:10:00,1.0,0.0,0.0,0
D,2025-07-16,12,10305.109232731555,9,1,85656.7512646237,0.14619490000768565,1.8189894035458565e-12,3.637978807091713e-12,194,2025-07-17 00:10:00,2025-07-18 00:10:00,1.0,0.0,0.0,0
D,2025-07-16,18,10800.0,9,1,70275.44443237717,0.10494679999828804,9.094947017729282e-13,2.2737367544323206e-13,194,2025-07-17 00:10:00,2025-07-18 00:10:00,1.0,0.0,0.0,0
D,2025-07-17,0,6778.0760392898555,9,1,85073.94810367045,0.24924279999686405,1.8189894035458565e-12,7.275957614183426e-12,195,2025-07-18 00:10:00,2025-07-19 00:10:00,1.0,0.0,0.0,0
D,2025-07-17,6,10800.0,9,1,76127.79473452689,0.16115319999516942,1.8189894035458565e-12,1.8189894035458565e-12,195,2025-07-18 00:10:00,2025-07-19 00:10:00,1.0,0.0,0.0,0
D,2025-07-17,12,9476.340812916518,9,1,71228.37160974376,0.1425294000073336,1.8189894035458565e-12,2.2737367544323206e-13,195,2025-07-18 00:10:00,2025-07-19 00:10:00,1.0,0.0,0.0,0
D,2025-07-17,18,10333.581795370317,9,1,56123.83779811688,0.09839230000216048,1.8189894035458565e-12,2.2737367544323206e-13,195,2025-07-18 00:10:00,2025-07-19 00:10:00,1.0,0.0,0.0,0
D,2025-07-18,0,4415.020079983928,9,1,76963.71802128993,0.25606209998659324,1.8189894035458565e-12,1.1368683772161603e-13,196,2025-07-19 00:10:00,2025-07-20 00:10:00,1.0,0.0,0.0,0
D,2025-07-18,6,10393.917923795028,9,1,63867.034441828255,0.1675351000012597,1.8189894035458565e-12,3.637978807091713e-12,196,2025-07-19 00:10:00,2025-07-20 00:10:00,1.0,0.0,0.0,0
D,2025-07-18,12,10800.0,9,1,61358.30948992662,0.1524247000052128,1.8189894035458565e-12,1.8189894035458565e-12,196,2025-07-19 00:10:00,2025-07-20 00:10:00,1.0,0.0,0.0,0
D,2025-07-18,18,10800.0,9,1,53340.72963684651,0.11615770000207704,1.8189894035458565e-12,3.410605131648481e-13,196,2025-07-19 00:10:00,2025-07-20 00:10:00,1.0,0.0,0.0,0
D,2025-07-19,0,8530.423305365075,9,1,73736.00176754092,0.3515347000065958,1.8189894035458565e-12,7.275957614183426e-12,197,2025-07-20 00:10:00,2025-07-21 00:10:00,1.0,0.0,0.0,0
D,2025-07-19,6,6037.296624661697,9,1,63955.29980081327,0.16984830000728834,1.8189894035458565e-12,2.2737367544323206e-13,197,2025-07-20 00:10:00,2025-07-21 00:10:00,1.0,0.0,0.0,0
D,2025-07-19,12,10800.0,9,1,63629.52525912627,0.16069570000399835,1.8189894035458565e-12,9.094947017729282e-13,197,2025-07-20 00:10:00,2025-07-21 00:10:00,1.0,0.0,0.0,0
D,2025-07-19,18,10800.0,9,1,57608.74942664304,0.15373530000215396,1.8189894035458565e-12,2.2737367544323206e-13,197,2025-07-20 00:10:00,2025-07-21 00:10:00,1.0,0.0,0.0,0
D,2025-07-20,0,7619.218197965303,9,1,87721.31262261127,0.2971423999988474,1.8189894035458565e-12,3.637978807091713e-12,198,2025-07-21 00:10:00,2025-07-22 00:10:00,1.0,0.0,0.0,0
D,2025-07-20,6,9771.99956007018,9,1,77714.516383568,0.17982660001143813,1.8189894035458565e-12,1.1368683772161603e-13,198,2025-07-21 00:10:00,2025-07-22 00:10:00,1.0,0.0,0.0,0
D,2025-07-20,12,4630.163505126624,9,1,76649.27916883506,0.1532506000075955,1.8189894035458565e-12,3.637978807091713e-12,198,2025-07-21 00:10:00,2025-07-22 00:10:00,1.0,0.0,0.0,0
D,2025-07-20,18,9566.502864766795,9,1,65611.75194336599,0.12452789999952074,1.8189894035458565e-12,9.094947017729282e-13,198,2025-07-21 00:10:00,2025-07-22 00:10:00,1.0,0.0,0.0,0
D,2025-07-21,0,4168.948719346732,9,1,109809.76768095054,0.27432269998826087,1.8189894035458565e-12,1.1368683772161603e-13,199,2025-07-22 00:10:00,2025-07-23 00:10:00,1.0,0.0,0.0,0
D,2025-07-21,6,10800.0,9,1,93454.76164642,0.16232740000123158,1.8189894035458565e-12,6.821210263296962e-13,199,2025-07-22 00:10:00,2025-07-23 00:10:00,1.0,0.0,0.0,0
D,2025-07-21,12,9736.976001952027,9,1,92720.2058745483,0.15049549999821465,1.8189894035458565e-12,3.637978807091713e-12,199,2025-07-22 00:10:00,2025-07-23 00:10:00,1.0,0.0,0.0,0
D,2025-07-21,18,10800.0,9,1,70693.939877053,0.16043689999787603,1.8189894035458565e-12,3.410605131648481e-13,199,2025-07-22 00:10:00,2025-07-23 00:10:00,1.0,0.0,0.0,0
D,2025-07-22,0,7228.253445835269,9,1,104896.16460556029,0.33631420000165235,1.8189894035458565e-12,1.1368683772161603e-13,200,2025-07-23 00:10:00,2025-07-24 00:10:00,1.0,0.0,0.0,0
D,2025-07-22,6,10800.0,9,1,102401.36812084298,0.1702227999921888,1.8189894035458565e-12,2.2737367544323206e-13,200,2025-07-23 00:10:00,2025-07-24 00:10:00,1.0,0.0,0.0,0
D,2025-07-22,12,9093.010893923563,9,1,86975.97492280976,0.15651300000899937,9.094947017729282e-13,1.8189894035458565e-12,200,2025-07-23 00:10:00,2025-07-24 00:10:00,1.0,0.0,0.0,0
D,2025-07-22,18,10800.0,9,1,72331.62111059179,0.10521490000246558,1.8189894035458565e-12,2.2737367544323206e-13,200,2025-07-23 00:10:00,2025-07-24 00:10:00,1.0,0.0,0.0,0
D,2025-07-23,0,7042.278391835805,9,1,112831.65155575659,0.27507130001322366,1.8189894035458565e-12,1.1368683772161603e-13,201,2025-07-24 00:10:00,2025-07-25 00:10:00,1.0,0.0,0.0,0
D,2025-07-23,6,10800.0,9,1,94404.31690565213,0.1706694000022253,1.8189894035458565e-12,3.410605131648481e-13,201,2025-07-24 00:10:00,2025-07-25 00:10:00,1.0,0.0,0.0,0
D,2025-07-23,12,9646.459716970137,9,1,88709.41883878077,0.13578289998986293,1.8189894035458565e-12,1.8189894035458565e-12,201,2025-07-24 00:10:00,2025-07-25 00:10:00,1.0,0.0,0.0,0
D,2025-07-23,18,10800.0,9,1,80473.73210033205,0.1021413999987999,1.8189894035458565e-12,3.410605131648481e-13,201,2025-07-24 00:10:00,2025-07-25 00:10:00,1.0,0.0,0.0,0
D,2025-07-24,0,7067.085646349657,9,1,94134.4650472073,0.30018720000225585,9.094947017729282e-13,1.1368683772161603e-13,202,2025-07-25 00:10:00,2025-07-26 00:10:00,1.0,0.0,0.0,0
D,2025-07-24,6,10800.0,9,1,77358.55503244505,0.20394920000398997,1.8189894035458565e-12,2.2737367544323206e-13,202,2025-07-25 00:10:00,2025-07-26 00:10:00,1.0,0.0,0.0,0
D,2025-07-24,12,10800.0,9,1,72727.91798078622,0.1550061000016285,1.8189894035458565e-12,1.8189894035458565e-12,202,2025-07-25 00:10:00,2025-07-26 00:10:00,1.0,0.0,0.0,0
D,2025-07-24,18,10800.0,9,1,54630.045575895805,0.11980250000488013,9.094947017729282e-13,2.2737367544323206e-13,202,2025-07-25 00:10:00,2025-07-26 00:10:00,1.0,0.0,0.0,0
D,2025-07-25,0,5777.565595766255,9,1,69700.84157845385,0.3308029999898281,1.8189894035458565e-12,1.1368683772161603e-13,203,2025-07-26 00:10:00,2025-07-27 00:10:00,1.0,0.0,0.0,0
D,2025-07-25,6,10401.31654672264,9,1,61888.01804781113,0.1812424999952782,1.8189894035458565e-12,1.8189894035458565e-12,203,2025-07-26 00:10:00,2025-07-27 00:10:00,1.0,0.0,0.0,0
D,2025-07-25,12,10800.0,9,1,61463.56679349113,0.19449120000354014,9.094947017729282e-13,2.2737367544323206e-13,203,2025-07-26 00:10:00,2025-07-27 00:10:00,1.0,0.0,0.0,0
D,2025-07-25,18,10800.0,9,1,50571.20668162355,0.12052229999972042,1.8189894035458565e-12,2.2737367544323206e-13,203,2025-07-26 00:10:00,2025-07-27 00:10:00,1.0,0.0,0.0,0
D,2025-07-26,0,8396.900669895409,9,1,71623.59588030308,0.3635791999986395,1.8189894035458565e-12,7.275957614183426e-12,204,2025-07-27 00:10:00,2025-07-28 00:10:00,1.0,0.0,0.0,0
D,2025-07-26,6,7013.135467716581,9,1,64721.5537530656,0.18190479998884257,1.8189894035458565e-12,9.094947017729282e-13,204,2025-07-27 00:10:00,2025-07-28 00:10:00,1.0,0.0,0.0,0
D,2025-07-26,12,10800.0,9,1,70456.71161059322,0.13112020000698976,1.8189894035458565e-12,2.7284841053187847e-12,204,2025-07-27 00:10:00,2025-07-28 00:10:00,1.0,0.0,0.0,0
