strategy,date,interval_i,event_hour,horizon_slots,soc_before_kwh,soc_after_kwh,contract_kwh,forecast_net_kwh,dispatch_net_kwh,execution_mode,measurement_model,actual_net_kwh,forecast_residual_kwh,charge_kwh,discharge_kwh,predicted_emergency_kwh,emergency_kwh,curtail_kwh,pv_curtail_kwh,grid_import_kwh,unused_contract_kwh,supply_surplus_kwh,battery_dump_kwh,terminal_shortfall_kwh
D,2025-07-08,139,18,5,1393.1342183729082,1353.2618323570512,779.9569166666669,820.6377282623884,817.7831833333332,measured_current_mpc,ideal_piecewise_constant_current_slot,817.7831833333332,-2.8545449290551232,0.0,37.826266666666356,0.0,0.0,0.0,0.0,779.9569166666669,0.0,0.0,0.0,69.21114956114843
D,2025-07-08,140,18,4,1353.2618323570512,1353.2618323570512,838.463265606095,820.3761402135439,786.8864166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,786.8864166666667,-33.489723546877144,0.0,0.0,0.0,0.0,0.0,0.0,786.8864166666667,51.57684893942826,51.57684893942826,0.0,0.0
D,2025-07-08,141,18,3,1353.2618323570512,1353.2618323570512,812.3816666666665,761.2415506174993,730.1916666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,730.1916666666666,-31.049883950832736,0.0,0.0,0.0,0.0,0.0,0.0,730.1916666666666,82.18999999999994,82.18999999999994,0.0,0.0
D,2025-07-08,142,18,2,1353.2618323570512,1395.5218738938893,800.7977450899104,746.0331063883393,756.25175,measured_current_mpc,ideal_piecewise_constant_current_slot,756.25175,10.218643611660696,44.545995089910434,0.0,0.0,0.0,0.0,0.0,800.7977450899104,0.0,0.0,0.0,0.0
D,2025-07-08,143,18,1,1395.5218738938893,1421.746500227171,821.8707333333334,804.0103224275609,794.2275500000001,measured_current_mpc,ideal_piecewise_constant_current_slot,794.2275500000001,-9.782772427560872,27.643183333333354,0.0,0.0,0.0,0.0,0.0,821.8707333333334,0.0,0.0,0.0,0.0
D,2025-07-09,0,0,36,1421.746500227171,1498.4301523474242,861.7933333333334,814.165,780.9616666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,780.9616666666667,-33.20333333333326,80.8316666666667,0.0,0.0,0.0,0.0,0.0,861.7933333333334,0.0,0.0,0.0,0.0
D,2025-07-09,1,0,35,1498.4301523474242,2288.999567389519,1633.8380462962955,761.5606666666666,730.0853333333332,measured_current_mpc,ideal_piecewise_constant_current_slot,730.0853333333332,-31.475333333333424,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1563.4186666666665,70.41937962962902,70.41937962962902,0.0,0.0
D,2025-07-09,2,0,34,2288.999567389519,2956.8209223157664,1604.0171999999998,738.8325166666665,740.4909166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,740.4909166666666,1.6584000000001424,703.9455172222167,0.0,0.0,0.0,0.0,0.0,1444.4364338888834,159.58076611111642,159.58076611111642,0.0,0.0
D,2025-07-09,3,0,33,2956.8209223157664,2956.8209223157664,1567.08,760.6850666666668,792.4733333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,792.4733333333334,31.788266666666573,0.0,0.0,0.0,0.0,0.0,0.0,792.4733333333334,774.6066666666666,774.6066666666666,0.0,0.0
D,2025-07-09,4,0,32,2956.8209223157664,2956.8209223157664,1586.9256833333332,779.1658666666665,774.0354666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,774.0354666666667,-5.130399999999781,0.0,0.0,0.0,0.0,0.0,0.0,774.0354666666667,812.8902166666664,812.8902166666664,0.0,0.0
D,2025-07-09,5,0,31,2956.8209223157664,2956.8209223157664,1542.4060499999998,745.9727000000001,757.6898333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,757.6898333333334,11.717133333333209,0.0,0.0,0.0,0.0,0.0,0.0,757.6898333333334,784.7162166666665,784.7162166666665,0.0,0.0
D,2025-07-09,6,0,30,2956.8209223157664,2956.8209223157664,1553.2283333333332,774.3787999999998,781.645,measured_current_mpc,ideal_piecewise_constant_current_slot,781.645,7.26620000000014,0.0,0.0,0.0,0.0,0.0,0.0,781.645,771.5833333333333,771.5833333333333,0.0,0.0
D,2025-07-09,7,0,29,2956.8209223157664,2924.426788250347,774.0808260573273,763.7464666666667,804.8126,measured_current_mpc,ideal_piecewise_constant_current_slot,804.8126,41.066133333333255,0.0,30.731773942672703,0.0,0.0,0.0,0.0,774.0808260573273,0.0,0.0,0.0,0.0
D,2025-07-09,8,0,28,2924.426788250347,2924.426788250347,1574.8832,798.8075833333332,798.2101833333332,measured_current_mpc,ideal_piecewise_constant_current_slot,798.2101833333332,-0.5973999999999933,0.0,0.0,0.0,0.0,0.0,0.0,798.2101833333332,776.6730166666667,776.6730166666667,0.0,0.0
D,2025-07-09,9,0,27,2924.426788250347,2924.426788250347,1608.865,775.1126,769.6266666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,769.6266666666667,-5.485933333333378,0.0,0.0,0.0,0.0,0.0,0.0,769.6266666666667,839.2383333333333,839.2383333333333,0.0,0.0
D,2025-07-09,10,0,26,2924.426788250347,2924.426788250347,808.3216833333331,786.7841166666665,755.5052499999999,measured_current_mpc,ideal_piecewise_constant_current_slot,755.5052499999999,-31.278866666666545,0.0,0.0,0.0,0.0,0.0,0.0,755.5052499999999,52.81643333333318,52.81643333333318,0.0,0.0
D,2025-07-09,11,0,25,2924.426788250347,2934.1719793156876,783.50245,764.6356666666667,773.2301166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,773.2301166666666,8.594449999999938,10.272333333333336,0.0,0.0,0.0,0.0,0.0,783.50245,0.0,0.0,0.0,0.0
D,2025-07-09,12,0,24,2934.1719793156876,2934.1719793156876,1615.2916666666665,793.44945,782.7516666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,782.7516666666667,-10.697783333333291,0.0,0.0,0.0,0.0,0.0,0.0,782.7516666666667,832.5399999999998,832.5399999999998,0.0,0.0
D,2025-07-09,13,0,23,2934.1719793156876,2934.1719793156876,1592.9565166666666,755.2819666666667,731.1538666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,731.1538666666667,-24.128100000000018,0.0,0.0,0.0,0.0,0.0,0.0,731.1538666666667,861.80265,861.80265,0.0,0.0
D,2025-07-09,14,0,22,2934.1719793156876,2934.1719793156876,731.221,725.2072499999999,717.30825,measured_current_mpc,ideal_piecewise_constant_current_slot,717.30825,-7.898999999999887,0.0,0.0,0.0,0.0,0.0,0.0,717.30825,13.91274999999996,13.91274999999996,0.0,0.0
D,2025-07-09,15,0,21,2934.1719793156876,2912.1273903824695,721.67,725.1360000000001,742.5833333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,742.5833333333333,17.447333333333177,0.0,20.9133333333333,0.0,0.0,0.0,0.0,721.67,0.0,0.0,0.0,0.0
D,2025-07-09,16,0,20,2912.1273903824695,2906.803309440973,714.5792,726.8414499999998,719.6300666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,719.6300666666666,-7.211383333333174,0.0,5.050866666666593,0.0,0.0,0.0,0.0,714.5792,0.0,0.0,0.0,0.0
D,2025-07-09,17,0,19,2906.803309440973,2906.803309440973,746.4516166666666,690.1642166666668,743.0625666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,743.0625666666666,52.89834999999982,0.0,0.0,0.0,0.0,0.0,0.0,743.0625666666666,3.3890499999999975,3.3890499999999975,0.0,0.0
D,2025-07-09,18,0,18,2906.803309440973,2897.977041127259,780.8216666666667,759.4333499999998,789.1949999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,789.1949999999999,29.761650000000145,0.0,8.373333333333221,0.0,0.0,0.0,0.0,780.8216666666667,0.0,0.0,0.0,0.0
D,2025-07-09,19,0,17,2897.977041127259,2897.977041127259,734.3734166666667,753.2004166666668,730.1769666666665,measured_current_mpc,ideal_piecewise_constant_current_slot,730.1769666666665,-23.023450000000253,0.0,0.0,0.0,0.0,0.0,0.0,730.1769666666665,4.196450000000141,4.196450000000141,0.0,0.0
D,2025-07-09,20,0,16,2897.977041127259,2897.977041127259,680.8723166666666,687.8952166666663,677.63905,measured_current_mpc,ideal_piecewise_constant_current_slot,677.63905,-10.256166666666331,0.0,0.0,0.0,0.0,0.0,0.0,677.63905,3.2332666666666228,3.2332666666666228,0.0,0.0
D,2025-07-09,21,0,15,2897.977041127259,2887.8612662565647,681.4449999999998,692.8938333333335,691.0416666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,691.0416666666666,-1.8521666666669034,0.0,9.596666666666806,0.0,0.0,0.0,0.0,681.4449999999998,0.0,0.0,0.0,0.0
D,2025-07-09,22,0,14,2887.8612662565647,2887.8612662565647,725.3465499999999,762.5228999999997,719.1305666666665,measured_current_mpc,ideal_piecewise_constant_current_slot,719.1305666666665,-43.39233333333323,0.0,0.0,0.0,0.0,0.0,0.0,719.1305666666665,6.215983333333384,6.215983333333384,0.0,0.0
D,2025-07-09,23,0,13,2887.8612662565647,2887.8612662565647,730.3680499999998,734.0615833333334,724.7759333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,724.7759333333333,-9.285650000000032,0.0,0.0,0.0,0.0,0.0,0.0,724.7759333333333,5.59211666666647,5.59211666666647,0.0,0.0
D,2025-07-09,24,0,12,2887.8612662565647,2877.6506230560653,700.9516666666667,723.2410166666666,710.6383333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,710.6383333333333,-12.602683333333289,0.0,9.68666666666661,0.0,0.0,0.0,0.0,700.9516666666667,0.0,0.0,0.0,0.0
D,2025-07-09,25,0,11,2877.6506230560653,2877.6506230560653,717.1283166666666,724.90835,705.2811166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,705.2811166666667,-19.62723333333338,0.0,0.0,0.0,0.0,0.0,0.0,705.2811166666667,11.84719999999993,11.84719999999993,0.0,0.0
D,2025-07-09,26,0,10,2877.6506230560653,2877.6506230560653,746.56695,739.0201666666666,701.80795,measured_current_mpc,ideal_piecewise_constant_current_slot,701.80795,-37.21221666666656,0.0,0.0,0.0,0.0,0.0,0.0,701.80795,44.759000000000015,44.759000000000015,0.0,0.0
D,2025-07-09,27,0,9,2877.6506230560653,2877.6506230560653,750.015,712.9661166666667,700.5016666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,700.5016666666667,-12.464450000000056,0.0,0.0,0.0,0.0,0.0,0.0,700.5016666666667,49.51333333333332,49.51333333333332,0.0,0.0
D,2025-07-09,28,0,8,2877.6506230560653,2877.6506230560653,720.1244499999999,695.1155666666665,708.0991833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,708.0991833333333,12.983616666666762,0.0,0.0,0.0,0.0,0.0,0.0,708.0991833333333,12.025266666666653,12.025266666666653,0.0,0.0
D,2025-07-09,29,0,7,2877.6506230560653,2868.4493613164827,688.22925,701.4066166666667,696.9583333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,696.9583333333333,-4.448283333333393,0.0,8.729083333333278,0.0,0.0,0.0,0.0,688.22925,0.0,0.0,0.0,0.0
D,2025-07-09,30,0,6,2868.4493613164827,2868.4493613164827,686.96,706.3017166666666,680.1933333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,680.1933333333333,-26.108383333333336,0.0,0.0,0.0,0.0,0.0,0.0,680.1933333333333,6.766666666666765,6.766666666666765,0.0,0.0
D,2025-07-09,31,0,5,2868.4493613164827,2898.4679355430144,715.0049888888889,677.0000305555554,683.3626333333332,measured_current_mpc,ideal_piecewise_constant_current_slot,683.3626333333332,6.362602777777738,31.642355555555696,0.0,0.0,0.0,0.0,0.0,715.0049888888889,0.0,0.0,0.0,0.0
D,2025-07-09,32,0,4,2898.4679355430144,2918.7849950291547,681.7602777777778,653.1744138888889,660.3442166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,660.3442166666666,7.169802777777704,21.416061111111162,0.0,0.0,0.0,0.0,0.0,681.7602777777778,0.0,0.0,0.0,0.0
D,2025-07-09,33,0,3,2918.7849950291547,3702.9481335904798,1432.6296916666665,572.3555777777776,606.0491666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,606.0491666666666,33.69358888888894,826.580525,0.0,0.0,0.0,0.0,0.0,1432.6296916666665,0.0,0.0,0.0,0.0
D,2025-07-09,34,0,2,3702.9481335904798,4493.517548632574,1418.8430055555555,577.568961111111,574.2262166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,574.2262166666666,-3.3427444444444063,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1407.55955,11.28345555555552,11.28345555555552,0.0,0.0
D,2025-07-09,35,0,1,4493.517548632574,4521.828542992011,630.0352916666666,609.0924583333333,600.1928833333334,measured_current_mpc,ideal_piecewise_constant_current_slot,600.1928833333334,-8.899574999999913,29.842408333333196,0.0,0.0,0.0,0.0,0.0,630.0352916666666,0.0,0.0,0.0,0.0
D,2025-07-09,36,6,36,4521.828542992011,3836.047347092823,-0.0,720.900075,650.5891666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,650.5891666666666,-70.31090833333337,0.0,650.5891666666666,0.0,0.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,2.842170943040401e-14,0.0,0.0
D,2025-07-09,37,6,35,3836.047347092823,3149.4285868189218,-0.0,601.0779580086072,651.38375,measured_current_mpc,ideal_piecewise_constant_current_slot,651.38375,50.305791991392766,0.0,651.38375,0.0,0.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,2.842170943040401e-14,0.0,0.0
D,2025-07-09,38,6,34,3149.4285868189218,3094.78744159226,343.35889926934294,633.1848046157792,618.7444666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,618.7444666666667,-14.440337949112518,0.0,51.837141862886405,223.5484255344373,223.54842553443734,0.0,0.0,343.35889926934294,0.0,0.0,0.0,0.0
D,2025-07-09,39,6,33,3094.78744159226,2485.9255753400544,-0.0,520.2983657009418,577.6170833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,577.6170833333333,57.318717632391554,0.0,577.6170833333333,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,5.684341886080802e-14,0.0,0.0
D,2025-07-09,40,6,32,2485.9255753400544,2485.9255753400544,464.10589011580885,590.5997731612725,538.1608,measured_current_mpc,ideal_piecewise_constant_current_slot,538.1608,-52.43897316127254,0.0,0.0,74.05490988419115,74.05490988419115,0.0,0.0,464.10589011580885,0.0,0.0,0.0,0.0
D,2025-07-09,41,6,31,2485.9255753400544,2416.2807274098295,441.759329306661,432.4138877092358,507.8302333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,507.8302333333333,75.41634562409752,0.0,66.07090402667228,0.0,5.684341886080802e-14,0.0,0.0,441.759329306661,0.0,0.0,0.0,0.0
D,2025-07-09,42,6,30,2416.2807274098295,2416.2807274098295,343.4327385919116,470.8539345955909,460.99166666666656,measured_current_mpc,ideal_piecewise_constant_current_slot,460.99166666666656,-9.862267928924325,0.0,0.0,117.55892807475499,117.55892807475499,0.0,0.0,343.4327385919116,0.0,0.0,0.0,0.0
D,2025-07-09,43,6,29,2416.2807274098295,2414.073629406875,367.1105629874366,357.8578514017992,369.2044000000001,measured_current_mpc,ideal_piecewise_constant_current_slot,369.2044000000001,11.346548598200854,0.0,2.0938370125634833,0.0,5.684341886080802e-14,0.0,0.0,367.1105629874366,0.0,0.0,0.0,0.0
D,2025-07-09,44,6,28,2414.073629406875,2414.073629406875,433.6516341790082,385.3990070913789,317.55696666666665,measured_current_mpc,ideal_piecewise_constant_current_slot,317.55696666666665,-67.84204042471225,0.0,0.0,0.0,0.0,0.0,0.0,317.55696666666665,116.09466751234157,116.09466751234157,0.0,0.0
D,2025-07-09,45,6,27,2414.073629406875,3195.1105842407032,1117.4352380123182,270.14678313079065,294.15,measured_current_mpc,ideal_piecewise_constant_current_slot,294.15,24.003216869209325,823.2852380123182,0.0,0.0,0.0,0.0,0.0,1117.4352380123182,0.0,0.0,0.0,0.0
D,2025-07-09,46,6,26,3195.1105842407032,3962.3127885194426,1067.3247587183057,259.92835920274376,231.09076666666658,measured_current_mpc,ideal_piecewise_constant_current_slot,231.09076666666658,-28.83759253607718,808.7021304741984,0.0,0.0,0.0,0.0,0.0,1039.7928971408649,27.53186157744085,27.53186157744085,0.0,0.0
D,2025-07-09,47,6,25,3962.3127885194426,3937.5004752510877,300.70170614964786,288.1143109891566,324.2407333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,324.2407333333333,36.12642234417672,0.0,23.539027183685448,0.0,0.0,0.0,0.0,300.70170614964786,0.0,0.0,0.0,0.0
D,2025-07-09,48,6,24,3937.5004752510877,3419.598012251781,-0.0,527.8273125466678,491.3254166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,491.3254166666667,-36.50189588000114,0.0,491.3254166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,49,6,23,3419.598012251781,2962.138270356379,-0.0,368.17708130747496,433.9844166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,433.9844166666667,65.80733535919171,0.0,433.9844166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,50,6,22,2962.138270356379,2582.846746965215,-0.0,369.5562915617371,359.82753333333324,measured_current_mpc,ideal_piecewise_constant_current_slot,359.82753333333324,-9.728758228403876,0.0,359.82753333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,51,6,21,2582.846746965215,2219.315699204564,-0.0,277.2102361209719,344.8758333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,344.8758333333333,67.66559721236138,0.0,344.8758333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,52,6,20,2219.315699204564,1946.7772234758254,-0.0,289.2445175742421,258.55269999999996,measured_current_mpc,ideal_piecewise_constant_current_slot,258.55269999999996,-30.691817574242123,0.0,258.55269999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,53,6,19,1946.7772234758254,1750.0534059663253,-0.0,180.01872383655547,186.6286,measured_current_mpc,ideal_piecewise_constant_current_slot,186.6286,6.6098761634445395,0.0,186.6286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,54,6,18,1750.0534059663253,1577.956985237195,-0.0,226.18150273460955,163.265,measured_current_mpc,ideal_piecewise_constant_current_slot,163.265,-62.916502734609566,0.0,163.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,55,6,17,1577.956985237195,1453.5130671148163,-0.0,41.597384773733765,118.05786666666654,measured_current_mpc,ideal_piecewise_constant_current_slot,118.05786666666654,76.46048189293278,0.0,118.05786666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,56,6,16,1453.5130671148163,1451.003501131916,-0.0,112.6433521645098,2.3807833333332837,measured_current_mpc,ideal_piecewise_constant_current_slot,2.3807833333332837,-110.26256883117652,0.0,2.3807833333332837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,57,6,15,1451.003501131916,1451.003501131916,-0.0,-54.07978841376611,-95.04458333333332,measured_current_mpc,ideal_piecewise_constant_current_slot,-95.04458333333332,-40.96479491956721,0.0,0.0,0.0,0.0,95.04458333333332,95.04458333333332,0.0,0.0,95.04458333333332,0.0,0.0
D,2025-07-09,58,6,14,1451.003501131916,1451.003501131916,-0.0,-14.026875678732594,-44.17996666666659,measured_current_mpc,ideal_piecewise_constant_current_slot,-44.17996666666659,-30.153090987933993,0.0,0.0,0.0,0.0,44.17996666666659,44.17996666666659,0.0,0.0,44.17996666666659,0.0,0.0
D,2025-07-09,59,6,13,1451.003501131916,1451.003501131916,-0.0,-57.97924042923187,-60.31718333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,-60.31718333333333,-2.3379429041014603,0.0,0.0,0.0,0.0,60.31718333333333,60.31718333333333,0.0,0.0,60.31718333333333,0.0,0.0
D,2025-07-09,60,6,12,1451.003501131916,1451.003501131916,-0.0,-77.6373754141583,-167.92624999999998,measured_current_mpc,ideal_piecewise_constant_current_slot,-167.92624999999998,-90.28887458584168,0.0,0.0,0.0,0.0,167.92624999999998,167.92624999999998,0.0,0.0,167.92624999999998,0.0,0.0
D,2025-07-09,61,6,11,1451.003501131916,1451.003501131916,-0.0,-155.09753479761721,-184.40953333333323,measured_current_mpc,ideal_piecewise_constant_current_slot,-184.40953333333323,-29.311998535716015,0.0,0.0,0.0,0.0,184.40953333333323,184.40953333333323,0.0,0.0,184.40953333333323,0.0,0.0
D,2025-07-09,62,6,10,1451.003501131916,1451.003501131916,-0.0,-78.90435958635135,-205.6818166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,-205.6818166666667,-126.77745708031534,0.0,0.0,0.0,0.0,205.6818166666667,205.6818166666667,0.0,0.0,205.6818166666667,0.0,0.0
D,2025-07-09,63,6,9,1451.003501131916,1451.003501131916,-0.0,-175.53497709784733,-227.90374999999995,measured_current_mpc,ideal_piecewise_constant_current_slot,-227.90374999999995,-52.368772902152614,0.0,0.0,0.0,0.0,227.90374999999995,227.90374999999995,0.0,0.0,227.90374999999995,0.0,0.0
D,2025-07-09,64,6,8,1451.003501131916,1451.003501131916,-0.0,-131.40001527950545,-139.51476666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,-139.51476666666667,-8.11475138716122,0.0,0.0,0.0,0.0,139.51476666666667,139.51476666666667,0.0,0.0,139.51476666666667,0.0,0.0
D,2025-07-09,65,6,7,1451.003501131916,1536.2693862365459,8.953384546951384,-89.11557162398293,-80.92475000000013,measured_current_mpc,ideal_piecewise_constant_current_slot,-80.92475000000013,8.1908216239828,89.87813454695151,0.0,0.0,0.0,0.0,0.0,8.953384546951384,0.0,0.0,0.0,0.0
D,2025-07-09,66,6,6,1536.2693862365459,2326.838801278641,793.9436,-50.68406082439725,-100.02083333333326,measured_current_mpc,ideal_piecewise_constant_current_slot,-100.02083333333326,-49.33677250893601,833.3333333333333,0.0,0.0,0.0,0.0,0.0,733.3125,60.63109999999995,60.63109999999995,0.0,0.0
D,2025-07-09,67,6,5,2326.838801278641,3117.408216320736,761.7709046967036,-130.6962281367506,-118.16545000000019,measured_current_mpc,ideal_piecewise_constant_current_slot,-118.16545000000019,12.5307781367504,833.3333333333333,0.0,0.0,0.0,0.0,0.0,715.1678833333331,46.603021363370544,46.603021363370544,0.0,0.0
D,2025-07-09,68,6,4,3117.408216320736,3907.977631362831,797.4701286099574,-46.38666925991673,-174.6908666666668,measured_current_mpc,ideal_piecewise_constant_current_slot,-174.6908666666668,-128.30419740675006,833.3333333333333,0.0,0.0,0.0,0.0,0.0,658.6424666666665,138.827661943291,138.827661943291,0.0,0.0
D,2025-07-09,69,6,3,3907.977631362831,4698.547046404926,858.5747083333328,-135.66726036722048,-213.36416666666673,measured_current_mpc,ideal_piecewise_constant_current_slot,-213.36416666666673,-77.69690629944625,833.3333333333333,0.0,0.0,0.0,0.0,0.0,619.9691666666665,238.60554166666623,238.60554166666623,0.0,0.0
D,2025-07-09,70,6,2,4698.547046404926,5489.116461447021,841.8528555555554,-110.28296687773855,-126.77893333333327,measured_current_mpc,ideal_piecewise_constant_current_slot,-126.77893333333327,-16.495966455594726,833.3333333333333,0.0,0.0,0.0,0.0,0.0,706.5544,135.2984555555554,135.2984555555554,0.0,0.0
D,2025-07-09,71,6,1,5489.116461447021,6279.685876489116,743.2244361111111,-124.0515179346781,-100.78125,measured_current_mpc,ideal_piecewise_constant_current_slot,-100.78125,23.270267934678103,833.3333333333333,0.0,0.0,0.0,0.0,0.0,732.5520833333333,10.67235277777786,10.67235277777786,0.0,0.0
D,2025-07-09,72,12,36,6279.685876489116,6279.685876489116,598.8147750000002,-196.47968333333316,-186.5625,measured_current_mpc,ideal_piecewise_constant_current_slot,-186.5625,9.917183333333156,0.0,0.0,0.0,0.0,186.5625,186.5625,0.0,598.8147750000002,785.3772750000002,0.0,0.0
D,2025-07-09,73,12,35,6279.685876489116,6279.685876489116,546.4760793361459,-176.43969438614022,-254.49771666666652,measured_current_mpc,ideal_piecewise_constant_current_slot,-254.49771666666652,-78.0580222805263,0.0,0.0,0.0,0.0,254.49771666666652,254.49771666666652,0.0,546.4760793361459,800.9737960028124,0.0,0.0
D,2025-07-09,74,12,34,6279.685876489116,6279.685876489116,-0.0,-238.0028359407792,-287.81791666666663,measured_current_mpc,ideal_piecewise_constant_current_slot,-287.81791666666663,-49.81508072588744,0.0,0.0,0.0,0.0,287.81791666666663,287.81791666666663,0.0,0.0,287.81791666666663,0.0,0.0
D,2025-07-09,75,12,33,6279.685876489116,6279.685876489116,258.86170334716314,-208.21716981939517,-270.1724999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,-270.1724999999999,-61.95533018060473,0.0,0.0,0.0,0.0,270.1724999999999,270.1724999999999,0.0,258.86170334716314,529.034203347163,0.0,0.0
D,2025-07-09,76,12,32,6279.685876489116,6279.685876489116,612.9983506988948,-239.97639429491838,-183.62573333333353,measured_current_mpc,ideal_piecewise_constant_current_slot,-183.62573333333353,56.35066096158485,0.0,0.0,0.0,0.0,183.62573333333353,183.62573333333353,0.0,612.9983506988948,796.6240840322283,0.0,0.0
D,2025-07-09,77,12,31,6279.685876489116,6279.685876489116,-0.0,-97.58121680360696,-120.61323333333326,measured_current_mpc,ideal_piecewise_constant_current_slot,-120.61323333333326,-23.03201652972629,0.0,0.0,0.0,0.0,120.61323333333326,120.61323333333326,0.0,0.0,120.61323333333326,0.0,0.0
D,2025-07-09,78,12,30,6279.685876489116,6279.685876489116,-0.0,-129.89533135265455,-117.92166666666662,measured_current_mpc,ideal_piecewise_constant_current_slot,-117.92166666666662,11.973664685987927,0.0,0.0,0.0,0.0,117.92166666666662,117.92166666666662,0.0,0.0,117.92166666666662,0.0,0.0
D,2025-07-09,79,12,29,6279.685876489116,6279.685876489116,-0.0,-86.85331345167127,-125.5280499999999,measured_current_mpc,ideal_piecewise_constant_current_slot,-125.5280499999999,-38.674736548328625,0.0,0.0,0.0,0.0,125.5280499999999,125.5280499999999,0.0,0.0,125.5280499999999,0.0,0.0
D,2025-07-09,80,12,28,6279.685876489116,6279.685876489116,-0.0,-129.60472529485946,-84.03115000000003,measured_current_mpc,ideal_piecewise_constant_current_slot,-84.03115000000003,45.57357529485944,0.0,0.0,0.0,0.0,84.03115000000003,84.03115000000003,0.0,0.0,84.03115000000003,0.0,0.0
D,2025-07-09,81,12,27,6279.685876489116,6279.685876489116,-0.0,-9.554360689386762,-13.83708333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,-13.83708333333334,-4.2827226439465775,0.0,0.0,0.0,0.0,13.83708333333334,13.83708333333334,0.0,0.0,13.83708333333334,0.0,0.0
D,2025-07-09,82,12,26,6279.685876489116,6273.154964983244,-0.0,-27.477994678974635,6.195766666666714,measured_current_mpc,ideal_piecewise_constant_current_slot,6.195766666666714,33.67376134564135,0.0,6.195766666666714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-07-09,83,12,25,6273.154964983244,6273.154964983244,-0.0,48.24439930844953,-10.227950000000192,measured_current_mpc,ideal_piecewise_constant_current_slot,-10.227950000000192,-58.47234930844972,0.0,0.0,0.0,0.0,10.227950000000192,10.227950000000192,0.0,0.0,10.227950000000192,0.0,0.0
D,2025-07-09,84,12,24,6273.154964983244,6265.411337562907,-0.0,-5.3649168266349605,7.346250000000055,measured_current_mpc,ideal_piecewise_constant_current_slot,7.346250000000055,12.711166826635015,0.0,7.346250000000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
